id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260715-00017,Christopher Thomas,christopher.thomas@outlook.com,(214) 880-7215,Douglas Elliman,Bronx,NY,11615,6,31,A,66,NAR Directory,2026-07-15T18:47:28Z
CREAM-20260715-00018,Linda Reyes,lindar@re/max.com,(512) 873-4144,RE/MAX,Los Angeles,CA,93373,15,40,A,87,Facebook,2026-07-15T12:23:06Z
CREAM-20260715-00019,Edward Thompson,ethompson@coldwellbanker.com,(646) 723-1677,Coldwell Banker,Dallas,TX,79208,1,12,A,87,Cold Outreach,2026-07-15T05:41:54Z
CREAM-20260715-00020,Kevin Edwards,kevin.edwards@century21.com,(786) 838-6286,Century 21,Orlando,FL,33880,24,45,A,99,MLS Database,2026-07-15T00:56:17Z
CREAM-20260715-00021,Carolyn Roberts,carolyn.roberts@gmail.com,(919) 645-8342,RE/MAX,Tucson,AZ,85176,9,28,A,70,Facebook,2026-07-15T17:58:42Z
CREAM-20260715-00022,Carolyn Lee,carolyn_lee@aol.com,(404) 602-8311,Compass,Los Angeles,CA,94248,1,6,A,79,Website Lead,2026-07-15T15:30:33Z
CREAM-20260715-00023,Sandra Martinez,sandram@exprealty.com,(512) 280-4052,eXp Realty,Cleveland,OH,44872,5,22,A,82,MLS Database,2026-07-15T05:55:00Z
CREAM-20260715-00024,David Gonzalez,davidg@me.com,(805) 831-3309,eXp Realty,Mesa,AZ,86476,0,1,A,83,Website Lead,2026-07-15T06:00:34Z
CREAM-20260715-00025,Daniel Sanchez,daniels@re/max.com,(805) 724-1596,RE/MAX,Aurora,CO,80975,24,59,A,91,Brokerage Listings,2026-07-15T02:43:11Z
CREAM-20260715-00026,Paul Myers,paul.myers@8zrealestate.com,(404) 867-5929,8z Real Estate,Colorado Springs,CO,81767,23,48,A,80,MLS Database,2026-07-15T14:03:40Z
CREAM-20260715-00027,Jacob Ramos,jacob.ramos@kellerwilliams.com,(718) 329-4056,Keller Williams,Charlotte,NC,27621,1,9,A,71,Trade Show,2026-07-15T13:52:39Z
CREAM-20260715-00028,Matthew Allen,matthewa@icloud.com,(305) 490-9444,Coldwell Banker,Fort Lauderdale,FL,32298,2,9,A,79,Realtor.com,2026-07-15T16:39:10Z
CREAM-20260715-00029,Rachel Evans,rachele@briggsfreemansothebys.com,(602) 832-5950,Briggs Freeman Sotheby's,El Paso,TX,76974,11,57,A,72,Website Lead,2026-07-15T12:18:43Z
CREAM-20260715-00030,James Jones,jjones@compass.com,(713) 691-4500,Compass,Greensboro,NC,27960,9,20,A,85,LinkedIn,2026-07-15T11:05:39Z
CREAM-20260715-00031,Jeffrey Price,jeffrey.price@coldwellbanker.com,(303) 843-3961,Coldwell Banker,Columbus,OH,44411,0,2,A,67,MLS Database,2026-07-15T00:44:00Z
CREAM-20260715-00032,Ruth Reyes,rreyes@compass.com,(614) 859-2757,Compass,Greensboro,NC,27648,1,7,A,81,MLS Database,2026-07-15T01:32:52Z
CREAM-20260715-00033,Pamela Wood,pamela.wood@icloud.com,(212) 563-3733,Keller Williams,El Paso,TX,76466,0,2,A,72,Cold Outreach,2026-07-15T15:28:18Z
CREAM-20260715-00034,Joshua Gonzalez,jgonzalez@hotmail.com,(980) 242-1589,Coldwell Banker,Tampa,FL,32287,25,40,A,81,Facebook,2026-07-15T00:49:18Z
CREAM-20260715-00035,Jason Ortiz,jortiz@douglaselliman.com,(646) 221-7891,Douglas Elliman,Houston,TX,78684,13,72,A,69,LinkedIn,2026-07-15T06:42:37Z
CREAM-20260715-00036,Karen Clark,karenclark@aol.com,(713) 936-8430,Berkshire Hathaway,Mesa,AZ,85579,16,68,A,68,Trade Show,2026-07-15T21:26:02Z
CREAM-20260715-00037,Samantha Carter,scarter@re/max.com,(714) 899-4323,RE/MAX,Colorado Springs,CO,80651,7,27,A,99,Cold Outreach,2026-07-15T20:48:27Z
CREAM-20260715-00038,Maria Alvarez,maria.alvarez@gmail.com,(512) 488-2353,Coldwell Banker,Cleveland,OH,45451,18,73,A,89,Website Lead,2026-07-15T15:42:32Z
CREAM-20260715-00039,Patricia Jones,pjones@coldwellbanker.com,(234) 771-9499,Coldwell Banker,Houston,TX,78405,19,76,A,91,Website Lead,2026-07-15T20:03:13Z
CREAM-20260715-00040,Paul Sanders,paul_sanders@gmail.com,(512) 798-1259,Keller Williams,Aurora,CO,80125,4,19,A,89,LinkedIn,2026-07-15T13:01:46Z
CREAM-20260715-00041,Dorothy Murphy,dorothym@aol.com,(713) 218-6270,RE/MAX,Greensboro,NC,28630,12,60,A,92,NAR Directory,2026-07-15T06:51:44Z
CREAM-20260715-00042,Samuel Davis,sdavis@kellerwilliams.com,(415) 993-8845,Keller Williams,Denver,CO,80307,6,21,A,61,NAR Directory,2026-07-15T00:40:31Z
CREAM-20260715-00043,Elizabeth Harris,elizabethh@exprealty.com,(512) 381-1708,eXp Realty,San Jose,CA,96541,5,22,A,88,Brokerage Listings,2026-07-15T04:38:48Z
CREAM-20260715-00044,Brandon Ruiz,brandon.ruiz@kellerwilliams.com,(980) 960-4727,Keller Williams,Austin,TX,77740,16,41,A,77,NAR Directory,2026-07-15T15:29:58Z
CREAM-20260715-00045,Janet Murphy,janet.murphy@gmail.com,(212) 593-5880,Compass,Los Angeles,CA,92769,3,9,A,66,Realtor.com,2026-07-15T09:52:37Z
CREAM-20260715-00046,Eric Phillips,ericphillips@icloud.com,(714) 746-6675,Coldwell Banker,Austin,TX,76382,9,35,A,90,Facebook,2026-07-15T20:24:21Z
CREAM-20260715-00047,Janet Cook,janetcook@gmail.com,(214) 270-3634,Compass,Greensboro,NC,27680,11,25,A,86,Brokerage Listings,2026-07-15T19:39:57Z
CREAM-20260715-00048,Debra Peterson,dpeterson@nestseekers.com,(334) 830-7612,Nest Seekers,Brooklyn,NY,12166,1,11,A,75,LinkedIn,2026-07-15T02:14:44Z
CREAM-20260715-00049,Kenneth Diaz,kennethd@berkshirehathaway.com,(512) 949-9573,Berkshire Hathaway,San Antonio,TX,78458,8,32,A,65,Facebook,2026-07-15T22:00:52Z
CREAM-20260715-00050,Jessica Perry,jessica_perry@hotmail.com,(980) 526-2713,eXp Realty,Dallas,TX,79572,1,3,A,93,Realtor.com,2026-07-15T11:30:19Z
CREAM-20260715-00051,Jack Evans,jack_evans@hotmail.com,(513) 268-4932,Douglas Elliman,Bronx,NY,13674,1,7,A,91,Website Lead,2026-07-15T13:25:37Z
CREAM-20260715-00052,Jerry Hernandez,jerryhernandez@icloud.com,(303) 583-9433,RE/MAX,Jacksonville,FL,32193,1,4,A,76,Trade Show,2026-07-15T06:51:38Z
CREAM-20260715-00053,Emily Cooper,ecooper@me.com,(786) 827-5705,Compass,Tampa,FL,34893,25,75,A,88,NAR Directory,2026-07-15T06:54:38Z
CREAM-20260715-00054,Jack Brown,jack.brown@icloud.com,(214) 400-2372,Coldwell Banker,Fort Worth,TX,79237,4,23,A,83,LinkedIn,2026-07-15T22:00:02Z
CREAM-20260715-00055,Brian Mendoza,brian.mendoza@aol.com,(234) 915-1382,Berkshire Hathaway HomeServices,Los Angeles,CA,91111,4,21,A,63,NAR Directory,2026-07-15T06:50:22Z
CREAM-20260715-00056,Jerry Williams,jerryw@herrealtors.com,(212) 629-4696,HER Realtors,Cincinnati,OH,43239,23,49,A,69,NAR Directory,2026-07-15T00:49:58Z
CREAM-20260715-00057,Sharon Nelson,sharon.nelson@outlook.com,(513) 204-2498,Nest Seekers,Bronx,NY,10958,5,12,A,83,Cold Outreach,2026-07-15T12:32:49Z
CREAM-20260715-00058,Nicole Sanders,nicolesanders@gmail.com,(310) 919-3018,Compass,Manhattan,NY,14387,0,5,A,69,NAR Directory,2026-07-15T18:19:51Z
CREAM-20260715-00059,Amanda Thompson,amanda.thompson@yahoo.com,(718) 333-8646,Coldwell Banker,Denver,CO,81789,2,12,A,66,Realtor.com,2026-07-15T10:48:38Z
CREAM-20260715-00060,Stephanie Hughes,stephanie.hughes@berkshirehathaway.com,(407) 844-9870,Berkshire Hathaway,St. Petersburg,FL,34550,0,0,A,60,NAR Directory,2026-07-15T21:14:00Z
CREAM-20260715-00061,Nancy Stewart,nancy.stewart@outlook.com,(415) 815-4335,eXp Realty,Cincinnati,OH,45583,14,62,A,79,Brokerage Listings,2026-07-15T22:32:20Z
CREAM-20260715-00062,Christopher Stewart,christopher_stewart@yahoo.com,(916) 233-2241,Cutler Real Estate,Columbus,OH,43610,25,48,A,98,Website Lead,2026-07-15T07:32:53Z
CREAM-20260715-00063,Jacob Scott,jacob_scott@outlook.com,(972) 418-6335,Berkshire Hathaway,Denver,CO,80535,2,10,A,89,LinkedIn,2026-07-15T03:42:32Z
CREAM-20260715-00064,Dorothy Adams,dadams@hotmail.com,(704) 566-9286,RE/MAX,Colorado Springs,CO,81156,5,14,A,67,MLS Database,2026-07-15T08:23:55Z
CREAM-20260715-00065,Donald Diaz,donalddiaz@me.com,(415) 850-7720,eXp Realty,Phoenix,AZ,85654,0,3,A,60,Brokerage Listings,2026-07-15T11:54:34Z
CREAM-20260715-00066,Kathleen Russell,kathleenr@icloud.com,(415) 309-7654,eXp Realty,Houston,TX,78495,5,10,A,100,Brokerage Listings,2026-07-15T16:23:59Z
CREAM-20260715-00067,Katherine Cruz,katherine_cruz@outlook.com,(720) 689-9447,Berkshire Hathaway,St. Petersburg,FL,34901,2,5,A,100,Brokerage Listings,2026-07-15T18:57:06Z
CREAM-20260715-00068,Michelle Reyes,michelle.reyes@coldwellbanker.com,(469) 363-2321,Coldwell Banker,San Jose,CA,91891,21,52,A,72,Cold Outreach,2026-07-15T04:17:51Z
CREAM-20260715-00069,Susan Ruiz,susanr@kellerwilliams.com,(334) 689-8647,Keller Williams,Staten Island,NY,14527,0,2,A,100,Trade Show,2026-07-15T18:15:58Z
CREAM-20260715-00070,Samantha Brooks,samantha_brooks@outlook.com,(305) 641-4503,eXp Realty,Scottsdale,AZ,85971,3,16,A,71,LinkedIn,2026-07-15T16:46:29Z
CREAM-20260715-00071,Heather Lewis,heather.lewis@icloud.com,(714) 275-8820,Coldwell Banker,San Antonio,TX,78129,22,35,A,98,Trade Show,2026-07-15T20:22:36Z
CREAM-20260715-00072,Brian Collins,brian.collins@gmail.com,(305) 832-6465,eXp Realty,Aurora,CO,81399,15,25,A,62,NAR Directory,2026-07-15T23:09:27Z
CREAM-20260715-00073,Amy Thomas,amythomas@gmail.com,(704) 479-2219,Coldwell Banker,Scottsdale,AZ,85325,3,19,A,78,MLS Database,2026-07-15T14:40:31Z
CREAM-20260715-00074,Rebecca Flores,rebecca_flores@icloud.com,(786) 746-7506,RE/MAX,Orlando,FL,34789,5,24,A,66,Referral Network,2026-07-15T20:31:50Z
CREAM-20260715-00075,Andrew Reyes,andrew_reyes@hotmail.com,(916) 677-5867,Keller Williams Realty,San Diego,CA,96936,3,16,A,74,Cold Outreach,2026-07-15T20:03:37Z
CREAM-20260715-00076,Mary Brooks,mbrooks@pacificsothebys.com,(212) 849-5676,Pacific Sotheby's,San Diego,CA,94804,20,78,A,86,Referral Network,2026-07-15T17:03:03Z
CREAM-20260715-00077,Mark Morris,markm@aol.com,(972) 386-3633,eXp Realty,San Antonio,TX,76748,3,8,A,64,Website Lead,2026-07-15T18:38:37Z
CREAM-20260715-00078,Lisa Williams,lisa_williams@aol.com,(704) 281-5551,Berkshire Hathaway,El Paso,TX,75610,1,9,A,94,MLS Database,2026-07-15T11:15:10Z
CREAM-20260715-00079,Rebecca Flores,rebecca.flores@outlook.com,(714) 702-2383,Berkshire Hathaway,Cincinnati,OH,45720,12,69,A,89,Website Lead,2026-07-15T12:35:25Z
CREAM-20260715-00080,Brian Gonzalez,briang@briggsfreemansothebys.com,(718) 914-5171,Briggs Freeman Sotheby's,San Antonio,TX,77173,3,25,A,97,LinkedIn,2026-07-15T19:56:46Z
CREAM-20260715-00081,Justin Davis,jdavis@outlook.com,(513) 298-3456,Coldwell Banker,Cleveland,OH,43335,2,11,A,87,NAR Directory,2026-07-15T20:14:02Z
CREAM-20260715-00082,Anthony Jimenez,ajimenez@icloud.com,(214) 297-2814,eXp Realty,St. Petersburg,FL,34402,10,62,A,92,Referral Network,2026-07-15T09:07:32Z
CREAM-20260715-00083,Angela Lewis,angela.lewis@hotmail.com,(512) 451-4957,Douglas Elliman,Bronx,NY,13988,14,33,A,93,Realtor.com,2026-07-15T12:20:26Z
CREAM-20260715-00084,Nicholas James,nicholas_james@yahoo.com,(305) 264-7851,eXp Realty,San Francisco,CA,92754,1,7,A,80,Referral Network,2026-07-15T04:24:28Z
CREAM-20260715-00085,Raymond Hill,raymondhill@outlook.com,(214) 622-4975,Russell Lyon Sotheby's,Scottsdale,AZ,85140,3,10,A,75,Referral Network,2026-07-15T01:05:28Z
CREAM-20260715-00086,Jack Cook,jack.cook@aol.com,(407) 258-3827,Keller Williams Realty,Sacramento,CA,94782,4,25,A,80,Referral Network,2026-07-15T10:47:36Z
CREAM-20260715-00087,Brandon Anderson,brandon_anderson@me.com,(614) 421-9651,Keller Williams,Brooklyn,NY,11281,2,6,A,72,MLS Database,2026-07-15T04:28:51Z
CREAM-20260715-00088,Samuel Hill,samuel.hill@aol.com,(919) 429-5852,8z Real Estate,Denver,CO,81129,5,25,A,62,MLS Database,2026-07-15T21:03:42Z
CREAM-20260715-00089,Dennis Alvarez,dennisa@coldwellbanker.com,(980) 655-6785,Coldwell Banker,Phoenix,AZ,85708,10,61,A,71,Trade Show,2026-07-15T15:58:18Z
CREAM-20260715-00090,Maria Nelson,mnelson@me.com,(704) 711-1086,Allie Beth Allman,Dallas,TX,76808,13,52,A,64,NAR Directory,2026-07-15T00:07:11Z
CREAM-20260715-00091,Stephanie Lopez,stephanie_lopez@icloud.com,(718) 590-8599,Russell Lyon Sotheby's,Mesa,AZ,86428,15,51,A,60,Cold Outreach,2026-07-15T08:06:22Z
CREAM-20260715-00092,Joshua Scott,joshuas@exprealty.com,(303) 561-3891,eXp Realty,Jacksonville,FL,34260,16,54,A,100,Brokerage Listings,2026-07-15T15:54:20Z
CREAM-20260715-00093,Nancy Phillips,nancyp@compass.com,(415) 643-1979,Compass,Charlotte,NC,28874,24,69,A,69,Realtor.com,2026-07-15T22:04:31Z
CREAM-20260715-00094,Anthony Scott,ascott@aol.com,(512) 762-3247,Douglas Elliman,Austin,TX,79319,15,73,A,86,Website Lead,2026-07-15T20:11:26Z
CREAM-20260715-00095,Betty Mendoza,betty.mendoza@berkshirehathaway.com,(404) 767-9718,Berkshire Hathaway,St. Petersburg,FL,34421,19,66,A,64,Brokerage Listings,2026-07-15T16:08:26Z
CREAM-20260715-00096,Aaron Rodriguez,aaronr@pacificsothebys.com,(805) 286-8439,Pacific Sotheby's,San Francisco,CA,91391,3,13,A,63,Cold Outreach,2026-07-15T14:21:08Z
CREAM-20260715-00097,Kenneth Carter,kenneth.carter@douglaselliman.com,(980) 204-6524,Douglas Elliman,Staten Island,NY,10706,14,46,A,64,Facebook,2026-07-15T21:02:11Z
CREAM-20260715-00098,Dorothy Reyes,dorothy.reyes@yahoo.com,(256) 956-8604,eXp Realty,San Francisco,CA,95167,0,5,A,74,Trade Show,2026-07-15T14:31:26Z
CREAM-20260715-00099,Jason Hill,jason.hill@re/max.com,(704) 761-7006,RE/MAX,Long Beach,CA,91460,4,14,A,95,Trade Show,2026-07-15T12:38:19Z
CREAM-20260715-00100,Kathleen Powell,kathleenp@me.com,(305) 209-9483,Pacific Sotheby's,San Jose,CA,95839,0,4,A,99,Brokerage Listings,2026-07-15T12:01:44Z
CREAM-20260715-00101,Jonathan Perry,jonathanp@aol.com,(713) 989-3771,Century 21,Orlando,FL,33356,6,30,A,68,Website Lead,2026-07-15T14:46:16Z
CREAM-20260715-00102,Jack Ruiz,jack_ruiz@icloud.com,(614) 393-3764,RE/MAX,Fort Lauderdale,FL,33931,7,31,A,97,Realtor.com,2026-07-15T21:39:42Z
CREAM-20260715-00103,Michelle Young,michelle.young@halstead.com,(614) 236-1342,Halstead,Brooklyn,NY,12142,23,36,A,66,LinkedIn,2026-07-15T12:48:24Z
CREAM-20260715-00104,Ashley Phillips,aphillips@re/max.com,(214) 926-5582,RE/MAX,Los Angeles,CA,96617,0,3,A,81,Cold Outreach,2026-07-15T19:45:47Z
CREAM-20260715-00105,Daniel Mendoza,daniel.mendoza@gmail.com,(704) 938-3596,Allie Beth Allman,Dallas,TX,77374,4,13,A,99,Trade Show,2026-07-15T14:25:07Z
CREAM-20260715-00106,Gregory Hill,gregory_hill@hotmail.com,(713) 209-5806,Nest Seekers,Queens,NY,13288,12,25,A,87,NAR Directory,2026-07-15T03:14:10Z
CREAM-20260715-00107,Raymond Green,raymondg@nestseekers.com,(214) 666-4762,Nest Seekers,Bronx,NY,10755,22,57,A,78,Trade Show,2026-07-15T21:01:19Z
CREAM-20260715-00108,Diane Hernandez,dianeh@me.com,(805) 508-9119,Keller Williams Realty,Miami,FL,33625,19,63,A,70,LinkedIn,2026-07-15T13:31:53Z
CREAM-20260715-00109,Christopher Hughes,christopher.hughes@re/max.com,(404) 581-6060,RE/MAX,Oakland,CA,91277,3,13,A,60,NAR Directory,2026-07-15T02:25:26Z
CREAM-20260715-00110,Jack Martin,jack.martin@yahoo.com,(972) 474-9506,Huntington Real Estate,Columbus,OH,43585,21,71,A,63,Cold Outreach,2026-07-15T05:20:49Z
CREAM-20260715-00111,Brandon Alvarez,brandona@outlook.com,(303) 490-1700,Coldwell Banker,Columbus,OH,45577,3,8,A,64,LinkedIn,2026-07-15T07:02:38Z
CREAM-20260715-00112,Elizabeth Parker,elizabeth_parker@hotmail.com,(512) 791-7517,Coldwell Banker,San Diego,CA,90203,0,1,A,79,Realtor.com,2026-07-15T14:07:57Z
CREAM-20260715-00113,Aaron Campbell,aaron_campbell@outlook.com,(256) 898-1840,RE/MAX,Denver,CO,81880,13,80,A,71,Brokerage Listings,2026-07-15T13:08:08Z
CREAM-20260715-00114,Richard Williams,richard.williams@outlook.com,(404) 966-4873,Nest Seekers,New York City,NY,13171,10,62,A,87,Facebook,2026-07-15T15:39:04Z
CREAM-20260715-00115,Michelle Ortiz,michelleortiz@icloud.com,(310) 804-5601,Keller Williams,Tucson,AZ,86463,24,34,A,81,Facebook,2026-07-15T23:24:42Z
CREAM-20260715-00116,Jerry Watson,jerry.watson@aol.com,(916) 840-5944,eXp Realty,Scottsdale,AZ,85473,24,76,A,88,Facebook,2026-07-15T09:31:33Z
CREAM-20260715-00117,Rebecca Reed,rebeccar@me.com,(919) 413-7866,Cutler Real Estate,Cincinnati,OH,43457,23,37,A,95,Brokerage Listings,2026-07-15T21:40:38Z
CREAM-20260715-00118,Michael Perry,michael.perry@douglaselliman.com,(407) 584-4685,Douglas Elliman,Brooklyn,NY,10643,0,0,A,73,Realtor.com,2026-07-15T02:55:23Z
CREAM-20260715-00119,Tyler Perez,tylerperez@aol.com,(305) 714-4829,HomeSmart,Tucson,AZ,85672,2,6,A,82,NAR Directory,2026-07-15T20:50:34Z
CREAM-20260715-00120,Amanda Reed,areed@aol.com,(512) 336-5500,eXp Realty,St. Petersburg,FL,34249,0,0,A,60,Facebook,2026-07-15T18:35:36Z
CREAM-20260715-00121,Lisa Murphy,lisamurphy@yahoo.com,(214) 393-6214,Briggs Freeman Sotheby's,San Antonio,TX,76638,10,42,A,62,Referral Network,2026-07-15T12:34:05Z
CREAM-20260715-00122,Pamela Perry,pamelap@compass.com,(407) 326-6276,Compass,Manhattan,NY,10888,0,0,A,63,Realtor.com,2026-07-15T11:42:21Z
CREAM-20260715-00123,Justin White,jwhite@outlook.com,(512) 382-1600,Howard Hanna,Charlotte,NC,27158,11,80,A,90,Website Lead,2026-07-15T21:16:52Z
CREAM-20260715-00124,Lisa Watson,lisa.watson@douglaselliman.com,(718) 857-9051,Douglas Elliman,El Paso,TX,77908,15,72,A,89,Referral Network,2026-07-15T13:25:35Z
CREAM-20260715-00125,Robert Gutierrez,robertg@coldwellbanker.com,(704) 827-3054,Coldwell Banker,Phoenix,AZ,86888,22,79,A,72,Referral Network,2026-07-15T17:05:53Z
CREAM-20260715-00126,Margaret Williams,margaretwilliams@outlook.com,(512) 745-9578,Compass,Raleigh,NC,27762,1,12,A,74,Facebook,2026-07-15T06:24:00Z
CREAM-20260715-00127,Nancy Miller,nancymiller@hotmail.com,(513) 850-1181,8z Real Estate,Colorado Springs,CO,81344,13,42,A,79,Realtor.com,2026-07-15T19:10:42Z
CREAM-20260715-00128,Susan Jenkins,susanjenkins@me.com,(234) 541-9554,Keller Williams,Mesa,AZ,85344,0,3,A,73,Cold Outreach,2026-07-15T05:20:56Z
CREAM-20260715-00129,Dorothy Kelly,dorothy_kelly@hotmail.com,(512) 810-6729,Keller Williams Realty,Long Beach,CA,95734,1,11,A,92,Brokerage Listings,2026-07-15T02:38:24Z
CREAM-20260715-00130,Edward Alvarez,ealvarez@compass.com,(415) 211-7849,Compass,Queens,NY,12916,14,55,A,95,Facebook,2026-07-15T03:23:04Z
CREAM-20260715-00131,Gary Kelly,gary_kelly@yahoo.com,(212) 812-4978,Compass,Long Beach,CA,95634,5,18,A,63,Cold Outreach,2026-07-15T01:28:58Z
CREAM-20260715-00132,Jennifer Parker,jennifer_parker@me.com,(334) 863-1044,Brown Harris Stevens,Bronx,NY,10762,5,23,A,92,Referral Network,2026-07-15T02:28:22Z
CREAM-20260715-00133,Thomas Adams,tadams@exprealty.com,(214) 328-7456,eXp Realty,Fort Lauderdale,FL,34121,3,16,A,63,Brokerage Listings,2026-07-15T07:31:54Z
CREAM-20260715-00134,John Baker,jbaker@douglaselliman.com,(415) 679-2194,Douglas Elliman,Dallas,TX,76112,0,5,A,77,Realtor.com,2026-07-15T23:54:47Z
CREAM-20260715-00135,Jessica Bailey,jessica.bailey@douglaselliman.com,(310) 407-8840,Douglas Elliman,New York City,NY,11469,16,73,A,97,Trade Show,2026-07-15T16:54:28Z
CREAM-20260715-00136,Linda Foster,linda_foster@yahoo.com,(718) 280-2489,Corcoran Group,Queens,NY,13305,24,38,A,75,MLS Database,2026-07-15T14:05:04Z
CREAM-20260715-00137,Amy Hughes,ahughes@cutlerrealestate.com,(714) 490-3838,Cutler Real Estate,Columbus,OH,45992,15,65,A,64,MLS Database,2026-07-15T16:18:49Z
CREAM-20260715-00138,Margaret Anderson,manderson@outlook.com,(916) 484-4672,Coldwell Banker,Sacramento,CA,96305,18,39,A,66,MLS Database,2026-07-15T11:32:26Z
CREAM-20260715-00139,Frank Hernandez,frank_hernandez@icloud.com,(929) 567-2582,Cutler Real Estate,Cincinnati,OH,45588,19,28,A,81,Referral Network,2026-07-15T07:31:57Z
CREAM-20260715-00140,Jack Torres,jackt@me.com,(713) 654-4526,Berkshire Hathaway,Fort Lauderdale,FL,32331,21,63,A,100,MLS Database,2026-07-15T06:04:10Z
CREAM-20260715-00141,Mary Brooks,maryb@me.com,(980) 314-2127,Long Realty,Mesa,AZ,86322,1,8,A,60,Referral Network,2026-07-15T08:32:47Z
CREAM-20260715-00142,Andrew Jenkins,andrewjenkins@aol.com,(720) 650-6330,eXp Realty,Cleveland,OH,43683,19,25,A,73,NAR Directory,2026-07-15T04:59:51Z
CREAM-20260715-00143,Sandra Johnson,sjohnson@gmail.com,(919) 274-5806,Douglas Elliman,San Antonio,TX,79730,5,15,A,97,Facebook,2026-07-15T16:10:27Z
CREAM-20260715-00144,David Perry,dperry@re/max.com,(513) 655-7361,RE/MAX,Long Beach,CA,92414,4,21,A,71,Cold Outreach,2026-07-15T05:43:34Z
CREAM-20260715-00145,Shirley Ramos,shirleyramos@yahoo.com,(214) 407-2860,Compass,Colorado Springs,CO,81271,14,53,A,90,Realtor.com,2026-07-15T03:32:32Z
CREAM-20260715-00146,Ryan Long,ryan.long@aol.com,(513) 829-4436,Coldwell Banker,Charlotte,NC,27760,6,19,A,67,Realtor.com,2026-07-15T05:48:48Z
CREAM-20260715-00147,Michael Watson,michael.watson@kellerwilliamsrealty.com,(303) 477-8320,Keller Williams Realty,St. Petersburg,FL,32653,14,63,A,81,Trade Show,2026-07-15T22:34:35Z
CREAM-20260715-00148,Nicole Hughes,nicole_hughes@aol.com,(303) 803-8404,Howard Hanna,Greensboro,NC,28140,2,5,A,81,Cold Outreach,2026-07-15T15:17:29Z
CREAM-20260715-00149,Joshua Cruz,jcruz@homesmart.com,(407) 581-2114,HomeSmart,Tucson,AZ,86967,23,34,A,97,Website Lead,2026-07-15T13:54:39Z
CREAM-20260715-00150,Brian James,brian_james@hotmail.com,(718) 447-2887,Coldwell Banker,Los Angeles,CA,96519,10,49,A,74,Referral Network,2026-07-15T04:02:52Z
CREAM-20260715-00151,Debra White,debrawhite@me.com,(212) 270-6471,Howard Hanna,Raleigh,NC,28923,0,2,A,76,Trade Show,2026-07-15T08:57:39Z
