id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260730-00042,Nicole Moore,nicolem@exprealty.com,(512) 475-8192,eXp Realty,Denver,CO,81870,7,40,A,81,Realtor.com,2026-07-30T04:04:52Z
CREAM-20260730-00043,Karen Johnson,kjohnson@exprealty.com,(718) 528-4131,eXp Realty,Orlando,FL,33763,4,16,A,67,NAR Directory,2026-07-30T04:59:34Z
CREAM-20260730-00044,Margaret Ramos,mramos@longrealty.com,(256) 243-4035,Long Realty,Phoenix,AZ,86171,4,25,A,66,LinkedIn,2026-07-30T08:01:12Z
CREAM-20260730-00045,Jack Rivera,jackrivera@hotmail.com,(256) 423-1154,Keller Williams Realty,San Francisco,CA,94403,4,9,A,80,NAR Directory,2026-07-30T14:01:01Z
CREAM-20260730-00046,Kenneth Hill,khill@kellerwilliams.com,(214) 461-1843,Keller Williams,Dallas,TX,79843,17,47,A,60,Referral Network,2026-07-30T08:10:30Z
CREAM-20260730-00047,Diane Thompson,dthompson@berkshirehathawayhomeservices.com,(214) 481-6962,Berkshire Hathaway HomeServices,San Diego,CA,90770,7,17,A,81,LinkedIn,2026-07-30T03:15:17Z
CREAM-20260730-00048,Margaret Moore,margaretm@russelllyonsothebys.com,(720) 648-3312,Russell Lyon Sotheby's,Phoenix,AZ,86631,23,79,A,92,Cold Outreach,2026-07-30T03:11:47Z
CREAM-20260730-00049,Stephen Reed,stephenreed@hotmail.com,(919) 204-7217,Keller Williams,Brooklyn,NY,12314,0,3,A,87,Cold Outreach,2026-07-30T08:19:09Z
CREAM-20260730-00050,Christopher Taylor,ctaylor@hotmail.com,(407) 941-3204,Coldwell Banker,Cincinnati,OH,44318,4,19,A,93,NAR Directory,2026-07-30T09:57:49Z
CREAM-20260730-00051,Jason Hill,jhill@yahoo.com,(212) 204-4407,Berkshire Hathaway,St. Petersburg,FL,33332,2,6,A,93,Trade Show,2026-07-30T05:27:52Z
CREAM-20260730-00052,Patricia Martin,patricia_martin@aol.com,(720) 697-5608,Compass,Denver,CO,81178,13,38,A,63,Website Lead,2026-07-30T20:16:22Z
CREAM-20260730-00053,Susan Baker,susan_baker@aol.com,(234) 250-9610,Keller Williams,Colorado Springs,CO,80360,24,58,A,62,MLS Database,2026-07-30T00:42:11Z
CREAM-20260730-00054,Sarah Gomez,sarah_gomez@outlook.com,(602) 877-5399,Brown Harris Stevens,Brooklyn,NY,14156,0,1,A,93,Website Lead,2026-07-30T02:05:59Z
CREAM-20260730-00055,John Stewart,john.stewart@gmail.com,(305) 605-3758,eXp Realty,Colorado Springs,CO,81124,17,45,A,81,Cold Outreach,2026-07-30T12:22:44Z
CREAM-20260730-00056,Jennifer Campbell,jcampbell@hotmail.com,(805) 812-7037,Sotheby's International,Bronx,NY,12300,15,61,A,69,MLS Database,2026-07-30T17:07:13Z
CREAM-20260730-00057,Frank King,frank.king@brownharrisstevens.com,(407) 547-3516,Brown Harris Stevens,New York City,NY,12101,1,3,A,95,NAR Directory,2026-07-30T02:49:08Z
CREAM-20260730-00058,Heather Wood,heatherwood@gmail.com,(407) 454-4114,eXp Realty,Austin,TX,75139,14,71,A,85,Brokerage Listings,2026-07-30T08:36:07Z
CREAM-20260730-00059,Catherine Walker,catherinew@outlook.com,(614) 987-2828,Berkshire Hathaway HomeServices,Long Beach,CA,91757,5,10,A,83,MLS Database,2026-07-30T11:04:52Z
CREAM-20260730-00060,Michelle Cruz,michellec@icloud.com,(805) 855-7064,Brown Harris Stevens,New York City,NY,10462,4,12,A,90,Referral Network,2026-07-30T08:53:26Z
CREAM-20260730-00061,Robert Morgan,robertmorgan@icloud.com,(310) 242-6627,Brown Harris Stevens,Manhattan,NY,14320,4,20,A,70,Referral Network,2026-07-30T12:23:33Z
CREAM-20260730-00062,Gary Reyes,greyes@brownharrisstevens.com,(404) 224-4426,Brown Harris Stevens,Queens,NY,11245,1,11,A,70,Facebook,2026-07-30T09:45:16Z
CREAM-20260730-00063,Scott Stewart,sstewart@gmail.com,(916) 278-3831,Douglas Elliman,Staten Island,NY,10438,10,32,A,96,Brokerage Listings,2026-07-30T14:04:48Z
CREAM-20260730-00064,Christine Bailey,cbailey@aol.com,(929) 984-2426,Keller Williams Realty,Tampa,FL,34626,7,22,A,62,Website Lead,2026-07-30T04:55:12Z
CREAM-20260730-00065,Joseph Johnson,jjohnson@hotmail.com,(972) 417-7116,Berkshire Hathaway HomeServices,San Diego,CA,94186,3,21,A,73,Realtor.com,2026-07-30T17:03:50Z
CREAM-20260730-00066,Alexander Nelson,anelson@coldwellbanker.com,(720) 786-6351,Coldwell Banker,Los Angeles,CA,93195,1,4,A,81,Realtor.com,2026-07-30T18:43:26Z
CREAM-20260730-00067,Emily Nelson,emilyn@re/max.com,(602) 400-4560,RE/MAX,Sacramento,CA,95130,9,38,A,98,Realtor.com,2026-07-30T11:13:19Z
CREAM-20260730-00068,Joshua Castillo,joshuac@hotmail.com,(415) 702-4297,Corcoran Group,Staten Island,NY,10920,1,6,A,88,Realtor.com,2026-07-30T00:22:45Z
CREAM-20260730-00069,Timothy Ross,timothy.ross@outlook.com,(929) 637-5840,Century 21,Jacksonville,FL,32766,1,4,A,87,LinkedIn,2026-07-30T18:19:55Z
CREAM-20260730-00070,Rebecca Price,rebeccap@corcorangroup.com,(916) 255-7403,Corcoran Group,Staten Island,NY,14934,20,62,A,76,LinkedIn,2026-07-30T05:24:51Z
CREAM-20260730-00071,Sarah White,swhite@icloud.com,(602) 361-7739,Coldwell Banker,San Diego,CA,91280,23,48,A,83,Referral Network,2026-07-30T10:15:47Z
CREAM-20260730-00072,Diane Cruz,dcruz@gmail.com,(614) 429-3112,Keller Williams,Brooklyn,NY,11971,11,50,A,95,LinkedIn,2026-07-30T04:37:07Z
CREAM-20260730-00073,George Peterson,gpeterson@outlook.com,(713) 781-2938,eXp Realty,St. Petersburg,FL,32510,20,63,A,74,Facebook,2026-07-30T16:53:47Z
CREAM-20260730-00074,Edward Cook,edward.cook@kellerwilliams.com,(916) 934-2004,Keller Williams,Columbus,OH,43676,4,12,A,68,Brokerage Listings,2026-07-30T18:41:09Z
CREAM-20260730-00075,Karen Thomas,karent@halstead.com,(980) 966-7695,Halstead,Queens,NY,11238,0,4,A,61,Referral Network,2026-07-30T04:22:31Z
CREAM-20260730-00076,Margaret Ramirez,margaret.ramirez@berkshirehathawayhomeservices.com,(602) 402-8570,Berkshire Hathaway HomeServices,Los Angeles,CA,95516,23,50,A,64,Brokerage Listings,2026-07-30T12:55:15Z
CREAM-20260730-00077,Mark Adams,marka@re/max.com,(646) 230-8753,RE/MAX,Raleigh,NC,28720,4,22,A,73,Realtor.com,2026-07-30T15:41:02Z
CREAM-20260730-00078,Robert Gutierrez,rgutierrez@brownharrisstevens.com,(512) 672-7165,Brown Harris Stevens,Staten Island,NY,12777,25,30,A,78,Realtor.com,2026-07-30T14:06:54Z
CREAM-20260730-00079,Jonathan Phillips,jonathanp@brownharrisstevens.com,(512) 404-4317,Brown Harris Stevens,New York City,NY,10430,1,7,A,78,Cold Outreach,2026-07-30T20:28:51Z
CREAM-20260730-00080,Helen Hernandez,helenh@aol.com,(305) 815-7219,Halstead,Brooklyn,NY,10767,12,51,A,68,Trade Show,2026-07-30T09:53:26Z
CREAM-20260730-00081,Karen Flores,karenflores@yahoo.com,(415) 823-2616,Howard Hanna,Greensboro,NC,27612,23,30,A,95,Facebook,2026-07-30T08:03:19Z
CREAM-20260730-00082,Alexander Murphy,alexanderm@outlook.com,(305) 504-4946,Nest Seekers,Staten Island,NY,12794,22,79,A,96,Realtor.com,2026-07-30T19:58:26Z
CREAM-20260730-00083,Angela Castillo,angela_castillo@me.com,(334) 658-1131,Huntington Real Estate,Cleveland,OH,43149,4,23,A,100,Referral Network,2026-07-30T05:29:28Z
CREAM-20260730-00084,Carolyn Ramos,carolynramos@aol.com,(212) 519-1696,RE/MAX,Miami,FL,34973,18,25,A,87,Realtor.com,2026-07-30T21:53:51Z
CREAM-20260730-00085,Donald Davis,ddavis@howardhanna.com,(718) 390-3933,Howard Hanna,Greensboro,NC,28180,0,3,A,65,Brokerage Listings,2026-07-30T07:26:39Z
CREAM-20260730-00086,Angela Gutierrez,agutierrez@brownharrisstevens.com,(704) 598-8184,Brown Harris Stevens,Queens,NY,10513,18,47,A,60,Cold Outreach,2026-07-30T04:38:39Z
CREAM-20260730-00087,Maria Cox,maria.cox@icloud.com,(512) 391-4369,HER Realtors,Cleveland,OH,44314,12,32,A,66,Referral Network,2026-07-30T16:49:01Z
CREAM-20260730-00088,Jason Long,jasonl@longrealty.com,(602) 720-3876,Long Realty,Scottsdale,AZ,85678,25,70,A,97,Brokerage Listings,2026-07-30T11:53:05Z
CREAM-20260730-00089,Ruth King,ruthk@kellerwilliams.com,(646) 230-4875,Keller Williams,Houston,TX,79553,4,23,A,100,Cold Outreach,2026-07-30T22:37:50Z
CREAM-20260730-00090,James Wood,james_wood@yahoo.com,(305) 590-7120,Coldwell Banker,Columbus,OH,44531,5,13,A,66,Trade Show,2026-07-30T07:26:59Z
CREAM-20260730-00091,Nicholas Patel,nicholas.patel@me.com,(212) 975-2896,RE/MAX,Tampa,FL,33896,11,31,A,64,Cold Outreach,2026-07-30T16:05:45Z
CREAM-20260730-00092,Pamela Miller,pamelam@yahoo.com,(919) 594-9900,Briggs Freeman Sotheby's,El Paso,TX,76536,1,4,A,75,Realtor.com,2026-07-30T03:40:27Z
CREAM-20260730-00093,George Garcia,george.garcia@kellerwilliams.com,(786) 951-2013,Keller Williams,Aurora,CO,80448,8,19,A,76,Facebook,2026-07-30T14:31:52Z
CREAM-20260730-00094,Deborah Hill,deborah.hill@aol.com,(972) 780-7503,Coldwell Banker,Fort Worth,TX,78476,3,12,A,77,Realtor.com,2026-07-30T12:28:45Z
CREAM-20260730-00095,Frank Garcia,frank.garcia@gmail.com,(614) 973-6853,Berkshire Hathaway HomeServices,Sacramento,CA,96412,10,41,A,91,LinkedIn,2026-07-30T06:53:45Z
CREAM-20260730-00096,Christopher Wilson,cwilson@coldwellbanker.com,(646) 835-2347,Coldwell Banker,Charlotte,NC,27777,1,11,A,90,Trade Show,2026-07-30T09:54:40Z
CREAM-20260730-00097,Mark Cooper,mcooper@huntingtonrealestate.com,(646) 229-4712,Huntington Real Estate,Cleveland,OH,45984,5,20,A,90,Referral Network,2026-07-30T13:58:46Z
CREAM-20260730-00098,Brenda Hall,brendahall@icloud.com,(919) 568-8234,Berkshire Hathaway,Colorado Springs,CO,81641,2,11,A,98,LinkedIn,2026-07-30T11:54:44Z
CREAM-20260730-00099,Gregory Green,gregorygreen@aol.com,(305) 359-9754,Berkshire Hathaway,Colorado Springs,CO,81641,21,63,A,61,MLS Database,2026-07-30T12:13:37Z
CREAM-20260730-00100,Maria Kelly,mkelly@outlook.com,(512) 967-7836,Keller Williams,Columbus,OH,44986,3,24,A,76,Cold Outreach,2026-07-30T17:06:22Z
CREAM-20260730-00101,Margaret Jones,mjones@me.com,(407) 372-8849,eXp Realty,El Paso,TX,79803,10,28,A,66,Facebook,2026-07-30T04:52:25Z
CREAM-20260730-00102,Sandra Gomez,sandrag@outlook.com,(256) 657-2740,Keller Williams,Mesa,AZ,85473,24,64,A,97,Cold Outreach,2026-07-30T15:00:54Z
CREAM-20260730-00103,Kimberly Lopez,kimberly.lopez@icloud.com,(714) 597-8918,Keller Williams,Columbus,OH,44816,4,12,A,85,Trade Show,2026-07-30T16:33:53Z
CREAM-20260730-00104,Cynthia Nelson,cnelson@kellerwilliams.com,(929) 366-1627,Keller Williams,Cincinnati,OH,43698,9,35,A,73,MLS Database,2026-07-30T06:03:41Z
CREAM-20260730-00105,Rachel Johnson,rachel_johnson@gmail.com,(646) 471-7249,Compass,Charlotte,NC,27226,3,10,A,67,Realtor.com,2026-07-30T04:49:00Z
CREAM-20260730-00106,Frank Foster,ffoster@aol.com,(334) 839-1860,HomeSmart,Mesa,AZ,86255,10,75,A,74,Trade Show,2026-07-30T05:35:14Z
CREAM-20260730-00107,Shirley Evans,sevans@kellerwilliamsrealty.com,(512) 397-4070,Keller Williams Realty,Miami,FL,33381,0,1,A,65,Referral Network,2026-07-30T12:56:21Z
CREAM-20260730-00108,Cynthia Sanders,csanders@icloud.com,(704) 321-6883,Howard Hanna,Raleigh,NC,27908,7,34,A,100,MLS Database,2026-07-30T14:56:59Z
CREAM-20260730-00109,Mark Hall,mhall@berkshirehathaway.com,(614) 757-2146,Berkshire Hathaway,Scottsdale,AZ,85508,13,77,A,75,Website Lead,2026-07-30T09:23:28Z
CREAM-20260730-00110,Justin Davis,justin.davis@homesmart.com,(916) 318-9468,HomeSmart,Scottsdale,AZ,86764,4,12,A,91,Brokerage Listings,2026-07-30T00:12:02Z
CREAM-20260730-00111,Kimberly Lee,kimberlylee@gmail.com,(212) 523-5498,Century 21,Orlando,FL,34265,19,68,A,78,LinkedIn,2026-07-30T22:03:43Z
CREAM-20260730-00112,Catherine Young,catherine.young@berkshirehathaway.com,(718) 500-2406,Berkshire Hathaway,Phoenix,AZ,85544,3,19,A,90,Realtor.com,2026-07-30T18:46:24Z
CREAM-20260730-00113,Nicole Carter,nicole.carter@outlook.com,(614) 827-2776,Century 21,Orlando,FL,34653,5,9,A,70,NAR Directory,2026-07-30T00:22:59Z
CREAM-20260730-00114,Samuel Martin,samuel.martin@exprealty.com,(512) 335-7072,eXp Realty,El Paso,TX,76577,14,39,A,77,Trade Show,2026-07-30T15:13:24Z
CREAM-20260730-00115,Maria Green,maria_green@hotmail.com,(469) 798-5245,Compass,St. Petersburg,FL,33592,17,36,A,99,MLS Database,2026-07-30T09:25:36Z
CREAM-20260730-00116,Nicholas Price,nprice@re/max.com,(404) 678-1629,RE/MAX,Cleveland,OH,43359,23,59,A,68,Referral Network,2026-07-30T14:33:30Z
CREAM-20260730-00117,Samuel Morris,samuelmorris@yahoo.com,(614) 201-8098,eXp Realty,Scottsdale,AZ,86888,4,16,A,64,Referral Network,2026-07-30T22:19:54Z
CREAM-20260730-00118,Brian Howard,brianhoward@yahoo.com,(513) 203-3533,Compass,Oakland,CA,90810,2,7,A,89,Brokerage Listings,2026-07-30T23:08:28Z
CREAM-20260730-00119,Dorothy Howard,dhoward@longrealty.com,(513) 515-5710,Long Realty,Mesa,AZ,86144,3,16,A,78,LinkedIn,2026-07-30T08:55:01Z
CREAM-20260730-00120,Linda Morales,linda.morales@berkshirehathawayhomeservices.com,(513) 382-4490,Berkshire Hathaway HomeServices,San Jose,CA,91713,15,25,A,69,Website Lead,2026-07-30T19:42:49Z
CREAM-20260730-00121,Matthew Rodriguez,matthew.rodriguez@aol.com,(805) 678-7362,HomeSmart,Tucson,AZ,86139,0,5,A,77,NAR Directory,2026-07-30T16:24:24Z
CREAM-20260730-00122,Mark Richardson,mark_richardson@outlook.com,(310) 641-2102,Coldwell Banker,Tucson,AZ,86533,23,40,A,85,Website Lead,2026-07-30T14:06:19Z
CREAM-20260730-00123,Anna Rivera,arivera@kellerwilliams.com,(256) 665-9952,Keller Williams,Greensboro,NC,28523,15,37,A,80,NAR Directory,2026-07-30T08:15:23Z
CREAM-20260730-00124,Amanda Jones,amanda.jones@kellerwilliams.com,(786) 663-1714,Keller Williams,Scottsdale,AZ,86155,6,20,A,89,Cold Outreach,2026-07-30T11:17:57Z
CREAM-20260730-00125,Shirley Edwards,shirley_edwards@aol.com,(980) 208-3264,Douglas Elliman,St. Petersburg,FL,33188,2,7,A,66,Referral Network,2026-07-30T00:08:59Z
CREAM-20260730-00126,Melissa Perry,melissap@icloud.com,(415) 970-8370,Compass,Manhattan,NY,12128,6,16,A,66,NAR Directory,2026-07-30T03:38:48Z
CREAM-20260730-00127,Justin Brooks,justinb@icloud.com,(305) 539-7606,Compass,Fort Lauderdale,FL,33302,0,1,A,83,Cold Outreach,2026-07-30T09:29:46Z
CREAM-20260730-00128,Jessica Castillo,jessica_castillo@gmail.com,(929) 714-1884,eXp Realty,Houston,TX,79736,18,56,A,85,Facebook,2026-07-30T02:24:48Z
CREAM-20260730-00129,Debra Ortiz,dortiz@kellerwilliamsrealty.com,(786) 959-9775,Keller Williams Realty,Miami,FL,34325,20,52,A,86,Realtor.com,2026-07-30T04:04:19Z
CREAM-20260730-00130,Patrick Gomez,pgomez@kellerwilliams.com,(786) 844-4727,Keller Williams,Greensboro,NC,27463,16,78,A,61,Brokerage Listings,2026-07-30T09:32:40Z
CREAM-20260730-00131,Maria Wilson,mariaw@douglaselliman.com,(980) 248-1784,Douglas Elliman,San Antonio,TX,75693,5,16,A,85,MLS Database,2026-07-30T01:56:41Z
CREAM-20260730-00132,Kevin Martinez,kevinm@icloud.com,(407) 357-9160,Coldwell Banker,Greensboro,NC,27167,5,21,A,97,Realtor.com,2026-07-30T01:09:23Z
CREAM-20260730-00133,Angela Ross,angelar@sothebysinternational.com,(718) 713-7694,Sotheby's International,Staten Island,NY,12167,2,7,A,83,Trade Show,2026-07-30T22:39:42Z
CREAM-20260730-00134,Mary Perez,mperez@exprealty.com,(256) 271-7633,eXp Realty,Tucson,AZ,85846,14,65,A,78,Realtor.com,2026-07-30T19:16:12Z
CREAM-20260730-00135,Justin Ramos,jramos@re/max.com,(234) 769-2401,RE/MAX,El Paso,TX,75883,4,14,A,80,NAR Directory,2026-07-30T03:48:49Z
CREAM-20260730-00136,Betty Gray,betty.gray@me.com,(805) 213-8040,Berkshire Hathaway,Charlotte,NC,28455,16,47,A,82,Facebook,2026-07-30T09:56:02Z
CREAM-20260730-00137,Sharon Patel,spatel@gmail.com,(407) 891-2891,Allie Beth Allman,El Paso,TX,77321,2,3,A,64,Brokerage Listings,2026-07-30T06:52:32Z
CREAM-20260730-00138,Michelle Reyes,michellereyes@yahoo.com,(805) 575-6913,Nest Seekers,Staten Island,NY,10211,0,0,A,86,LinkedIn,2026-07-30T06:24:54Z
CREAM-20260730-00139,Kenneth Wood,kwood@gmail.com,(334) 285-3662,Keller Williams,Denver,CO,80323,11,47,A,61,Website Lead,2026-07-30T18:35:27Z
CREAM-20260730-00140,Aaron Chavez,aaronc@hotmail.com,(916) 926-7862,Howard Hanna,Raleigh,NC,28913,5,9,A,87,Realtor.com,2026-07-30T17:00:23Z
CREAM-20260730-00141,Gary Edwards,gary.edwards@re/max.com,(718) 286-2704,RE/MAX,San Francisco,CA,91964,7,34,A,86,Brokerage Listings,2026-07-30T18:05:33Z
CREAM-20260730-00142,William Diaz,wdiaz@outlook.com,(469) 990-3273,Berkshire Hathaway,Houston,TX,77933,15,58,A,81,MLS Database,2026-07-30T07:58:35Z
CREAM-20260730-00143,James Bailey,jamesb@howardhanna.com,(704) 569-8554,Howard Hanna,Charlotte,NC,28233,13,42,A,74,Cold Outreach,2026-07-30T19:41:33Z
CREAM-20260730-00144,Emily Reed,emilyreed@gmail.com,(704) 442-9862,Douglas Elliman,Jacksonville,FL,34968,13,45,A,80,Brokerage Listings,2026-07-30T09:00:52Z
CREAM-20260730-00145,Jeffrey Kelly,jkelly@gmail.com,(310) 841-2535,Corcoran Group,New York City,NY,14409,0,5,A,77,Trade Show,2026-07-30T08:31:47Z
CREAM-20260730-00146,Gregory Wright,gregoryw@sothebysinternational.com,(303) 654-3518,Sotheby's International,San Diego,CA,92418,7,40,A,90,Realtor.com,2026-07-30T03:27:38Z
CREAM-20260730-00147,Katherine Long,katherinel@re/max.com,(234) 734-2251,RE/MAX,Mesa,AZ,85406,0,1,A,72,Referral Network,2026-07-30T10:32:20Z
CREAM-20260730-00148,Eric Morales,emorales@aol.com,(980) 617-8074,Cutler Real Estate,Cincinnati,OH,44958,3,15,A,79,Website Lead,2026-07-30T17:43:55Z
CREAM-20260730-00149,Margaret Ramirez,margaret.ramirez@yahoo.com,(929) 322-3454,Berkshire Hathaway,Fort Worth,TX,78317,13,72,A,70,Trade Show,2026-07-30T04:20:16Z
CREAM-20260730-00150,Alexander Kelly,alexanderk@me.com,(713) 698-1049,RE/MAX,Los Angeles,CA,93858,1,11,A,66,LinkedIn,2026-07-30T13:41:21Z
