id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260825-00032,Cynthia Phillips,Cynthia Phillips,Cynthia,Phillips,cynthia.phillips@outlook.com,(415) 835-9206,Coldwell Banker,Coldwell Banker,Tucson,Tucson,AZ,85993,14,25,25,9775143,3.1,A,94,MLS Database,Boutique (2-10 agents),2026-08-25T04:40:51Z
CREAM-20260825-00033,Anthony Wright,Anthony Wright,Anthony,Wright,anthonyw@icloud.com,(786) 200-2751,Halstead,Halstead,Queens,Queens,NY,10432,6,17,17,12028552,3.6,A,100,Trade Show,Boutique (2-10 agents),2026-08-25T12:21:12Z
CREAM-20260825-00034,Victoria Ward,Victoria Ward,Victoria,Ward,victoriaw@hotmail.com,(513) 437-7193,Allen Tate,Allen Tate,Greensboro,Greensboro,NC,28968,18,68,68,22688418,4.8,A,95,NAR Directory,Mid-size (11-50 agents),2026-08-25T15:06:34Z
CREAM-20260825-00035,Carol Stewart,Carol Stewart,Carol,Stewart,cstewart@aol.com,(805) 245-1409,Halstead,Halstead,Brooklyn,Brooklyn,NY,12218,0,0,0,0,4.6,A,97,Trade Show,Enterprise (200+ agents),2026-08-25T10:42:14Z
CREAM-20260825-00036,Jerry Alexander,Jerry Alexander,Jerry,Alexander,jerry.alexander@re/max.com,(718) 686-4777,RE/MAX,RE/MAX,Los Angeles,Los Angeles,CA,90856,5,23,23,19938690,4.6,A,75,MLS Database,Independent,2026-08-25T13:12:50Z
CREAM-20260825-00037,Rachel Richardson,Rachel Richardson,Rachel,Richardson,rachelrichardson@yahoo.com,(805) 979-9108,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,43144,5,23,23,4210797,4.5,A,91,Cold Outreach,Boutique (2-10 agents),2026-08-25T14:21:24Z
CREAM-20260825-00038,Victoria Cruz,Victoria Cruz,Victoria,Cruz,victoria.cruz@aol.com,(310) 500-4402,Compass,Compass,Charlotte,Charlotte,NC,28285,4,17,17,5760682,3.3,A,71,Trade Show,Large (51-200 agents),2026-08-25T10:07:17Z
CREAM-20260825-00039,Ralph Hughes,Ralph Hughes,Ralph,Hughes,ralphh@re/max.com,(786) 594-7817,RE/MAX,RE/MAX,Miami,Miami,FL,32418,4,21,21,7932157,4.5,A,78,Website Lead,Boutique (2-10 agents),2026-08-25T05:26:46Z
CREAM-20260825-00040,Robert Bennett,Robert Bennett,Robert,Bennett,robertb@gmail.com,(972) 843-7787,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Long Beach,Long Beach,CA,91646,4,17,17,13058114,3.2,A,87,NAR Directory,Mid-size (11-50 agents),2026-08-25T04:19:40Z
CREAM-20260825-00041,Emma King,Emma King,Emma,King,emma.king@aol.com,(310) 506-3923,Pacific Sotheby's,Pacific Sotheby's,Los Angeles,Los Angeles,CA,91639,1,12,12,9562252,4.0,A,72,Realtor.com,Boutique (2-10 agents),2026-08-25T00:53:24Z
CREAM-20260825-00042,Karen Hill,Karen Hill,Karen,Hill,karen_hill@icloud.com,(916) 428-8341,Corcoran Group,Corcoran Group,New York City,New York City,NY,13921,3,12,12,5884493,3.6,A,87,Trade Show,Independent,2026-08-25T06:38:18Z
CREAM-20260825-00043,Melissa Alexander,Melissa Alexander,Melissa,Alexander,melissaa@gmail.com,(334) 613-5359,eXp Realty,eXp Realty,Dallas,Dallas,TX,76482,3,17,17,5909209,3.8,A,97,Cold Outreach,Independent,2026-08-25T17:11:40Z
CREAM-20260825-00044,Andrew Collins,Andrew Collins,Andrew,Collins,andrew.collins@gmail.com,(786) 271-1791,Keller Williams Realty,Keller Williams Realty,Long Beach,Long Beach,CA,96270,3,21,21,15521477,4.0,A,65,LinkedIn,Independent,2026-08-25T21:49:27Z
CREAM-20260825-00045,Scott Diaz,Scott Diaz,Scott,Diaz,scott_diaz@outlook.com,(718) 338-2532,HER Realtors,HER Realtors,Cincinnati,Cincinnati,OH,43249,2,9,9,1604550,4.4,A,60,LinkedIn,Independent,2026-08-25T10:39:49Z
CREAM-20260825-00046,Louis Martin,Louis Martin,Louis,Martin,louis_martin@me.com,(714) 362-2577,RE/MAX,RE/MAX,Oakland,Oakland,CA,90310,4,16,16,13071273,3.2,A,97,NAR Directory,Independent,2026-08-25T22:42:03Z
CREAM-20260825-00047,Natalie Moore,Natalie Moore,Natalie,Moore,natalie.moore@huntingtonrealestate.com,(512) 250-2160,Huntington Real Estate,Huntington Real Estate,Cincinnati,Cincinnati,OH,43408,3,20,20,4712229,4.4,A,79,MLS Database,Independent,2026-08-25T06:24:15Z
CREAM-20260825-00048,Karen Howard,Karen Howard,Karen,Howard,khoward@outlook.com,(212) 972-6453,Halstead,Halstead,Staten Island,Staten Island,NY,12924,3,24,24,11504635,4.3,A,96,Realtor.com,Mid-size (11-50 agents),2026-08-25T06:59:00Z
CREAM-20260825-00049,Jeffrey Cox,Jeffrey Cox,Jeffrey,Cox,jeffreyc@kellerwilliams.com,(720) 203-3506,Keller Williams,Keller Williams,Columbus,Columbus,OH,45935,0,4,4,1263942,3.8,A,88,LinkedIn,Mid-size (11-50 agents),2026-08-25T19:18:37Z
CREAM-20260825-00050,Natalie Turner,Natalie Turner,Natalie,Turner,nturner@yahoo.com,(713) 877-2722,eXp Realty,eXp Realty,San Francisco,San Francisco,CA,94502,3,14,14,8766042,3.4,A,98,Website Lead,Mid-size (11-50 agents),2026-08-25T01:05:40Z
CREAM-20260825-00051,Jacob Morris,Jacob Morris,Jacob,Morris,jmorris@kellerwilliams.com,(512) 784-2596,Keller Williams,Keller Williams,Queens,Queens,NY,12196,3,25,25,13074341,5.0,A,63,Trade Show,Enterprise (200+ agents),2026-08-25T09:10:35Z
CREAM-20260825-00052,Kathleen Diaz,Kathleen Diaz,Kathleen,Diaz,kathleend@sothebysinternational.com,(303) 984-1100,Sotheby's International,Sotheby's International,San Diego,San Diego,CA,96640,5,20,20,15074905,4.6,A,73,Website Lead,Enterprise (200+ agents),2026-08-25T11:04:36Z
CREAM-20260825-00053,Alan Allen,Alan Allen,Alan,Allen,alan.allen@gmail.com,(614) 886-8738,eXp Realty,eXp Realty,Long Beach,Long Beach,CA,95979,1,4,4,2947068,3.4,A,95,NAR Directory,Independent,2026-08-25T11:02:49Z
CREAM-20260825-00054,Stephanie Murphy,Stephanie Murphy,Stephanie,Murphy,stephaniemurphy@me.com,(720) 276-3742,RE/MAX,RE/MAX,Dallas,Dallas,TX,76543,4,12,12,3325111,4.8,A,72,Trade Show,Independent,2026-08-25T10:35:49Z
CREAM-20260825-00055,Patricia Hall,Patricia Hall,Patricia,Hall,patricia_hall@yahoo.com,(469) 662-2982,Douglas Elliman,Douglas Elliman,Brooklyn,Brooklyn,NY,13559,5,18,18,9906729,4.4,A,89,MLS Database,Independent,2026-08-25T02:56:09Z
CREAM-20260825-00056,Joseph Alexander,Joseph Alexander,Joseph,Alexander,joseph.alexander@gmail.com,(614) 823-8752,Coldwell Banker,Coldwell Banker,Cleveland,Cleveland,OH,45922,2,9,9,2631986,3.2,A,95,Realtor.com,Enterprise (200+ agents),2026-08-25T16:01:30Z
CREAM-20260825-00057,Jerry Diaz,Jerry Diaz,Jerry,Diaz,jdiaz@outlook.com,(713) 660-3323,Cutler Real Estate,Cutler Real Estate,Cleveland,Cleveland,OH,43377,0,5,5,1055583,5.0,A,87,Facebook,Mid-size (11-50 agents),2026-08-25T12:43:44Z
CREAM-20260825-00058,Maria Brown,Maria Brown,Maria,Brown,mariabrown@outlook.com,(310) 353-5376,Berkshire Hathaway,Berkshire Hathaway,Tampa,Tampa,FL,33109,1,4,4,2116878,5.0,A,75,Realtor.com,Large (51-200 agents),2026-08-25T04:37:40Z
CREAM-20260825-00059,Joseph Lewis,Joseph Lewis,Joseph,Lewis,josephlewis@aol.com,(256) 512-9439,eXp Realty,eXp Realty,Columbus,Columbus,OH,45265,13,63,63,16131552,4.1,A,75,NAR Directory,Independent,2026-08-25T23:46:59Z
CREAM-20260825-00060,Frank Cook,Frank Cook,Frank,Cook,frankc@exprealty.com,(334) 808-1612,eXp Realty,eXp Realty,Tucson,Tucson,AZ,86450,25,69,69,25337358,3.5,A,70,LinkedIn,Large (51-200 agents),2026-08-25T08:14:47Z
CREAM-20260825-00061,Amber Kim,Amber Kim,Amber,Kim,amber.kim@me.com,(646) 968-5214,eXp Realty,eXp Realty,Columbus,Columbus,OH,45418,10,36,36,6499663,4.2,A,87,Brokerage Listings,Enterprise (200+ agents),2026-08-25T08:12:26Z
CREAM-20260825-00062,Danielle Coleman,Danielle Coleman,Danielle,Coleman,daniellecoleman@gmail.com,(512) 305-1037,RE/MAX,RE/MAX,Long Beach,Long Beach,CA,92455,4,18,18,12194320,4.4,A,78,Trade Show,Enterprise (200+ agents),2026-08-25T13:34:02Z
CREAM-20260825-00063,Karen Fisher,Karen Fisher,Karen,Fisher,karenf@gmail.com,(415) 338-9540,Keller Williams Realty,Keller Williams Realty,Orlando,Orlando,FL,33721,25,39,39,17050589,4.5,A,86,Referral Network,Independent,2026-08-25T23:13:59Z
CREAM-20260825-00064,Mark Foster,Mark Foster,Mark,Foster,markf@icloud.com,(404) 597-6771,LIV Sotheby's,LIV Sotheby's,Aurora,Aurora,CO,81648,21,39,39,23359749,3.8,A,95,Website Lead,Large (51-200 agents),2026-08-25T22:15:37Z
CREAM-20260825-00065,Martha Gutierrez,Martha Gutierrez,Martha,Gutierrez,marthag@huntingtonrealestate.com,(305) 713-2344,Huntington Real Estate,Huntington Real Estate,Columbus,Columbus,OH,43734,18,42,42,10960440,4.8,A,76,Facebook,Boutique (2-10 agents),2026-08-25T11:59:25Z
CREAM-20260825-00066,Karen Robinson,Karen Robinson,Karen,Robinson,karen_robinson@gmail.com,(972) 826-9032,Berkshire Hathaway,Berkshire Hathaway,Colorado Springs,Colorado Springs,CO,81734,10,74,74,36631785,4.1,A,66,Website Lead,Independent,2026-08-25T02:57:52Z
CREAM-20260825-00067,Gary Hill,Gary Hill,Gary,Hill,ghill@gmail.com,(720) 245-7434,Allen Tate,Allen Tate,Greensboro,Greensboro,NC,27566,1,5,5,2079598,4.4,A,61,Referral Network,Boutique (2-10 agents),2026-08-25T17:03:43Z
CREAM-20260825-00068,Lawrence Perez,Lawrence Perez,Lawrence,Perez,lawrence_perez@yahoo.com,(919) 403-2650,Coldwell Banker,Coldwell Banker,San Antonio,San Antonio,TX,78486,10,67,67,20036403,3.9,A,83,NAR Directory,Large (51-200 agents),2026-08-25T20:25:57Z
CREAM-20260825-00069,Louis Thomas,Louis Thomas,Louis,Thomas,louis.thomas@gmail.com,(786) 559-1938,Berkshire Hathaway,Berkshire Hathaway,Denver,Denver,CO,80814,1,7,7,3085280,4.1,A,96,MLS Database,Large (51-200 agents),2026-08-25T23:40:42Z
CREAM-20260825-00070,Amber Smith,Amber Smith,Amber,Smith,ambers@douglaselliman.com,(980) 740-6044,Douglas Elliman,Douglas Elliman,New York City,New York City,NY,12875,3,12,12,9354898,3.5,A,91,Trade Show,Large (51-200 agents),2026-08-25T03:35:32Z
CREAM-20260825-00071,Ronald Taylor,Ronald Taylor,Ronald,Taylor,ronald.taylor@berkshirehathawayhomeservices.com,(704) 488-3656,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,San Diego,San Diego,CA,93685,22,34,34,35926540,4.7,A,80,LinkedIn,Independent,2026-08-25T01:07:06Z
CREAM-20260825-00072,Anthony Anderson,Anthony Anderson,Anthony,Anderson,anthonya@outlook.com,(972) 985-5418,Long Realty,Long Realty,Mesa,Mesa,AZ,85197,1,4,4,1761805,3.7,A,82,LinkedIn,Mid-size (11-50 agents),2026-08-25T15:19:45Z
CREAM-20260825-00073,Joseph Perry,Joseph Perry,Joseph,Perry,jperry@aol.com,(512) 407-2514,Compass,Compass,Tampa,Tampa,FL,33280,15,29,29,12142188,3.6,A,82,Cold Outreach,Large (51-200 agents),2026-08-25T15:21:55Z
CREAM-20260825-00074,Donald Wood,Donald Wood,Donald,Wood,donald.wood@me.com,(972) 739-8046,Sotheby's International,Sotheby's International,San Jose,San Jose,CA,94547,19,59,59,51176298,3.4,A,90,Cold Outreach,Enterprise (200+ agents),2026-08-25T21:27:30Z
CREAM-20260825-00075,Samantha Lopez,Samantha Lopez,Samantha,Lopez,slopez@aol.com,(512) 269-8335,Berkshire Hathaway,Berkshire Hathaway,Greensboro,Greensboro,NC,28960,1,9,9,2821673,3.6,A,60,Facebook,Enterprise (200+ agents),2026-08-25T17:24:38Z
CREAM-20260825-00076,Patrick Gutierrez,Patrick Gutierrez,Patrick,Gutierrez,patrickgutierrez@me.com,(786) 623-5635,Howard Hanna,Howard Hanna,Raleigh,Raleigh,NC,27707,2,4,4,1240688,3.8,A,78,LinkedIn,Large (51-200 agents),2026-08-25T10:49:00Z
CREAM-20260825-00077,Kenneth King,Kenneth King,Kenneth,King,kking@pacificsothebys.com,(334) 614-2694,Pacific Sotheby's,Pacific Sotheby's,Sacramento,Sacramento,CA,96585,5,10,10,8153840,3.2,A,69,Realtor.com,Mid-size (11-50 agents),2026-08-25T07:57:20Z
CREAM-20260825-00078,Grace Gonzalez,Grace Gonzalez,Grace,Gonzalez,graceg@homesmart.com,(512) 399-6740,HomeSmart,HomeSmart,Phoenix,Phoenix,AZ,85388,3,15,15,7950384,4.5,A,62,NAR Directory,Enterprise (200+ agents),2026-08-25T23:39:59Z
CREAM-20260825-00079,Mary Kim,Mary Kim,Mary,Kim,marykim@me.com,(212) 438-7022,Keller Williams Realty,Keller Williams Realty,St. Petersburg,St. Petersburg,FL,32839,3,12,12,3726433,4.2,A,61,Realtor.com,Mid-size (11-50 agents),2026-08-25T14:10:30Z
CREAM-20260825-00080,Barbara Sanchez,Barbara Sanchez,Barbara,Sanchez,barbaras@howardhanna.com,(310) 253-7117,Howard Hanna,Howard Hanna,Raleigh,Raleigh,NC,27564,15,63,63,18476854,4.4,A,96,MLS Database,Mid-size (11-50 agents),2026-08-25T06:47:16Z
CREAM-20260825-00081,Timothy Wood,Timothy Wood,Timothy,Wood,twood@icloud.com,(407) 998-8883,RE/MAX,RE/MAX,Tucson,Tucson,AZ,86967,24,55,55,23930726,4.7,A,95,MLS Database,Independent,2026-08-25T12:06:11Z
CREAM-20260825-00082,Lawrence Lee,Lawrence Lee,Lawrence,Lee,llee@yahoo.com,(980) 926-7403,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,44130,12,35,35,6303657,4.3,A,79,Cold Outreach,Independent,2026-08-25T21:10:45Z
CREAM-20260825-00083,Jerry Baker,Jerry Baker,Jerry,Baker,jerry.baker@briggsfreemansothebys.com,(980) 923-5535,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Fort Worth,Fort Worth,TX,78316,5,14,14,4772615,4.3,A,89,Realtor.com,Independent,2026-08-25T00:18:31Z
CREAM-20260825-00084,Anna Jackson,Anna Jackson,Anna,Jackson,anna_jackson@hotmail.com,(916) 539-8720,HER Realtors,HER Realtors,Cincinnati,Cincinnati,OH,45975,4,12,12,3829741,4.7,A,65,Brokerage Listings,Enterprise (200+ agents),2026-08-25T22:18:38Z
CREAM-20260825-00085,Aaron Ramirez,Aaron Ramirez,Aaron,Ramirez,aaron.ramirez@icloud.com,(469) 944-6326,Coldwell Banker,Coldwell Banker,San Jose,San Jose,CA,92493,14,32,32,20139599,4.6,A,61,Trade Show,Independent,2026-08-25T11:23:07Z
CREAM-20260825-00086,Walter Sullivan,Walter Sullivan,Walter,Sullivan,wsullivan@gmail.com,(718) 779-9734,Corcoran Group,Corcoran Group,Manhattan,Manhattan,NY,11791,0,5,5,3450446,3.8,A,68,Website Lead,Independent,2026-08-25T11:28:50Z
CREAM-20260825-00087,Susan Watson,Susan Watson,Susan,Watson,susanw@aol.com,(334) 495-4401,RE/MAX,RE/MAX,Jacksonville,Jacksonville,FL,33550,13,80,80,32090946,3.0,A,83,Trade Show,Mid-size (11-50 agents),2026-08-25T12:51:49Z
CREAM-20260825-00088,George Stewart,George Stewart,George,Stewart,georges@exprealty.com,(334) 658-9788,eXp Realty,eXp Realty,San Jose,San Jose,CA,94913,7,15,15,10142540,4.3,A,83,Trade Show,Mid-size (11-50 agents),2026-08-25T18:35:22Z
CREAM-20260825-00089,Maria Miller,Maria Miller,Maria,Miller,mmiller@icloud.com,(929) 787-6307,Compass,Compass,Fort Lauderdale,Fort Lauderdale,FL,32719,22,73,73,30361218,4.1,A,91,Website Lead,Independent,2026-08-25T02:25:03Z
CREAM-20260825-00090,Helen Powell,Helen Powell,Helen,Powell,hpowell@compass.com,(919) 688-7170,Compass,Compass,Los Angeles,Los Angeles,CA,95522,3,17,17,12200074,4.7,A,86,Cold Outreach,Mid-size (11-50 agents),2026-08-25T16:53:27Z
CREAM-20260825-00091,Rebecca Peterson,Rebecca Peterson,Rebecca,Peterson,rebeccapeterson@me.com,(714) 864-8130,Keller Williams Realty,Keller Williams Realty,Orlando,Orlando,FL,32342,5,24,24,8128080,3.3,A,67,Referral Network,Mid-size (11-50 agents),2026-08-25T15:34:37Z
CREAM-20260825-00092,Justin Moore,Justin Moore,Justin,Moore,justinm@yahoo.com,(212) 791-3679,Keller Williams,Keller Williams,Manhattan,Manhattan,NY,10261,24,38,38,27376401,4.9,A,60,Cold Outreach,Large (51-200 agents),2026-08-25T04:31:22Z
CREAM-20260825-00093,Lawrence Price,Lawrence Price,Lawrence,Price,lprice@exprealty.com,(334) 890-3710,eXp Realty,eXp Realty,Oakland,Oakland,CA,91755,18,30,30,28714218,4.1,A,79,Brokerage Listings,Mid-size (11-50 agents),2026-08-25T11:50:21Z
CREAM-20260825-00094,Lauren Murphy,Lauren Murphy,Lauren,Murphy,laurenmurphy@outlook.com,(718) 379-2399,Allie Beth Allman,Allie Beth Allman,Austin,Austin,TX,78303,23,30,30,7706275,3.5,A,92,Brokerage Listings,Independent,2026-08-25T06:09:54Z
CREAM-20260825-00095,Helen Jones,Helen Jones,Helen,Jones,helen.jones@yahoo.com,(513) 602-1943,eXp Realty,eXp Realty,Tucson,Tucson,AZ,85388,1,12,12,4153903,3.0,A,87,LinkedIn,Independent,2026-08-25T01:14:17Z
CREAM-20260825-00096,Albert Howard,Albert Howard,Albert,Howard,albert.howard@icloud.com,(214) 973-5956,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Tucson,Tucson,AZ,86160,4,20,20,8440573,3.3,A,80,LinkedIn,Large (51-200 agents),2026-08-25T02:04:38Z
