full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Jacob Ramos,Jacob,Ramos,jacob54@coldwellbanker.com,(272) 801-2240,Ryan Homes,Baltimore,MD,6,11,5354936,MD365711,MD,3.9,94,B,realtor_scraper,2026-04-17T07:03:15.856920+00:00
Patricia Gonzalez,Patricia,Gonzalez,patricia16@remax.net,(253) 936-1666,Sotheby's,Milwaukee,WI,15,10,4733930,WI251075,WI,3.6,95,C,realtor_scraper,2026-04-17T07:03:15.856929+00:00
Sandra Ruiz,Sandra,Ruiz,sruiz@compass.com,(224) 969-9822,Lennar,Reno,NV,3,11,1141774,NV167218,NV,4.7,84,C,realtor_scraper,2026-04-17T07:03:15.856937+00:00
Janet Thomas,Janet,Thomas,janett@kw.com,(931) 621-6661,Sotheby's,New Orleans,LA,18,13,14540500,LA245655,LA,4.9,87,C,realtor_scraper,2026-04-17T07:03:15.856945+00:00
Donna Rogers,Donna,Rogers,drogers@realtor.com,(401) 525-3577,D.R. Horton,Portland,OR,21,43,8454454,OR242146,OR,4.4,79,B,realtor_scraper,2026-04-17T07:03:15.856963+00:00
John Wood,John,Wood,john80@realtor.com,(860) 980-8193,Taylor Morrison,Chicago,IL,25,20,3616335,IL944765,IL,4.2,61,A,realtor_scraper,2026-04-17T07:03:15.856989+00:00
Justin Thompson,Justin,Thompson,justin64@weichert.com,(984) 884-6559,Realty One Group,Tucson,AZ,15,24,3641872,AZ974677,AZ,4.5,60,C,realtor_scraper,2026-04-17T07:03:15.857005+00:00
Joseph Gray,Joseph,Gray,josephg@gmail.com,(253) 220-9593,Realty One Group,Raleigh,NC,22,17,4773835,NC617263,NC,3.9,71,B,realtor_scraper,2026-04-17T07:03:15.857019+00:00
Pamela Baker,Pamela,Baker,pamelab@century21.com,(765) 809-1253,Realty One Group,Detroit,MI,17,18,9659129,MI659324,MI,4.0,70,B,realtor_scraper,2026-04-17T07:03:15.857040+00:00
Emma Carter,Emma,Carter,emmac@kw.com,(919) 901-4040,eXp Realty,Phoenix,AZ,22,10,14202956,AZ596587,AZ,4.0,90,A,realtor_scraper,2026-04-17T07:03:15.857062+00:00
Nicole King,Nicole,King,king.nicole@kw.com,(952) 262-6149,RE/MAX,Kansas City,MO,24,44,6685281,MO218157,MO,3.6,85,B,realtor_scraper,2026-04-17T07:03:15.857072+00:00
Frank Johnson,Frank,Johnson,frank50@compass.com,(631) 454-7938,The Agency,Miami,FL,10,36,7318568,FL201545,FL,4.3,92,A,realtor_scraper,2026-04-17T07:03:15.857083+00:00
Christopher Martin,Christopher,Martin,christopherm@outlook.com,(573) 910-8869,Taylor Morrison,Virginia Beach,VA,8,41,11253216,VA483229,VA,3.8,80,C,realtor_scraper,2026-04-17T07:03:15.857092+00:00
Cynthia Hernandez,Cynthia,Hernandez,chernandez@realtor.com,(856) 218-3942,Berkshire Hathaway,Colorado Springs,CO,8,18,10676266,CO579882,CO,4.8,98,C,realtor_scraper,2026-04-17T07:03:15.857113+00:00
Rachel Jones,Rachel,Jones,rachel.jones@compass.com,(534) 561-3311,ERA,Las Vegas,NV,23,36,2233725,NV343065,NV,3.8,79,A,realtor_scraper,2026-04-17T07:03:15.857138+00:00
Diane Nguyen,Diane,Nguyen,diane72@coldwellbanker.com,(808) 921-7959,HomeSmart,St. Louis,MO,12,50,7530000,MO251141,MO,3.6,64,B,realtor_scraper,2026-04-17T07:03:15.857153+00:00
Matthew Lee,Matthew,Lee,matthewl@realtyonegroup.com,(719) 864-4275,Pulte Homes,St. Louis,MO,2,10,1444020,MO632184,MO,4.9,68,B,realtor_scraper,2026-04-17T07:03:15.857166+00:00
Patrick Chavez,Patrick,Chavez,patrickc@hotmail.com,(908) 346-7508,Beazer Homes,Virginia Beach,VA,3,4,1798107,VA629597,VA,4.5,86,C,realtor_scraper,2026-04-17T07:03:15.857176+00:00
Larry Kim,Larry,Kim,larryk@weichert.com,(975) 416-9637,Tri Pointe Homes,Austin,TX,7,27,13888144,TX616358,TX,4.0,100,A,realtor_scraper,2026-04-17T07:03:15.857186+00:00
Carol Allen,Carol,Allen,callen@realtyonegroup.com,(215) 274-3225,ERA,Albuquerque,NM,19,17,8266021,NM359169,NM,3.5,83,C,realtor_scraper,2026-04-17T07:03:15.857196+00:00
Ryan King,Ryan,King,king.ryan@remax.net,(559) 889-8812,Weichert,Memphis,TN,24,13,3453844,TN347788,TN,4.5,86,C,realtor_scraper,2026-04-17T07:03:15.857209+00:00
Mark Reyes,Mark,Reyes,mreyes@gmail.com,(626) 620-4251,Better Homes & Gardens,Jacksonville,FL,4,5,969908,FL208176,FL,4.5,81,B,realtor_scraper,2026-04-17T07:03:15.857218+00:00
Emma Thomas,Emma,Thomas,emma52@compass.com,(818) 368-3408,United Real Estate,Tucson,AZ,19,36,14454671,AZ969966,AZ,4.9,89,C,realtor_scraper,2026-04-17T07:03:15.857227+00:00
Rachel Scott,Rachel,Scott,rachel.scott@berkshirehathawayhs.com,(502) 338-8482,HomeSmart,Baton Rouge,LA,10,32,4638009,LA972780,LA,4.1,90,C,realtor_scraper,2026-04-17T07:03:15.857237+00:00
Joseph Richardson,Joseph,Richardson,jrichardson@homesmart.com,(954) 298-8276,Century Communities,San Antonio,TX,14,44,11052514,TX957858,TX,4.2,94,B,realtor_scraper,2026-04-17T07:03:15.857249+00:00
Christine Long,Christine,Long,christine12@sothebysrealty.com,(985) 537-9619,Zillow Premier,Tampa,FL,0,2,113193,FL704936,FL,3.9,46,A,realtor_scraper,2026-04-17T07:03:15.857259+00:00
Larry Gomez,Larry,Gomez,gomez.larry@berkshirehathawayhs.com,(860) 774-1339,M/I Homes,Chicago,IL,2,7,1379392,IL806452,IL,4.0,94,A,realtor_scraper,2026-04-17T07:03:15.857268+00:00
Frank Parker,Frank,Parker,parker.frank@weichert.com,(706) 527-1621,Beazer Homes,St. Louis,MO,25,36,6414598,MO979597,MO,4.8,89,B,realtor_scraper,2026-04-17T07:03:15.857277+00:00
Frank Wood,Frank,Wood,wood.frank@berkshirehathawayhs.com,(603) 814-5296,Toll Brothers,Philadelphia,PA,4,10,1430341,PA323422,PA,3.6,75,A,realtor_scraper,2026-04-17T07:03:15.857286+00:00
Patricia Ross,Patricia,Ross,pross@redfin.com,(406) 293-9194,Century Communities,Jacksonville,FL,23,44,11300452,FL671443,FL,3.9,93,B,realtor_scraper,2026-04-17T07:03:15.857295+00:00
Sharon Collins,Sharon,Collins,sharonc@elliman.com,(989) 721-5510,Toll Brothers,Chicago,IL,1,2,24965,IL807764,IL,4.0,74,A,realtor_scraper,2026-04-17T07:03:15.857304+00:00
Ronald Chavez,Ronald,Chavez,ronald38@berkshirehathawayhs.com,(515) 290-6829,Pulte Homes,Atlanta,GA,7,14,9696066,GA370636,GA,4.0,79,A,realtor_scraper,2026-04-17T07:03:15.857312+00:00
Patricia King,Patricia,King,patriciak@homesmart.com,(414) 210-3306,CalAtlantic Homes,Dallas-Fort Worth,TX,3,13,634849,TX978279,TX,3.7,88,A,realtor_scraper,2026-04-17T07:03:15.857325+00:00
Linda Brooks,Linda,Brooks,lindab@coldwellbanker.com,(575) 961-2092,Better Homes & Gardens,Reno,NV,9,39,4831845,NV284400,NV,4.4,88,C,realtor_scraper,2026-04-17T07:03:15.857334+00:00
Mark Chavez,Mark,Chavez,mchavez@coldwellbanker.com,(718) 997-5796,RE/MAX,Kansas City,MO,3,3,1328718,MO479687,MO,4.7,63,B,realtor_scraper,2026-04-17T07:03:15.857346+00:00
Justin Wright,Justin,Wright,justin.wright@coldwellbanker.com,(646) 587-2805,KB Home,Dallas-Fort Worth,TX,18,19,2026656,TX884238,TX,5.0,80,A,realtor_scraper,2026-04-17T07:03:15.857355+00:00
Thomas Bennett,Thomas,Bennett,thomasb@kw.com,(240) 692-1908,Lennar,San Antonio,TX,25,24,9273428,TX654479,TX,4.2,72,B,realtor_scraper,2026-04-17T07:03:15.857364+00:00
Emily Cruz,Emily,Cruz,emily.cruz@coldwellbanker.com,(563) 789-1993,Meritage Homes,New York,NY,21,29,3023205,NY154988,NY,4.0,60,A,realtor_scraper,2026-04-17T07:03:15.857372+00:00
Jennifer Cooper,Jennifer,Cooper,jennifer.cooper@yahoo.com,(573) 650-6894,KB Home,Albuquerque,NM,4,8,1439662,NM405855,NM,4.3,79,C,realtor_scraper,2026-04-17T07:03:15.857382+00:00
Karen Nguyen,Karen,Nguyen,knguyen@coldwellbanker.com,(239) 699-5776,Realty One Group,Philadelphia,PA,10,25,11867737,PA282264,PA,4.2,99,A,realtor_scraper,2026-04-17T07:03:15.857391+00:00
Heather Rivera,Heather,Rivera,rivera.heather@berkshirehathawayhs.com,(567) 620-8633,HomeSmart,Boston,MA,23,28,12766499,MA691254,MA,4.8,80,A,realtor_scraper,2026-04-17T07:03:15.857399+00:00
Justin Baker,Justin,Baker,justinb@remax.net,(857) 733-9011,CalAtlantic Homes,Portland,OR,5,37,11897755,OR452807,OR,4.5,70,B,realtor_scraper,2026-04-17T07:03:15.857411+00:00
Alexander Collins,Alexander,Collins,alexander.collins@century21.com,(402) 244-6977,LGI Homes,Albuquerque,NM,4,3,503576,NM962161,NM,4.6,64,C,realtor_scraper,2026-04-17T07:03:15.857420+00:00
Benjamin Peterson,Benjamin,Peterson,bpeterson@remax.net,(904) 303-6210,Better Homes & Gardens,Jacksonville,FL,9,46,6806672,FL248271,FL,3.6,89,B,realtor_scraper,2026-04-17T07:03:15.857429+00:00
Amanda Mendoza,Amanda,Mendoza,amanda82@berkshirehathawayhs.com,(504) 293-9369,Century 21,New York,NY,9,16,10147986,NY588178,NY,3.8,78,A,realtor_scraper,2026-04-17T07:03:15.857440+00:00
Scott Sanders,Scott,Sanders,ssanders@sothebysrealty.com,(240) 643-4763,Berkshire Hathaway,St. Louis,MO,24,36,9270080,MO965576,MO,4.9,89,B,realtor_scraper,2026-04-17T07:03:15.857451+00:00
Nancy Baker,Nancy,Baker,nancyb@compass.com,(515) 458-7601,HomeSmart,Boise,ID,17,25,3439818,ID297750,ID,4.2,67,C,realtor_scraper,2026-04-17T07:03:15.857460+00:00
Linda Stewart,Linda,Stewart,linda35@outlook.com,(401) 559-5688,Compass,Kansas City,MO,1,5,25013,MO596244,MO,5.0,71,B,realtor_scraper,2026-04-17T07:03:15.857468+00:00
George Torres,George,Torres,torres.george@outlook.com,(319) 463-6276,Compass,Charlotte,NC,1,0,210048,NC668157,NC,0.0,63,A,realtor_scraper,2026-04-17T07:03:15.857476+00:00
Rachel Cruz,Rachel,Cruz,rachel64@kw.com,(865) 204-4273,Century 21,Sacramento,CA,16,10,5588856,CA127501,CA,4.6,84,B,realtor_scraper,2026-04-17T07:03:15.857485+00:00
Christine Clark,Christine,Clark,cclark@elliman.com,(646) 298-4706,United Real Estate,Kansas City,MO,16,37,3896272,MO780229,MO,4.9,61,B,realtor_scraper,2026-04-17T07:03:15.857501+00:00
Kathleen Myers,Kathleen,Myers,myers.kathleen@weichert.com,(517) 532-7677,eXp Realty,Portland,OR,22,20,11599759,OR715633,OR,3.5,71,B,realtor_scraper,2026-04-17T07:03:15.857510+00:00
Jennifer Hernandez,Jennifer,Hernandez,jennifer28@coldwellbanker.com,(959) 503-9462,ERA,Oklahoma City,OK,8,48,5402451,OK522166,OK,3.6,72,C,realtor_scraper,2026-04-17T07:03:15.857519+00:00
Samuel Ramos,Samuel,Ramos,sramos@exprealty.com,(516) 425-2615,Vylla Home,Louisville,KY,22,38,13665655,KY256039,KY,3.5,84,C,realtor_scraper,2026-04-17T07:03:15.857527+00:00
Scott Sanchez,Scott,Sanchez,sanchez.scott@coldwellbanker.com,(732) 924-7358,CalAtlantic Homes,Colorado Springs,CO,25,26,3617202,CO391291,CO,4.6,78,C,realtor_scraper,2026-04-17T07:03:15.857538+00:00
Timothy Watson,Timothy,Watson,watson.timothy@remax.net,(262) 616-9231,Century 21,Minneapolis,MN,5,13,14498660,MN610154,MN,4.7,90,B,realtor_scraper,2026-04-17T07:03:15.857547+00:00
Melissa Price,Melissa,Price,price.melissa@exprealty.com,(904) 446-5846,Taylor Morrison,Houston,TX,16,47,13118970,TX678990,TX,4.6,100,A,realtor_scraper,2026-04-17T07:03:15.857555+00:00
Melissa Castillo,Melissa,Castillo,mcastillo@outlook.com,(203) 781-7232,Zillow Premier,Los Angeles,CA,14,50,3585358,CA769262,CA,4.4,90,A,realtor_scraper,2026-04-17T07:03:15.857569+00:00
Michelle Peterson,Michelle,Peterson,mpeterson@sothebysrealty.com,(321) 309-8142,Taylor Morrison,Las Vegas,NV,4,13,1331418,NV627751,NV,3.9,69,A,realtor_scraper,2026-04-17T07:03:15.857578+00:00
Ashley Gutierrez,Ashley,Gutierrez,agutierrez@berkshirehathawayhs.com,(601) 746-1861,ERA,Kansas City,MO,9,25,5700239,MO645048,MO,4.3,77,B,realtor_scraper,2026-04-17T07:03:15.857586+00:00
Amanda King,Amanda,King,amanda85@berkshirehathawayhs.com,(914) 749-7869,Meritage Homes,Riverside,CA,12,36,11597516,CA874803,CA,4.7,91,B,realtor_scraper,2026-04-17T07:03:15.857594+00:00
Scott Brown,Scott,Brown,scott.brown@gmail.com,(307) 241-1464,Century Communities,Chicago,IL,0,5,420017,IL440101,IL,3.9,90,A,realtor_scraper,2026-04-17T07:03:15.857603+00:00
Ryan Morgan,Ryan,Morgan,ryan.morgan@realtyonegroup.com,(216) 490-8328,Taylor Morrison,Baton Rouge,LA,20,15,3224349,LA626015,LA,3.9,76,C,realtor_scraper,2026-04-17T07:03:15.857611+00:00
Cynthia Wilson,Cynthia,Wilson,cwilson@hotmail.com,(747) 426-3403,NVR,San Francisco,CA,17,42,4410927,CA725322,CA,4.6,82,A,realtor_scraper,2026-04-17T07:03:15.857619+00:00
Michelle Morales,Michelle,Morales,michelle.morales@gmail.com,(669) 292-1238,Better Homes & Gardens,Indianapolis,IN,25,37,5077847,IN107858,IN,3.9,65,B,realtor_scraper,2026-04-17T07:03:15.857630+00:00
Ryan Allen,Ryan,Allen,ryan.allen@homesmart.com,(503) 808-8848,Lennar,Austin,TX,20,20,5485861,TX695566,TX,4.4,78,A,realtor_scraper,2026-04-17T07:03:15.857639+00:00
Donna Flores,Donna,Flores,flores.donna@exprealty.com,(785) 268-6115,United Real Estate,Salt Lake City,UT,14,33,6565270,UT130138,UT,4.2,61,B,realtor_scraper,2026-04-17T07:03:15.857647+00:00
Angela Long,Angela,Long,angela46@kw.com,(240) 553-6330,Century Communities,Tampa,FL,22,49,3785525,FL129664,FL,4.3,73,A,realtor_scraper,2026-04-17T07:03:15.857655+00:00
Sarah Wilson,Sarah,Wilson,swilson@century21.com,(202) 419-2829,KB Home,Austin,TX,16,46,10919157,TX570428,TX,3.9,91,A,realtor_scraper,2026-04-17T07:03:15.857664+00:00
Richard Jones,Richard,Jones,jones.richard@century21.com,(814) 906-5072,The Agency,Las Vegas,NV,8,10,2724042,NV746078,NV,4.1,77,A,realtor_scraper,2026-04-17T07:03:15.857672+00:00
Brian Robinson,Brian,Robinson,brianr@yahoo.com,(313) 842-8979,Meritage Homes,San Jose,CA,18,39,14715130,CA426160,CA,4.9,81,B,realtor_scraper,2026-04-17T07:03:15.857685+00:00
Catherine Long,Catherine,Long,clong@homesmart.com,(541) 903-8885,Redfin,Cleveland,OH,6,26,11692076,OH208902,OH,3.7,88,B,realtor_scraper,2026-04-17T07:03:15.857693+00:00
Aaron Collins,Aaron,Collins,aaronc@homesmart.com,(814) 558-1383,Taylor Morrison,Cincinnati,OH,13,22,1663050,OH860698,OH,3.8,62,B,realtor_scraper,2026-04-17T07:03:15.857708+00:00
Anthony Howard,Anthony,Howard,ahoward@homesmart.com,(305) 383-3859,CalAtlantic Homes,St. Louis,MO,25,47,7649359,MO572515,MO,4.7,90,B,realtor_scraper,2026-04-17T07:03:15.857716+00:00
Diane Davis,Diane,Davis,ddavis@exprealty.com,(878) 454-5922,Douglas Elliman,Atlanta,GA,20,39,14997752,GA968429,GA,4.3,74,A,realtor_scraper,2026-04-17T07:03:15.857727+00:00
Karen Hernandez,Karen,Hernandez,hernandez.karen@homesmart.com,(563) 373-5298,Compass,Los Angeles,CA,2,11,1026698,CA638248,CA,4.5,81,A,realtor_scraper,2026-04-17T07:03:15.857736+00:00
Patricia Watson,Patricia,Watson,patriciaw@outlook.com,(772) 367-5667,RE/MAX,Philadelphia,PA,6,13,8687864,PA655543,PA,4.0,84,A,realtor_scraper,2026-04-17T07:03:15.857744+00:00
Matthew Campbell,Matthew,Campbell,matthewc@realtyonegroup.com,(830) 638-5542,M/I Homes,Cincinnati,OH,18,42,8466608,OH737398,OH,4.3,62,B,realtor_scraper,2026-04-17T07:03:15.857753+00:00
Charles Gomez,Charles,Gomez,gomez.charles@coldwellbanker.com,(479) 913-6107,Century 21,Indianapolis,IN,9,40,9836581,IN145330,IN,4.1,74,B,realtor_scraper,2026-04-17T07:03:15.857761+00:00
Andrew Long,Andrew,Long,andrewl@elliman.com,(724) 907-1880,Realty One Group,San Francisco,CA,0,1,380147,CA275103,CA,3.5,72,A,realtor_scraper,2026-04-17T07:03:15.857770+00:00
Dennis Torres,Dennis,Torres,torres.dennis@yahoo.com,(762) 648-8242,NVR,Memphis,TN,25,33,13051361,TN299461,TN,3.9,83,C,realtor_scraper,2026-04-17T07:03:15.857778+00:00
Timothy Baker,Timothy,Baker,timothy54@century21.com,(681) 805-2965,D.R. Horton,San Jose,CA,24,45,1761992,CA616541,CA,4.8,85,B,realtor_scraper,2026-04-17T07:03:15.857786+00:00
Susan Rodriguez,Susan,Rodriguez,susan.rodriguez@realtyonegroup.com,(310) 482-8831,Zillow Premier,San Diego,CA,18,25,14799817,CA549496,CA,3.6,82,A,realtor_scraper,2026-04-17T07:03:15.857814+00:00
Samuel Peterson,Samuel,Peterson,samuel.peterson@gmail.com,(720) 435-2842,Keller Williams,Reno,NV,1,4,358815,NV504570,NV,3.5,71,C,realtor_scraper,2026-04-17T07:03:15.857823+00:00
Christopher White,Christopher,White,cwhite@homesmart.com,(779) 663-4174,Taylor Morrison,Columbus,OH,12,27,5013930,OH382275,OH,3.9,92,B,realtor_scraper,2026-04-17T07:03:15.857835+00:00
Edward Wilson,Edward,Wilson,edward63@gmail.com,(442) 728-9453,LGI Homes,Charlotte,NC,18,49,9593870,NC712653,NC,3.9,87,A,realtor_scraper,2026-04-17T07:03:15.857843+00:00
Brian Miller,Brian,Miller,brian48@weichert.com,(703) 977-6190,United Real Estate,Memphis,TN,4,11,1132430,TN410211,TN,4.8,76,C,realtor_scraper,2026-04-17T07:03:15.857852+00:00
Anthony Brooks,Anthony,Brooks,brooks.anthony@realtor.com,(857) 541-9647,Meritage Homes,Nashville,TN,24,31,4117522,TN268551,TN,4.4,60,A,realtor_scraper,2026-04-17T07:03:15.857861+00:00
Alexander Cox,Alexander,Cox,alexander.cox@elliman.com,(956) 874-1558,Realty One Group,Indianapolis,IN,3,15,1467969,IN254479,IN,3.9,93,B,realtor_scraper,2026-04-17T07:03:15.857870+00:00
Jessica Williams,Jessica,Williams,williams.jessica@yahoo.com,(978) 908-2289,Realty One Group,Oklahoma City,OK,20,13,10641618,OK410776,OK,4.8,83,C,realtor_scraper,2026-04-17T07:03:15.857878+00:00
