id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260804-00068,Susan Parker,susanp@aol.com,(512) 252-4189,Coldwell Banker,Phoenix,AZ,86666,18,48,A,62,LinkedIn,2026-08-04T02:24:32Z
CREAM-20260804-00069,Emily Richardson,emily.richardson@re/max.com,(212) 574-3363,RE/MAX,Greensboro,NC,27716,18,48,A,81,Website Lead,2026-08-04T12:32:02Z
CREAM-20260804-00070,Sarah Alvarez,sarahalvarez@hotmail.com,(512) 535-6218,eXp Realty,Los Angeles,CA,91502,10,63,A,92,Cold Outreach,2026-08-04T23:53:19Z
CREAM-20260804-00071,Shirley Morgan,shirleym@hotmail.com,(720) 312-7824,8z Real Estate,Aurora,CO,81915,6,26,A,81,NAR Directory,2026-08-04T19:30:16Z
CREAM-20260804-00072,Michael Howard,michaelh@kellerwilliams.com,(512) 897-4968,Keller Williams,Staten Island,NY,10686,25,74,A,84,MLS Database,2026-08-04T06:01:28Z
CREAM-20260804-00073,Karen Evans,karenevans@hotmail.com,(407) 412-6325,LIV Sotheby's,Colorado Springs,CO,81638,7,37,A,68,Referral Network,2026-08-04T10:11:29Z
CREAM-20260804-00074,Amanda Gray,agray@yahoo.com,(805) 504-5735,eXp Realty,Aurora,CO,80806,14,60,A,79,Trade Show,2026-08-04T10:30:22Z
CREAM-20260804-00075,Jessica Kelly,jessica_kelly@aol.com,(256) 494-2294,Long Realty,Mesa,AZ,86552,4,12,A,78,LinkedIn,2026-08-04T23:30:13Z
CREAM-20260804-00076,Paul Bailey,paulb@brownharrisstevens.com,(805) 251-9700,Brown Harris Stevens,Bronx,NY,11753,2,12,A,75,Realtor.com,2026-08-04T01:06:26Z
CREAM-20260804-00077,Jacob Gonzalez,jacobg@coldwellbanker.com,(786) 866-4267,Coldwell Banker,Aurora,CO,81428,3,21,A,90,LinkedIn,2026-08-04T20:03:58Z
CREAM-20260804-00078,Brenda Robinson,brobinson@hotmail.com,(919) 707-4052,Keller Williams,El Paso,TX,77997,0,0,A,85,NAR Directory,2026-08-04T00:19:36Z
CREAM-20260804-00079,Andrew Collins,acollins@aol.com,(714) 315-6417,Douglas Elliman,San Antonio,TX,76848,22,54,A,77,Trade Show,2026-08-04T20:16:45Z
CREAM-20260804-00080,Jack Baker,jbaker@yahoo.com,(407) 535-2421,Berkshire Hathaway,Miami,FL,33785,2,9,A,87,MLS Database,2026-08-04T05:08:30Z
CREAM-20260804-00081,James King,jking@berkshirehathaway.com,(513) 786-1187,Berkshire Hathaway,Denver,CO,81769,1,7,A,97,Facebook,2026-08-04T22:15:03Z
CREAM-20260804-00082,Michelle Lee,michellel@me.com,(718) 426-4590,Allie Beth Allman,Austin,TX,76589,3,17,A,83,Brokerage Listings,2026-08-04T14:47:38Z
CREAM-20260804-00083,Rachel Peterson,rpeterson@aol.com,(214) 283-9609,8z Real Estate,Colorado Springs,CO,81640,13,68,A,98,Facebook,2026-08-04T02:58:36Z
CREAM-20260804-00084,Stephen Cook,scook@yahoo.com,(404) 896-4365,Berkshire Hathaway,Houston,TX,79600,1,11,A,88,MLS Database,2026-08-04T16:28:51Z
CREAM-20260804-00085,Thomas Rogers,thomas.rogers@icloud.com,(513) 222-7487,Compass,San Jose,CA,92936,20,68,A,79,NAR Directory,2026-08-04T23:13:37Z
CREAM-20260804-00086,Jason Hall,jason.hall@gmail.com,(713) 384-3218,RE/MAX,Houston,TX,78483,1,3,A,78,Referral Network,2026-08-04T14:55:58Z
CREAM-20260804-00087,David Mendoza,davidm@gmail.com,(407) 330-4648,Coldwell Banker,Cleveland,OH,43874,0,4,A,85,NAR Directory,2026-08-04T09:29:43Z
CREAM-20260804-00088,Timothy Robinson,trobinson@outlook.com,(256) 876-7868,Berkshire Hathaway,Cincinnati,OH,45884,12,71,A,67,NAR Directory,2026-08-04T07:13:04Z
CREAM-20260804-00089,Robert Edwards,robert.edwards@kellerwilliams.com,(212) 422-1924,Keller Williams,Fort Worth,TX,76615,4,22,A,74,LinkedIn,2026-08-04T07:52:58Z
CREAM-20260804-00090,Scott Foster,scott.foster@compass.com,(929) 481-1998,Compass,Aurora,CO,80741,22,39,A,86,Referral Network,2026-08-04T17:31:03Z
CREAM-20260804-00091,Christine Carter,christine_carter@yahoo.com,(704) 750-8758,Compass,Aurora,CO,80969,4,20,A,71,Realtor.com,2026-08-04T09:54:45Z
CREAM-20260804-00092,Linda Bailey,lindabailey@icloud.com,(916) 408-6411,Compass,Jacksonville,FL,34180,10,49,A,75,Trade Show,2026-08-04T11:05:34Z
CREAM-20260804-00093,Paul Carter,pcarter@aol.com,(714) 690-4422,Douglas Elliman,New York City,NY,12410,24,71,A,95,NAR Directory,2026-08-04T06:59:12Z
CREAM-20260804-00094,Dennis Morris,dmorris@hotmail.com,(704) 489-7236,Berkshire Hathaway,El Paso,TX,78646,3,25,A,80,Facebook,2026-08-04T09:16:23Z
CREAM-20260804-00095,Richard Perry,richardp@yahoo.com,(256) 776-4625,Compass,Raleigh,NC,27116,17,45,A,86,LinkedIn,2026-08-04T17:59:37Z
CREAM-20260804-00096,Karen Sanchez,karens@huntingtonrealestate.com,(303) 901-6530,Huntington Real Estate,Cleveland,OH,44881,0,3,A,95,Trade Show,2026-08-04T23:41:47Z
CREAM-20260804-00097,Nancy Sanders,nancys@allentate.com,(972) 755-1962,Allen Tate,Raleigh,NC,27959,23,56,A,71,MLS Database,2026-08-04T21:03:48Z
CREAM-20260804-00098,Sarah Watson,sarah.watson@sothebysinternational.com,(305) 582-1990,Sotheby's International,San Jose,CA,94753,3,14,A,92,Cold Outreach,2026-08-04T15:42:31Z
CREAM-20260804-00099,Jonathan Peterson,jonathanp@compass.com,(234) 714-8054,Compass,Los Angeles,CA,96283,14,59,A,78,MLS Database,2026-08-04T03:33:09Z
CREAM-20260804-00100,Emma Ortiz,emmao@aol.com,(512) 670-4984,Brown Harris Stevens,Brooklyn,NY,11407,1,4,A,83,MLS Database,2026-08-04T20:54:41Z
CREAM-20260804-00101,Stephanie Carter,stephanie.carter@me.com,(786) 644-6427,Compass,Los Angeles,CA,94978,3,13,A,65,MLS Database,2026-08-04T16:58:02Z
CREAM-20260804-00102,Raymond Reed,raymond.reed@kellerwilliams.com,(720) 233-3938,Keller Williams,Brooklyn,NY,12116,14,59,A,96,Realtor.com,2026-08-04T18:09:48Z
CREAM-20260804-00103,Joshua Lee,joshua_lee@me.com,(704) 957-3292,Berkshire Hathaway,Columbus,OH,45841,2,8,A,84,MLS Database,2026-08-04T16:47:22Z
CREAM-20260804-00104,Laura Robinson,laurarobinson@icloud.com,(303) 479-8381,RE/MAX,Los Angeles,CA,93333,1,8,A,61,Facebook,2026-08-04T17:24:27Z
CREAM-20260804-00105,Justin James,justinj@compass.com,(334) 474-3526,Compass,St. Petersburg,FL,33828,4,15,A,64,Brokerage Listings,2026-08-04T23:24:20Z
CREAM-20260804-00106,Barbara Smith,barbaras@gmail.com,(713) 659-9395,eXp Realty,Denver,CO,81205,0,0,A,71,NAR Directory,2026-08-04T02:22:35Z
CREAM-20260804-00107,Scott Powell,scott.powell@outlook.com,(513) 772-4977,Briggs Freeman Sotheby's,Fort Worth,TX,79633,1,9,A,65,Brokerage Listings,2026-08-04T21:24:10Z
CREAM-20260804-00108,Joshua Wright,joshua.wright@douglaselliman.com,(929) 695-2260,Douglas Elliman,Orlando,FL,33357,4,16,A,86,Realtor.com,2026-08-04T23:40:31Z
CREAM-20260804-00109,Susan Moore,smoore@brownharrisstevens.com,(512) 537-8212,Brown Harris Stevens,Manhattan,NY,12540,16,78,A,99,Cold Outreach,2026-08-04T04:19:20Z
CREAM-20260804-00110,Kenneth Thompson,kennetht@me.com,(919) 448-6339,Halstead,Manhattan,NY,13387,5,23,A,96,Referral Network,2026-08-04T11:07:59Z
CREAM-20260804-00111,Helen White,helen_white@me.com,(980) 909-2133,Douglas Elliman,Bronx,NY,13789,0,3,A,78,Trade Show,2026-08-04T04:40:19Z
CREAM-20260804-00112,Frank Martin,frank.martin@hotmail.com,(512) 747-9300,Halstead,Queens,NY,13656,25,55,A,97,NAR Directory,2026-08-04T11:44:57Z
CREAM-20260804-00113,Jerry Young,jerryy@briggsfreemansothebys.com,(704) 539-8052,Briggs Freeman Sotheby's,Houston,TX,75110,7,33,A,85,MLS Database,2026-08-04T08:14:32Z
CREAM-20260804-00114,Melissa Gomez,melissagomez@me.com,(234) 694-2712,Keller Williams,Manhattan,NY,12525,22,34,A,82,MLS Database,2026-08-04T03:53:46Z
CREAM-20260804-00115,Michelle Baker,michellebaker@hotmail.com,(305) 939-8412,Douglas Elliman,Orlando,FL,33168,17,55,A,66,LinkedIn,2026-08-04T01:51:45Z
CREAM-20260804-00116,Carol Chavez,cchavez@me.com,(212) 363-6422,RE/MAX,Houston,TX,79536,0,4,A,71,Trade Show,2026-08-04T07:51:25Z
CREAM-20260804-00117,Samantha James,samanthajames@yahoo.com,(512) 204-4519,Compass,Tampa,FL,32385,20,62,A,87,MLS Database,2026-08-04T18:06:51Z
CREAM-20260804-00118,Dorothy Sanchez,dorothys@douglaselliman.com,(310) 811-7367,Douglas Elliman,Orlando,FL,34501,4,24,A,100,Cold Outreach,2026-08-04T03:22:22Z
CREAM-20260804-00119,Daniel Gray,danielgray@gmail.com,(805) 512-2916,eXp Realty,Greensboro,NC,27482,10,45,A,67,Brokerage Listings,2026-08-04T16:24:26Z
CREAM-20260804-00120,Deborah Diaz,deborahdiaz@me.com,(786) 495-3298,Coldwell Banker,Fort Lauderdale,FL,32422,11,60,A,70,Trade Show,2026-08-04T19:03:55Z
CREAM-20260804-00121,Gary Moore,garymoore@icloud.com,(720) 703-7809,LIV Sotheby's,Denver,CO,81600,5,23,A,86,Brokerage Listings,2026-08-04T02:36:01Z
CREAM-20260804-00122,Robert Scott,rscott@aol.com,(212) 723-2854,Compass,Queens,NY,14216,20,61,A,91,LinkedIn,2026-08-04T17:52:23Z
CREAM-20260804-00123,Patrick Cruz,patrick.cruz@me.com,(214) 233-8368,Sotheby's International,Long Beach,CA,92456,5,15,A,79,MLS Database,2026-08-04T14:55:07Z
CREAM-20260804-00124,Diane Patel,dianepatel@me.com,(512) 411-4390,Nest Seekers,Brooklyn,NY,10683,19,35,A,99,Facebook,2026-08-04T17:17:38Z
CREAM-20260804-00125,Alexander Nguyen,alexandernguyen@me.com,(972) 260-5543,Berkshire Hathaway,Orlando,FL,34229,3,12,A,86,Brokerage Listings,2026-08-04T07:09:45Z
CREAM-20260804-00126,Ruth Gray,ruthgray@me.com,(512) 662-2237,Berkshire Hathaway,Denver,CO,80512,14,65,A,86,Website Lead,2026-08-04T23:17:44Z
CREAM-20260804-00127,Gary Adams,gary.adams@me.com,(919) 747-7516,Keller Williams,Colorado Springs,CO,80539,1,8,A,64,Realtor.com,2026-08-04T15:17:20Z
CREAM-20260804-00128,Stephen Kelly,stephen_kelly@aol.com,(404) 841-8529,Coldwell Banker,Mesa,AZ,85227,4,9,A,62,Brokerage Listings,2026-08-04T14:29:00Z
CREAM-20260804-00129,Raymond Taylor,rtaylor@exprealty.com,(916) 284-7092,eXp Realty,Columbus,OH,45764,0,5,A,83,Brokerage Listings,2026-08-04T01:25:40Z
CREAM-20260804-00130,Jason Wood,jason.wood@yahoo.com,(646) 431-9510,RE/MAX,Tucson,AZ,86109,4,10,A,68,NAR Directory,2026-08-04T22:21:52Z
CREAM-20260804-00131,Raymond Taylor,rtaylor@douglaselliman.com,(404) 520-7022,Douglas Elliman,Austin,TX,77240,0,5,A,66,Referral Network,2026-08-04T04:41:43Z
CREAM-20260804-00132,Angela Reed,areed@hotmail.com,(513) 355-7745,Keller Williams Realty,Miami,FL,34803,1,6,A,100,Trade Show,2026-08-04T06:05:57Z
CREAM-20260804-00133,Dennis Thomas,dennis_thomas@outlook.com,(303) 286-5065,Allie Beth Allman,Dallas,TX,79715,0,1,A,77,Cold Outreach,2026-08-04T23:38:18Z
CREAM-20260804-00134,Frank Hill,frankhill@yahoo.com,(919) 445-9108,Sotheby's International,Long Beach,CA,93215,18,43,A,63,Realtor.com,2026-08-04T15:40:38Z
CREAM-20260804-00135,Mary Campbell,maryc@briggsfreemansothebys.com,(720) 376-8717,Briggs Freeman Sotheby's,Fort Worth,TX,75117,4,19,A,94,Cold Outreach,2026-08-04T02:00:16Z
CREAM-20260804-00136,Linda Jenkins,lindajenkins@aol.com,(334) 855-9791,Halstead,New York City,NY,14730,1,9,A,85,Brokerage Listings,2026-08-04T08:05:19Z
CREAM-20260804-00137,Anthony Russell,anthony_russell@icloud.com,(513) 444-1948,Coldwell Banker,Fort Worth,TX,76188,8,24,A,87,Referral Network,2026-08-04T03:29:39Z
CREAM-20260804-00138,Christine Patel,christinep@coldwellbanker.com,(602) 708-6680,Coldwell Banker,San Diego,CA,94629,10,69,A,60,LinkedIn,2026-08-04T05:23:08Z
CREAM-20260804-00139,Jerry Brown,jerryb@icloud.com,(303) 278-9128,Russell Lyon Sotheby's,Phoenix,AZ,86623,8,23,A,96,Facebook,2026-08-04T01:31:54Z
CREAM-20260804-00140,Christopher Allen,christopher.allen@yahoo.com,(256) 212-5006,RE/MAX,Orlando,FL,32583,2,11,A,60,Facebook,2026-08-04T12:58:09Z
CREAM-20260804-00141,Stephen Perry,stephen.perry@compass.com,(980) 279-7108,Compass,Miami,FL,32614,1,8,A,77,NAR Directory,2026-08-04T05:14:51Z
CREAM-20260804-00142,William Reyes,williamr@outlook.com,(234) 577-4287,Berkshire Hathaway HomeServices,San Jose,CA,92677,0,4,A,89,LinkedIn,2026-08-04T23:39:15Z
CREAM-20260804-00143,Pamela Murphy,pamelamurphy@aol.com,(972) 619-1391,Berkshire Hathaway,Raleigh,NC,27654,0,1,A,60,Facebook,2026-08-04T20:53:44Z
CREAM-20260804-00144,James Ross,jamesr@gmail.com,(713) 703-1981,Compass,San Diego,CA,91828,12,58,A,75,LinkedIn,2026-08-04T02:02:58Z
CREAM-20260804-00145,Edward Hughes,edward.hughes@icloud.com,(303) 603-2226,Nest Seekers,Bronx,NY,14681,3,24,A,68,NAR Directory,2026-08-04T13:42:08Z
CREAM-20260804-00146,Kimberly Green,kimberlyg@outlook.com,(334) 407-3230,Halstead,Queens,NY,14211,20,42,A,74,Brokerage Listings,2026-08-04T03:10:28Z
CREAM-20260804-00147,Edward Thomas,ethomas@hotmail.com,(214) 322-2481,Allen Tate,Raleigh,NC,27926,15,54,A,76,LinkedIn,2026-08-04T22:44:38Z
CREAM-20260804-00148,Dorothy Jackson,dorothyj@hotmail.com,(916) 378-1509,RE/MAX,San Francisco,CA,93975,22,28,A,79,Trade Show,2026-08-04T17:47:35Z
CREAM-20260804-00149,Cynthia Wilson,cynthia.wilson@sothebysinternational.com,(980) 610-7098,Sotheby's International,New York City,NY,10696,13,33,A,72,Cold Outreach,2026-08-04T08:58:52Z
CREAM-20260804-00150,William Sanchez,william.sanchez@aol.com,(305) 251-3752,Douglas Elliman,Houston,TX,79543,4,11,A,62,Referral Network,2026-08-04T15:01:24Z
CREAM-20260804-00151,Amanda Ramirez,aramirez@coldwellbanker.com,(718) 831-5026,Coldwell Banker,Columbus,OH,45402,3,9,A,99,Trade Show,2026-08-04T13:56:35Z
CREAM-20260804-00152,Barbara Scott,barbara.scott@howardhanna.com,(303) 756-1319,Howard Hanna,Charlotte,NC,28900,2,11,A,75,Facebook,2026-08-04T15:34:50Z
CREAM-20260804-00153,Larry Cook,lcook@gmail.com,(234) 997-5602,Allen Tate,Raleigh,NC,27928,16,63,A,74,Trade Show,2026-08-04T16:22:49Z
