id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260711-00018,Ashley Ruiz,ashleyr@outlook.com,(303) 313-1260,Douglas Elliman,Bronx,NY,14438,7,25,A,61,Website Lead,2026-07-11T08:45:10Z
CREAM-20260711-00019,Laura Gutierrez,laurag@berkshirehathaway.com,(720) 465-7856,Berkshire Hathaway,Denver,CO,81440,23,64,A,78,Referral Network,2026-07-11T07:53:56Z
CREAM-20260711-00020,Gregory Price,gregoryprice@aol.com,(929) 868-7094,HomeSmart,Phoenix,AZ,86328,4,16,A,68,Cold Outreach,2026-07-11T10:01:06Z
CREAM-20260711-00021,Susan Torres,susan.torres@exprealty.com,(720) 929-3112,eXp Realty,Columbus,OH,45652,9,16,A,91,Brokerage Listings,2026-07-11T02:21:07Z
CREAM-20260711-00022,Susan Diaz,susan.diaz@me.com,(602) 916-7939,eXp Realty,San Antonio,TX,79530,14,50,A,61,Cold Outreach,2026-07-11T04:01:49Z
CREAM-20260711-00023,Amanda Bennett,amandab@outlook.com,(972) 854-8422,eXp Realty,Raleigh,NC,27622,23,47,A,91,Cold Outreach,2026-07-11T10:22:16Z
CREAM-20260711-00024,Laura Watson,lwatson@compass.com,(303) 496-6648,Compass,Tampa,FL,33691,22,76,A,71,Trade Show,2026-07-11T00:55:49Z
CREAM-20260711-00025,Margaret Green,mgreen@russelllyonsothebys.com,(212) 581-2500,Russell Lyon Sotheby's,Tucson,AZ,86840,23,37,A,95,MLS Database,2026-07-11T23:33:54Z
CREAM-20260711-00026,Maria Ruiz,mruiz@kellerwilliamsrealty.com,(972) 272-1476,Keller Williams Realty,San Francisco,CA,93977,0,1,A,78,Cold Outreach,2026-07-11T03:36:42Z
CREAM-20260711-00027,Jessica Rodriguez,jessica.rodriguez@kellerwilliams.com,(310) 361-9441,Keller Williams,Dallas,TX,76548,4,8,A,62,Realtor.com,2026-07-11T03:36:28Z
CREAM-20260711-00028,Betty Myers,bettymyers@aol.com,(512) 528-1852,Cutler Real Estate,Cincinnati,OH,43484,0,2,A,98,Trade Show,2026-07-11T21:23:14Z
CREAM-20260711-00029,Heather Parker,heatherparker@gmail.com,(718) 763-1671,Keller Williams,Brooklyn,NY,14191,3,14,A,78,LinkedIn,2026-07-11T10:07:38Z
CREAM-20260711-00030,Nicholas Kim,nicholas.kim@hotmail.com,(415) 285-5372,Nest Seekers,Brooklyn,NY,11372,7,37,A,69,Trade Show,2026-07-11T15:34:08Z
CREAM-20260711-00031,Rachel Powell,rachelp@gmail.com,(512) 231-8386,RE/MAX,Fort Lauderdale,FL,34882,1,3,A,92,LinkedIn,2026-07-11T15:24:39Z
CREAM-20260711-00032,Dorothy Torres,dorothy.torres@aol.com,(512) 930-8287,Compass,Greensboro,NC,27723,5,14,A,92,Referral Network,2026-07-11T04:51:56Z
CREAM-20260711-00033,Edward Roberts,edward.roberts@yahoo.com,(407) 726-5898,Compass,San Jose,CA,92809,10,49,A,78,Referral Network,2026-07-11T23:34:02Z
CREAM-20260711-00034,Kenneth Young,kennethy@coldwellbanker.com,(212) 344-8649,Coldwell Banker,San Francisco,CA,96431,1,12,A,94,NAR Directory,2026-07-11T05:04:21Z
CREAM-20260711-00035,Stephanie Johnson,stephaniejohnson@outlook.com,(513) 899-2914,Halstead,Staten Island,NY,13379,4,22,A,78,Trade Show,2026-07-11T07:07:34Z
CREAM-20260711-00036,Anthony Nelson,anthony.nelson@re/max.com,(404) 788-6159,RE/MAX,Orlando,FL,33707,11,72,A,99,Facebook,2026-07-11T00:16:46Z
CREAM-20260711-00037,Maria Gray,mariag@hotmail.com,(214) 200-9367,Douglas Elliman,El Paso,TX,75481,5,23,A,99,Website Lead,2026-07-11T15:14:44Z
CREAM-20260711-00038,Rebecca Howard,rebeccah@yahoo.com,(513) 285-3829,Keller Williams Realty,Tampa,FL,32798,9,34,A,97,MLS Database,2026-07-11T11:11:40Z
CREAM-20260711-00039,Anna Bailey,anna_bailey@gmail.com,(614) 240-4429,Berkshire Hathaway,Raleigh,NC,27862,12,27,A,64,Website Lead,2026-07-11T22:53:37Z
CREAM-20260711-00040,David Moore,davidm@re/max.com,(929) 383-1330,RE/MAX,Colorado Springs,CO,81573,11,77,A,67,MLS Database,2026-07-11T02:29:01Z
CREAM-20260711-00041,Anthony Hall,anthony.hall@me.com,(256) 900-8729,Compass,Greensboro,NC,28818,11,59,A,68,Facebook,2026-07-11T01:48:46Z
CREAM-20260711-00042,Ryan Kim,ryank@re/max.com,(602) 603-8076,RE/MAX,Raleigh,NC,28583,5,24,A,64,Referral Network,2026-07-11T17:48:38Z
CREAM-20260711-00043,Anthony Wright,awright@kellerwilliams.com,(720) 287-5965,Keller Williams,Fort Worth,TX,76482,5,18,A,95,Facebook,2026-07-11T04:05:45Z
CREAM-20260711-00044,Anthony Ward,award@yahoo.com,(310) 797-9192,Coldwell Banker,Cleveland,OH,45294,6,32,A,79,Referral Network,2026-07-11T16:00:53Z
CREAM-20260711-00045,Carol Cooper,carolc@halstead.com,(972) 761-1069,Halstead,Staten Island,NY,11502,3,20,A,91,Trade Show,2026-07-11T16:11:29Z
CREAM-20260711-00046,Samuel Alvarez,samuel.alvarez@exprealty.com,(704) 932-7709,eXp Realty,Raleigh,NC,27327,8,37,A,77,Cold Outreach,2026-07-11T00:07:14Z
CREAM-20260711-00047,Dorothy Murphy,dorothymurphy@me.com,(212) 778-8898,RE/MAX,Oakland,CA,92635,3,23,A,83,Trade Show,2026-07-11T05:04:27Z
CREAM-20260711-00048,Angela Phillips,angelap@outlook.com,(256) 581-9779,RE/MAX,Tucson,AZ,86938,18,47,A,81,Brokerage Listings,2026-07-11T11:10:41Z
CREAM-20260711-00049,Deborah Evans,deborahe@berkshirehathaway.com,(713) 591-9109,Berkshire Hathaway,Fort Worth,TX,75844,22,25,A,92,MLS Database,2026-07-11T20:23:23Z
CREAM-20260711-00050,Katherine Phillips,katherine.phillips@kellerwilliams.com,(407) 565-4064,Keller Williams,Aurora,CO,81125,1,11,A,66,Brokerage Listings,2026-07-11T10:51:43Z
CREAM-20260711-00051,Jessica Reed,jessica.reed@aol.com,(720) 412-3401,RE/MAX,Charlotte,NC,28896,25,36,A,91,Brokerage Listings,2026-07-11T09:22:12Z
CREAM-20260711-00052,Heather Murphy,heatherm@compass.com,(980) 265-8132,Compass,Manhattan,NY,13588,6,36,A,66,NAR Directory,2026-07-11T02:27:22Z
CREAM-20260711-00053,Patrick Nelson,patrick.nelson@coldwellbanker.com,(972) 705-7916,Coldwell Banker,Aurora,CO,81455,21,77,A,99,Referral Network,2026-07-11T17:00:24Z
CREAM-20260711-00054,Dennis Foster,dennisfoster@me.com,(256) 768-5404,Douglas Elliman,Austin,TX,76910,1,4,A,78,Brokerage Listings,2026-07-11T18:21:49Z
CREAM-20260711-00055,Jacob Collins,jacob_collins@yahoo.com,(713) 463-8797,Brown Harris Stevens,Brooklyn,NY,10163,24,49,A,82,Brokerage Listings,2026-07-11T08:30:03Z
CREAM-20260711-00056,Nicholas Ross,nicholasross@yahoo.com,(929) 201-7497,Douglas Elliman,Miami,FL,32535,19,27,A,90,MLS Database,2026-07-11T12:28:50Z
CREAM-20260711-00057,Patrick Gomez,patrick_gomez@hotmail.com,(407) 394-4755,Berkshire Hathaway,Dallas,TX,76941,18,79,A,94,Cold Outreach,2026-07-11T15:07:48Z
CREAM-20260711-00058,Eric Gonzalez,egonzalez@me.com,(714) 743-4820,Keller Williams Realty,San Francisco,CA,90719,6,16,A,95,NAR Directory,2026-07-11T12:21:10Z
CREAM-20260711-00059,Jerry Baker,jerrybaker@gmail.com,(646) 445-1200,Keller Williams,Manhattan,NY,13325,9,31,A,100,Website Lead,2026-07-11T16:10:23Z
CREAM-20260711-00060,Samuel Sanchez,samuel_sanchez@outlook.com,(919) 751-9772,Russell Lyon Sotheby's,Phoenix,AZ,85644,10,65,A,86,Facebook,2026-07-11T18:36:10Z
CREAM-20260711-00061,Larry Hernandez,lhernandez@re/max.com,(713) 800-6083,RE/MAX,Cincinnati,OH,45826,5,11,A,89,MLS Database,2026-07-11T08:56:01Z
CREAM-20260711-00062,Debra Collins,dcollins@me.com,(916) 251-1495,Douglas Elliman,Queens,NY,13141,3,11,A,87,Referral Network,2026-07-11T10:32:32Z
CREAM-20260711-00063,Sandra Turner,sturner@coldwellbanker.com,(972) 321-6891,Coldwell Banker,Cleveland,OH,43630,3,21,A,65,Referral Network,2026-07-11T12:02:17Z
CREAM-20260711-00064,Lisa Reed,lisa.reed@re/max.com,(720) 754-6441,RE/MAX,Orlando,FL,33663,23,48,A,65,MLS Database,2026-07-11T04:03:40Z
CREAM-20260711-00065,Amanda Chavez,achavez@me.com,(805) 986-6947,Keller Williams,El Paso,TX,79688,4,17,A,71,Referral Network,2026-07-11T07:20:05Z
CREAM-20260711-00066,John Allen,jallen@brownharrisstevens.com,(614) 788-5318,Brown Harris Stevens,Queens,NY,10375,11,67,A,69,Facebook,2026-07-11T15:59:44Z
CREAM-20260711-00067,Raymond Price,raymondprice@hotmail.com,(512) 332-2592,eXp Realty,Raleigh,NC,28514,1,11,A,91,Realtor.com,2026-07-11T02:08:18Z
CREAM-20260711-00068,Ronald Robinson,ronald.robinson@me.com,(212) 424-7008,Berkshire Hathaway,El Paso,TX,79518,4,20,A,86,Referral Network,2026-07-11T18:02:11Z
CREAM-20260711-00069,Laura Young,laura.young@hotmail.com,(407) 682-1900,Douglas Elliman,New York City,NY,12704,0,1,A,81,Referral Network,2026-07-11T02:18:27Z
CREAM-20260711-00070,Donald Smith,donalds@exprealty.com,(512) 594-9045,eXp Realty,Phoenix,AZ,86441,0,2,A,62,Facebook,2026-07-11T06:34:02Z
CREAM-20260711-00071,Amy Phillips,amy_phillips@outlook.com,(212) 252-4623,RE/MAX,Greensboro,NC,28572,3,10,A,97,Website Lead,2026-07-11T01:47:22Z
CREAM-20260711-00072,Richard James,richard.james@me.com,(303) 918-8282,Keller Williams,Fort Worth,TX,79444,5,14,A,98,Brokerage Listings,2026-07-11T20:23:46Z
CREAM-20260711-00073,Sharon Taylor,staylor@me.com,(646) 700-1284,Huntington Real Estate,Cleveland,OH,44992,7,37,A,92,MLS Database,2026-07-11T04:07:14Z
CREAM-20260711-00074,Paul Perry,paul.perry@gmail.com,(512) 413-7229,Keller Williams,Cleveland,OH,45152,0,2,A,97,Facebook,2026-07-11T23:22:43Z
CREAM-20260711-00075,George Edwards,gedwards@kellerwilliamsrealty.com,(512) 840-5840,Keller Williams Realty,Sacramento,CA,91744,3,11,A,76,LinkedIn,2026-07-11T22:03:48Z
CREAM-20260711-00076,Susan Alvarez,susan.alvarez@gmail.com,(720) 634-3926,HomeSmart,Tucson,AZ,85274,23,26,A,65,Facebook,2026-07-11T03:47:56Z
CREAM-20260711-00077,Melissa Jones,mjones@compass.com,(602) 853-3989,Compass,St. Petersburg,FL,32923,3,12,A,86,Referral Network,2026-07-11T00:32:17Z
CREAM-20260711-00078,Heather Green,heatherg@gmail.com,(234) 289-5944,Douglas Elliman,Queens,NY,12439,3,15,A,63,NAR Directory,2026-07-11T04:40:12Z
CREAM-20260711-00079,Emily Morgan,emilym@exprealty.com,(919) 372-5288,eXp Realty,Austin,TX,77939,1,11,A,99,Referral Network,2026-07-11T04:40:23Z
CREAM-20260711-00080,Debra Wright,debrawright@me.com,(713) 607-7984,Briggs Freeman Sotheby's,San Antonio,TX,75571,4,24,A,68,MLS Database,2026-07-11T22:31:44Z
CREAM-20260711-00081,Maria Brown,maria.brown@gmail.com,(305) 920-3495,Keller Williams,Bronx,NY,10604,0,3,A,84,MLS Database,2026-07-11T02:10:57Z
CREAM-20260711-00082,Jason Davis,jason.davis@exprealty.com,(310) 490-5852,eXp Realty,Fort Lauderdale,FL,32583,5,8,A,91,LinkedIn,2026-07-11T12:46:08Z
CREAM-20260711-00083,Jerry Rogers,jerryrogers@yahoo.com,(916) 775-2577,Cutler Real Estate,Cincinnati,OH,44923,16,25,A,81,Realtor.com,2026-07-11T10:55:49Z
CREAM-20260711-00084,Donald Taylor,donald.taylor@yahoo.com,(469) 614-8928,Howard Hanna,Raleigh,NC,28739,18,39,A,99,NAR Directory,2026-07-11T16:42:27Z
CREAM-20260711-00085,Jerry Collins,jerry_collins@icloud.com,(718) 858-8765,Coldwell Banker,Raleigh,NC,28199,22,31,A,77,Cold Outreach,2026-07-11T21:51:22Z
CREAM-20260711-00086,Barbara Thomas,bthomas@exprealty.com,(714) 889-6376,eXp Realty,Denver,CO,81150,25,72,A,65,Cold Outreach,2026-07-11T02:29:50Z
CREAM-20260711-00087,Michelle Lopez,michelle.lopez@nestseekers.com,(305) 333-1905,Nest Seekers,New York City,NY,14358,20,46,A,89,MLS Database,2026-07-11T04:20:26Z
CREAM-20260711-00088,Susan Harris,susan.harris@yahoo.com,(720) 750-7258,eXp Realty,Fort Lauderdale,FL,34469,3,20,A,74,MLS Database,2026-07-11T00:50:47Z
CREAM-20260711-00089,Rachel Myers,rachelm@berkshirehathaway.com,(916) 402-2651,Berkshire Hathaway,Mesa,AZ,85960,14,53,A,63,Referral Network,2026-07-11T00:15:39Z
CREAM-20260711-00090,Kathleen Cooper,kathleen.cooper@coldwellbanker.com,(303) 842-6386,Coldwell Banker,San Diego,CA,95879,1,3,A,96,NAR Directory,2026-07-11T05:13:55Z
CREAM-20260711-00091,Cynthia Scott,cynthia.scott@kellerwilliamsrealty.com,(407) 949-4551,Keller Williams Realty,Sacramento,CA,90989,17,74,A,87,Brokerage Listings,2026-07-11T23:30:35Z
CREAM-20260711-00092,Brandon Mitchell,brandonm@aol.com,(334) 570-7961,Sotheby's International,San Diego,CA,93158,21,67,A,89,NAR Directory,2026-07-11T00:47:40Z
CREAM-20260711-00093,Debra Lewis,debra_lewis@icloud.com,(256) 871-9519,eXp Realty,Tucson,AZ,86753,16,42,A,73,NAR Directory,2026-07-11T19:22:29Z
CREAM-20260711-00094,Ryan Roberts,rroberts@kellerwilliamsrealty.com,(718) 992-2965,Keller Williams Realty,Orlando,FL,33486,18,33,A,99,MLS Database,2026-07-11T12:50:21Z
CREAM-20260711-00095,Jacob Ruiz,jruiz@aol.com,(415) 252-1859,Keller Williams,Greensboro,NC,28988,1,6,A,84,NAR Directory,2026-07-11T18:51:06Z
CREAM-20260711-00096,Betty Jimenez,bjimenez@aol.com,(602) 567-1235,RE/MAX,Long Beach,CA,95249,4,14,A,66,Cold Outreach,2026-07-11T17:47:02Z
CREAM-20260711-00097,Kathleen King,kathleen_king@aol.com,(714) 344-4456,Howard Hanna,Charlotte,NC,28510,0,1,A,70,Cold Outreach,2026-07-11T16:55:03Z
CREAM-20260711-00098,Lisa Kim,lisa.kim@alliebethallman.com,(713) 468-3708,Allie Beth Allman,El Paso,TX,77503,9,30,A,69,Cold Outreach,2026-07-11T00:38:08Z
CREAM-20260711-00099,John Perry,john.perry@hotmail.com,(805) 436-9252,Compass,Colorado Springs,CO,80297,12,39,A,90,Referral Network,2026-07-11T17:11:24Z
CREAM-20260711-00100,William Johnson,williamj@me.com,(602) 744-1889,Corcoran Group,Brooklyn,NY,13733,21,65,A,81,Facebook,2026-07-11T03:48:59Z
CREAM-20260711-00101,Melissa Brooks,melissa_brooks@outlook.com,(713) 938-2200,Russell Lyon Sotheby's,Mesa,AZ,85125,12,32,A,99,Referral Network,2026-07-11T23:43:45Z
CREAM-20260711-00102,Matthew Edwards,matthewe@kellerwilliamsrealty.com,(718) 630-2716,Keller Williams Realty,St. Petersburg,FL,34127,17,66,A,95,Facebook,2026-07-11T13:36:50Z
CREAM-20260711-00103,Jennifer Ortiz,jenniferortiz@hotmail.com,(234) 773-8873,Coldwell Banker,Cincinnati,OH,44726,2,3,A,75,Brokerage Listings,2026-07-11T13:42:06Z
CREAM-20260711-00104,Debra Edwards,dedwards@compass.com,(310) 694-4882,Compass,Aurora,CO,80563,18,39,A,70,MLS Database,2026-07-11T07:18:41Z
CREAM-20260711-00105,Emily Clark,emily.clark@cutlerrealestate.com,(512) 842-6366,Cutler Real Estate,Columbus,OH,44600,10,29,A,96,Website Lead,2026-07-11T10:25:27Z
CREAM-20260711-00106,Amanda Alvarez,aalvarez@gmail.com,(234) 795-6933,Coldwell Banker,Tampa,FL,34884,10,76,A,75,LinkedIn,2026-07-11T05:55:14Z
CREAM-20260711-00107,Eric Watson,ericw@icloud.com,(512) 744-7035,Coldwell Banker,Dallas,TX,79456,12,32,A,89,Trade Show,2026-07-11T23:59:07Z
CREAM-20260711-00108,Catherine James,catherine.james@aol.com,(404) 472-3491,eXp Realty,Fort Worth,TX,77845,9,19,A,77,Realtor.com,2026-07-11T18:00:29Z
CREAM-20260711-00109,Ashley Howard,ashleyhoward@hotmail.com,(212) 828-9305,Coldwell Banker,Columbus,OH,45823,9,27,A,96,Brokerage Listings,2026-07-11T10:41:41Z
CREAM-20260711-00110,Richard Collins,rcollins@re/max.com,(614) 851-6571,RE/MAX,Scottsdale,AZ,85615,1,12,A,91,Brokerage Listings,2026-07-11T23:11:00Z
CREAM-20260711-00111,Ashley Adams,ashleyadams@yahoo.com,(929) 840-7687,Cutler Real Estate,Cleveland,OH,45563,22,41,A,88,Referral Network,2026-07-11T07:32:35Z
CREAM-20260711-00112,Robert Edwards,robertedwards@hotmail.com,(469) 839-1083,eXp Realty,Columbus,OH,45109,12,62,A,80,LinkedIn,2026-07-11T06:57:42Z
CREAM-20260711-00113,Thomas Mitchell,thomas_mitchell@icloud.com,(786) 768-2840,Howard Hanna,Charlotte,NC,28736,14,72,A,78,MLS Database,2026-07-11T12:35:07Z
CREAM-20260711-00114,Helen Wright,helenw@re/max.com,(718) 648-4003,RE/MAX,Tampa,FL,34668,4,14,A,95,MLS Database,2026-07-11T04:12:05Z
CREAM-20260711-00115,Ryan White,ryan_white@gmail.com,(305) 312-5650,Berkshire Hathaway,Mesa,AZ,86598,7,31,A,70,Trade Show,2026-07-11T06:29:13Z
CREAM-20260711-00116,Steven Ruiz,sruiz@hotmail.com,(980) 906-3771,eXp Realty,Sacramento,CA,94425,20,28,A,85,Referral Network,2026-07-11T12:04:18Z
CREAM-20260711-00117,Anthony Kim,anthonykim@outlook.com,(310) 830-2611,RE/MAX,Los Angeles,CA,95847,25,61,A,69,Realtor.com,2026-07-11T14:05:17Z
CREAM-20260711-00118,Alexander Perez,alexander_perez@me.com,(919) 548-3119,Long Realty,Phoenix,AZ,86472,1,4,A,63,Referral Network,2026-07-11T10:26:55Z
CREAM-20260711-00119,Eric Gray,ericg@gmail.com,(614) 415-5642,Keller Williams,Cleveland,OH,43723,15,70,A,95,MLS Database,2026-07-11T08:48:29Z
CREAM-20260711-00120,Richard Gutierrez,rgutierrez@outlook.com,(786) 860-8027,Berkshire Hathaway HomeServices,Oakland,CA,90710,0,5,A,65,Cold Outreach,2026-07-11T08:02:59Z
CREAM-20260711-00121,Emily Chavez,emilyc@hotmail.com,(805) 856-1641,Century 21,Fort Lauderdale,FL,33498,18,60,A,95,MLS Database,2026-07-11T00:36:50Z
CREAM-20260711-00122,Frank Rogers,frogers@gmail.com,(334) 443-6248,eXp Realty,Orlando,FL,33172,2,11,A,81,Cold Outreach,2026-07-11T05:18:50Z
CREAM-20260711-00123,Rachel Morgan,rachelmorgan@outlook.com,(919) 243-6411,Keller Williams,Columbus,OH,44627,2,4,A,88,MLS Database,2026-07-11T13:06:41Z
CREAM-20260711-00124,Jason Gonzalez,jasong@me.com,(718) 849-3569,Douglas Elliman,Tampa,FL,33590,2,4,A,99,Cold Outreach,2026-07-11T21:10:05Z
CREAM-20260711-00125,Rachel Wright,rachelw@berkshirehathaway.com,(929) 759-8781,Berkshire Hathaway,Charlotte,NC,28229,2,7,A,78,Cold Outreach,2026-07-11T01:00:57Z
CREAM-20260711-00126,Rebecca Powell,rebeccap@outlook.com,(415) 223-9780,HER Realtors,Columbus,OH,43902,11,60,A,63,Facebook,2026-07-11T04:36:07Z
CREAM-20260711-00127,Ruth Ross,rross@outlook.com,(919) 465-2664,Compass,San Diego,CA,90722,5,9,A,82,Realtor.com,2026-07-11T22:47:30Z
CREAM-20260711-00128,Jessica Anderson,janderson@coldwellbanker.com,(972) 797-9095,Coldwell Banker,Cleveland,OH,45642,2,7,A,69,Realtor.com,2026-07-11T13:39:31Z
CREAM-20260711-00129,Jonathan Bailey,jbailey@me.com,(310) 791-7640,RE/MAX,San Francisco,CA,95382,16,80,A,72,Realtor.com,2026-07-11T01:16:06Z
CREAM-20260711-00130,Carolyn Kim,carolyn.kim@icloud.com,(980) 672-6835,eXp Realty,Colorado Springs,CO,80839,23,33,A,67,Realtor.com,2026-07-11T10:45:52Z
CREAM-20260711-00131,Kimberly Lee,klee@coldwellbanker.com,(256) 733-2536,Coldwell Banker,Oakland,CA,93103,23,62,A,72,NAR Directory,2026-07-11T00:51:13Z
CREAM-20260711-00132,Jonathan Rodriguez,jonathan.rodriguez@aol.com,(334) 291-9217,Berkshire Hathaway,Jacksonville,FL,33393,5,17,A,71,Facebook,2026-07-11T16:26:56Z
CREAM-20260711-00133,Steven Ward,sward@re/max.com,(916) 629-5777,RE/MAX,Cincinnati,OH,44818,0,5,A,81,Trade Show,2026-07-11T19:29:08Z
CREAM-20260711-00134,Carol Peterson,cpeterson@pacificsothebys.com,(786) 785-7752,Pacific Sotheby's,San Jose,CA,95685,16,60,A,67,NAR Directory,2026-07-11T03:48:02Z
CREAM-20260711-00135,Betty Hill,bettyh@icloud.com,(602) 388-2775,Berkshire Hathaway,Greensboro,NC,28618,4,20,A,63,Referral Network,2026-07-11T04:59:54Z
CREAM-20260711-00136,Dorothy Brown,dorothy_brown@yahoo.com,(305) 806-8310,Keller Williams,Tucson,AZ,85654,16,34,A,99,LinkedIn,2026-07-11T16:53:07Z
CREAM-20260711-00137,Sharon Myers,sharonmyers@aol.com,(972) 418-2342,Douglas Elliman,Austin,TX,76608,11,43,A,96,Referral Network,2026-07-11T00:16:32Z
CREAM-20260711-00138,Patrick Turner,patrick_turner@yahoo.com,(602) 706-1622,Coldwell Banker,Houston,TX,79388,7,19,A,93,Referral Network,2026-07-11T08:36:05Z
CREAM-20260711-00139,Maria Cruz,maria_cruz@me.com,(415) 453-5085,Huntington Real Estate,Cincinnati,OH,44200,0,4,A,76,Trade Show,2026-07-11T19:56:59Z
CREAM-20260711-00140,Alexander Rogers,alexander.rogers@aol.com,(469) 960-7473,Douglas Elliman,San Antonio,TX,78798,22,37,A,92,NAR Directory,2026-07-11T02:31:53Z
CREAM-20260711-00141,Benjamin Jimenez,benjamin_jimenez@gmail.com,(512) 234-4445,Keller Williams,Charlotte,NC,28224,13,39,A,87,MLS Database,2026-07-11T11:26:00Z
CREAM-20260711-00142,Patricia Patel,patriciapatel@aol.com,(303) 776-2707,RE/MAX,Cincinnati,OH,45553,6,19,A,64,Realtor.com,2026-07-11T06:37:55Z
CREAM-20260711-00143,Benjamin Moore,benjamin_moore@gmail.com,(303) 355-6834,Coldwell Banker,Mesa,AZ,86817,23,30,A,79,Trade Show,2026-07-11T05:10:26Z
CREAM-20260711-00144,Nancy Gray,nancygray@hotmail.com,(714) 583-9788,RE/MAX,San Diego,CA,92747,8,36,A,64,Cold Outreach,2026-07-11T09:13:34Z
CREAM-20260711-00145,Carol Lopez,carol_lopez@icloud.com,(614) 937-6600,8z Real Estate,Colorado Springs,CO,80393,9,31,A,71,Realtor.com,2026-07-11T16:22:15Z
CREAM-20260711-00146,Daniel Richardson,danielrichardson@aol.com,(704) 412-2969,RE/MAX,Miami,FL,34752,22,57,A,74,NAR Directory,2026-07-11T13:37:49Z
CREAM-20260711-00147,Sandra Peterson,sandra.peterson@gmail.com,(512) 419-1945,Keller Williams,Phoenix,AZ,86262,12,73,A,98,Cold Outreach,2026-07-11T14:32:21Z
CREAM-20260711-00148,Amy Parker,amy_parker@outlook.com,(786) 255-3299,Sotheby's International,San Jose,CA,94636,12,78,A,60,LinkedIn,2026-07-11T01:20:20Z
CREAM-20260711-00149,Raymond Lee,raymond_lee@gmail.com,(415) 356-8790,Compass,Aurora,CO,80946,15,72,A,72,LinkedIn,2026-07-11T00:37:07Z
CREAM-20260711-00150,Justin Carter,justincarter@hotmail.com,(415) 356-8767,RE/MAX,Raleigh,NC,27573,19,73,A,67,MLS Database,2026-07-11T18:40:57Z
CREAM-20260711-00151,Angela Mitchell,angelam@gmail.com,(646) 407-9934,Howard Hanna,Charlotte,NC,28655,23,76,A,96,Trade Show,2026-07-11T10:13:52Z
