id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260720-00023,Robert Gutierrez,robertgutierrez@gmail.com,(310) 622-5508,Keller Williams,Thornton,CO,80839,14,58,C,93,NAR Directory,2026-07-20T11:18:42Z
CREAM-20260720-00024,Patricia Carter,patricia_carter@hotmail.com,(602) 367-8500,RE/MAX,Queens,NY,10156,7,51,A,98,Trade Show,2026-07-20T16:01:21Z
CREAM-20260720-00025,Dennis Morales,dennis_morales@outlook.com,(214) 550-3832,Howard Hanna,Los Angeles,CA,90123,25,43,A,98,MLS Database,2026-07-20T21:32:00Z
CREAM-20260720-00026,Jack Parker,jack_parker@aol.com,(513) 273-8694,LIV Sotheby's,Columbus,OH,44252,2,12,B,75,Facebook,2026-07-20T19:15:42Z
CREAM-20260720-00027,Larry Moore,larry_moore@betterhomesandgardensrealestate.com,(234) 257-3459,Better Homes and Gardens Real Estate,San Antonio,TX,77717,2,5,C,65,Brokerage Listings,2026-07-20T02:36:04Z
CREAM-20260720-00028,John Mendoza,johnm@aol.com,(512) 609-8433,Compass,Gilbert,AZ,85637,9,58,A,98,Brokerage Listings,2026-07-20T03:13:45Z
CREAM-20260720-00029,Donald Rivera,drivera@aol.com,(512) 309-5273,Briggs Freeman Sotheby's,Brooklyn,NY,11661,21,63,A,97,Trade Show,2026-07-20T21:51:57Z
CREAM-20260720-00030,Brandon James,bjames@yahoo.com,(916) 944-3413,Sotheby's International,Fort Worth,TX,77940,3,24,A,86,Website Lead,2026-07-20T15:23:29Z
CREAM-20260720-00031,Gary Cook,garycook@outlook.com,(234) 491-3585,Briggs Freeman Sotheby's,Gilbert,AZ,86812,4,15,B,81,LinkedIn,2026-07-20T09:52:36Z
CREAM-20260720-00032,Brian Jones,jonesb@aol.com,(713) 975-9126,Russell Lyon Sotheby's,Aurora,CO,80264,15,43,A,98,Cold Outreach,2026-07-20T05:03:07Z
CREAM-20260720-00033,Benjamin Anderson,benjamin_anderson@yahoo.com,(602) 402-3681,HomeSmart,Winston-Salem,NC,28978,0,8,A,75,Facebook,2026-07-20T16:38:20Z
CREAM-20260720-00034,Larry Thompson,larryt@douglaselliman.com,(212) 523-5863,Douglas Elliman,Mesa,AZ,86496,4,8,A,78,MLS Database,2026-07-20T09:11:58Z
CREAM-20260720-00035,Emma Price,emmap@cutlerrealestate.com,(404) 926-5438,Cutler Real Estate,Fort Lauderdale,FL,34031,2,4,B,67,Realtor.com,2026-07-20T09:44:50Z
CREAM-20260720-00036,Timothy Evans,timothye@aol.com,(718) 513-7797,Corcoran Group,New Rochelle,NY,13057,13,54,C,93,NAR Directory,2026-07-20T08:05:21Z
CREAM-20260720-00037,Edward Morris,edwardm@icloud.com,(513) 844-7482,Berkshire Hathaway,Rochester,NY,11857,3,13,A,84,Cold Outreach,2026-07-20T23:58:14Z
CREAM-20260720-00038,Michael Gomez,michaelgomez@aol.com,(404) 284-7370,Douglas Elliman,Tempe,AZ,85530,5,18,B,79,Realtor.com,2026-07-20T12:00:49Z
CREAM-20260720-00039,Ashley Hernandez,ahernandez@alliebethallman.com,(720) 473-7190,Allie Beth Allman,Charlotte,NC,28066,12,43,C,93,LinkedIn,2026-07-20T01:12:42Z
CREAM-20260720-00040,Kimberly Wilson,kwilson@outlook.com,(310) 334-3542,Douglas Elliman,Raleigh,NC,27154,24,21,A,91,Referral Network,2026-07-20T20:00:40Z
CREAM-20260720-00041,Michael Walker,michaelwalker@me.com,(929) 568-1125,Long Realty,Pembroke Pines,FL,32527,1,15,B,74,MLS Database,2026-07-20T17:35:03Z
CREAM-20260720-00042,Nicole Scott,nicolescott@gmail.com,(415) 884-8313,RE/MAX,Mesa,AZ,85234,18,34,A,92,Referral Network,2026-07-20T08:26:03Z
CREAM-20260720-00043,David Parker,davidp@huntingtonrealestate.com,(303) 658-5342,Huntington Real Estate,Bronx,NY,11260,15,44,B,97,Facebook,2026-07-20T12:50:13Z
CREAM-20260720-00044,Jack Wood,jack_wood@hotmail.com,(404) 532-7231,Long Realty,Brooklyn,NY,12546,12,60,B,100,Realtor.com,2026-07-20T09:52:08Z
CREAM-20260720-00045,Justin Ortiz,justin_ortiz@pacificsothebys.com,(972) 525-7831,Pacific Sotheby's,Lakewood,CO,80189,3,24,B,83,Facebook,2026-07-20T06:12:02Z
CREAM-20260720-00046,Sarah Diaz,sarah_diaz@pacificsothebys.com,(334) 904-1019,Pacific Sotheby's,Houston,TX,76642,10,65,B,94,Referral Network,2026-07-20T13:01:53Z
CREAM-20260720-00047,Melissa Rodriguez,melissa_rodriguez@me.com,(512) 663-8917,Huntington Real Estate,Phoenix,AZ,85750,6,40,B,94,NAR Directory,2026-07-20T04:48:53Z
CREAM-20260720-00048,Mary Lopez,mary_lopez@livsothebys.com,(614) 203-2845,LIV Sotheby's,Mesa,AZ,85713,2,0,C,65,NAR Directory,2026-07-20T03:28:29Z
CREAM-20260720-00049,Rachel Howard,rachelhoward@homesmart.com,(305) 672-4934,HomeSmart,Fayetteville,NC,27861,1,4,A,74,Facebook,2026-07-20T17:00:31Z
CREAM-20260720-00050,Gregory Green,ggreen@yahoo.com,(602) 438-2427,Sotheby's International,Scottsdale,AZ,85919,9,60,B,94,Realtor.com,2026-07-20T02:15:11Z
CREAM-20260720-00051,Angela Gutierrez,gutierreza@compass.com,(929) 628-1138,Compass,Tucson,AZ,85392,11,80,A,100,MLS Database,2026-07-20T19:29:32Z
CREAM-20260720-00052,Carol Wood,woodc@hotmail.com,(980) 424-2418,Sotheby's International,Lakewood,CO,80371,20,18,B,86,MLS Database,2026-07-20T07:23:22Z
CREAM-20260720-00053,Margaret Morales,margaret_morales@me.com,(805) 840-2893,Briggs Freeman Sotheby's,Fayetteville,NC,28719,8,51,A,100,Facebook,2026-07-20T03:30:14Z
CREAM-20260720-00054,Laura Martinez,laura.martinez@howardhanna.com,(718) 355-1371,Howard Hanna,Cary,NC,27934,10,70,C,94,Trade Show,2026-07-20T05:56:48Z
CREAM-20260720-00055,Larry Cox,lcox@yahoo.com,(602) 755-7955,Berkshire Hathaway,Charlotte,NC,27845,20,85,A,98,Realtor.com,2026-07-20T07:34:00Z
CREAM-20260720-00056,Kathleen Edwards,kathleen_edwards@hotmail.com,(512) 257-7476,Howard Hanna,Columbus,OH,45385,5,22,B,87,Website Lead,2026-07-20T03:14:59Z
CREAM-20260720-00057,Larry Peterson,larry_peterson@coldwellbanker.com,(310) 576-9599,Coldwell Banker,New Rochelle,NY,10940,1,3,C,67,Cold Outreach,2026-07-20T14:05:17Z
CREAM-20260720-00058,Brenda Evans,brendaevans@sothebysinternational.com,(614) 566-6877,Sotheby's International,San Diego,CA,95062,14,68,C,95,NAR Directory,2026-07-20T00:33:55Z
CREAM-20260720-00059,John Rogers,jrogers@herrealtors.com,(713) 286-2058,HER Realtors,Buffalo,NY,12003,5,9,C,74,MLS Database,2026-07-20T17:18:00Z
CREAM-20260720-00060,Shirley Edwards,shirleyedwards@aol.com,(234) 977-1853,Corcoran Group,Santa Ana,CA,93941,5,33,B,87,Realtor.com,2026-07-20T06:21:40Z
CREAM-20260720-00061,Joseph Garcia,jgarcia@livsothebys.com,(614) 422-1339,LIV Sotheby's,Orlando,FL,32558,3,29,B,85,MLS Database,2026-07-20T13:52:45Z
CREAM-20260720-00062,Donna Jones,djones@pacificsothebys.com,(303) 472-9493,Pacific Sotheby's,Mesa,AZ,85544,5,29,A,87,MLS Database,2026-07-20T09:55:41Z
CREAM-20260720-00063,Dorothy Rivera,dorothyrivera@coldwellbanker.com,(212) 373-8247,Coldwell Banker,San Francisco,CA,96686,8,47,C,98,Trade Show,2026-07-20T14:51:01Z
CREAM-20260720-00064,Gary Ortiz,ortizg@gmail.com,(602) 568-8531,Long Realty,Greensboro,NC,28139,8,71,B,97,Website Lead,2026-07-20T12:50:14Z
CREAM-20260720-00065,Brenda Morris,brenda_morris@russelllyonsothebys.com,(513) 286-8559,Russell Lyon Sotheby's,Oakland,CA,92195,5,10,C,73,NAR Directory,2026-07-20T21:54:35Z
CREAM-20260720-00066,Stephanie Price,sprice@livsothebys.com,(786) 890-7198,LIV Sotheby's,Stockton,CA,93133,0,1,C,67,Cold Outreach,2026-07-20T13:12:34Z
CREAM-20260720-00067,Ronald Collins,ronald_collins@me.com,(214) 748-7830,Pacific Sotheby's,San Francisco,CA,92143,0,4,B,67,Realtor.com,2026-07-20T09:36:32Z
CREAM-20260720-00068,Jeffrey Diaz,jdiaz@me.com,(214) 666-3546,Nest Seekers,Parma,OH,43696,14,59,C,95,Cold Outreach,2026-07-20T03:33:52Z
CREAM-20260720-00069,Laura White,lwhite@gmail.com,(305) 925-9439,Cutler Real Estate,El Paso,TX,78680,8,70,C,93,Cold Outreach,2026-07-20T11:10:41Z
CREAM-20260720-00070,Alexander Martinez,amartinez@me.com,(646) 807-7351,RE/MAX,Akron,OH,44160,3,13,A,78,Cold Outreach,2026-07-20T02:10:01Z
CREAM-20260720-00071,Linda Price,lindap@sothebysinternational.com,(469) 449-7854,Sotheby's International,Tempe,AZ,85973,12,45,A,98,Cold Outreach,2026-07-20T18:18:28Z
CREAM-20260720-00072,Nicholas Harris,nicholasharris@yahoo.com,(713) 649-5180,Douglas Elliman,Aurora,CO,80589,2,15,C,68,MLS Database,2026-07-20T08:48:40Z
CREAM-20260720-00073,Steven Flores,stevenflores@livsothebys.com,(512) 392-1426,LIV Sotheby's,Gilbert,AZ,85106,5,28,B,86,Cold Outreach,2026-07-20T14:52:11Z
CREAM-20260720-00074,Kenneth Wilson,kennethwilson@kellerwilliams.com,(305) 413-9068,Keller Williams,Thornton,CO,80203,13,27,A,91,Realtor.com,2026-07-20T12:07:36Z
CREAM-20260720-00075,Angela Wood,wooda@aol.com,(407) 536-2616,LIV Sotheby's,Oakland,CA,93231,11,23,B,86,Referral Network,2026-07-20T07:12:22Z
CREAM-20260720-00076,Raymond Perez,raymondp@aol.com,(303) 229-9705,Sotheby's International,Stockton,CA,91222,1,15,B,75,Website Lead,2026-07-20T19:35:19Z
CREAM-20260720-00077,Melissa Wilson,melissa_wilson@howardhanna.com,(234) 741-4354,Howard Hanna,Columbus,OH,45560,6,35,A,91,Website Lead,2026-07-20T04:14:45Z
CREAM-20260720-00078,Jonathan Phillips,jphillips@outlook.com,(212) 531-6727,LIV Sotheby's,San Antonio,TX,79573,3,18,A,79,Facebook,2026-07-20T03:33:53Z
CREAM-20260720-00079,Jacob Reyes,jacob_reyes@outlook.com,(929) 493-9560,Century 21,New York City,NY,10263,2,11,C,73,LinkedIn,2026-07-20T08:44:46Z
CREAM-20260720-00080,Barbara Reed,barbarareed@aol.com,(404) 690-3530,HER Realtors,Pembroke Pines,FL,34884,4,11,C,78,Facebook,2026-07-20T07:19:57Z
CREAM-20260720-00081,Scott James,sjames@aol.com,(980) 512-3399,8z Real Estate,Arlington,TX,76391,14,15,B,80,NAR Directory,2026-07-20T15:00:27Z
CREAM-20260720-00082,Angela Lopez,angelalopez@icloud.com,(929) 457-9606,Compass,Lorain,OH,43001,12,49,A,100,Facebook,2026-07-20T07:23:05Z
CREAM-20260720-00083,Emma Moore,emoore@brownharrisstevens.com,(310) 801-1921,Brown Harris Stevens,Cincinnati,OH,44570,2,12,B,73,Brokerage Listings,2026-07-20T20:51:45Z
CREAM-20260720-00084,Edward Campbell,ecampbell@kellerwilliams.com,(972) 351-1989,Keller Williams,Raleigh,NC,28001,8,76,A,99,Referral Network,2026-07-20T23:54:37Z
CREAM-20260720-00085,Sharon Carter,sharonc@aol.com,(718) 315-8230,RE/MAX,Yonkers,NY,13005,2,12,A,79,Referral Network,2026-07-20T19:01:56Z
CREAM-20260720-00086,Kenneth Cox,kenneth_cox@icloud.com,(214) 875-4973,Berkshire Hathaway,Cincinnati,OH,44907,0,7,A,74,Brokerage Listings,2026-07-20T22:15:14Z
CREAM-20260720-00087,Donald Nguyen,donald_nguyen@howardhanna.com,(256) 627-7276,Howard Hanna,Greensboro,NC,27753,8,81,A,100,Brokerage Listings,2026-07-20T01:48:09Z
CREAM-20260720-00088,Catherine Patel,catherinep@aol.com,(212) 372-4420,Briggs Freeman Sotheby's,Cincinnati,OH,43920,1,1,C,69,Brokerage Listings,2026-07-20T20:13:27Z
CREAM-20260720-00089,Patricia Young,patriciayoung@outlook.com,(805) 351-1031,Keller Williams,Chandler,AZ,85262,2,2,A,74,Realtor.com,2026-07-20T17:53:07Z
CREAM-20260720-00090,Barbara Hernandez,barbarah@longrealty.com,(512) 855-7354,Long Realty,Fort Collins,CO,81262,7,54,C,93,NAR Directory,2026-07-20T05:51:50Z
CREAM-20260720-00091,Stephen Peterson,petersons@douglaselliman.com,(980) 633-7466,Douglas Elliman,Irving,TX,75100,9,65,B,98,Referral Network,2026-07-20T00:46:28Z
CREAM-20260720-00092,Robert Robinson,robert_robinson@douglaselliman.com,(310) 626-3883,Douglas Elliman,Columbus,OH,44101,13,22,B,89,LinkedIn,2026-07-20T18:36:02Z
CREAM-20260720-00093,Sharon Allen,allens@yahoo.com,(303) 416-3467,Pacific Sotheby's,Parma,OH,45219,1,0,B,71,Website Lead,2026-07-20T00:52:13Z
CREAM-20260720-00094,Sharon Jimenez,sharonj@halstead.com,(512) 632-4189,Halstead,Dallas,TX,78335,3,11,B,80,Website Lead,2026-07-20T10:33:47Z
CREAM-20260720-00095,Benjamin Walker,bwalker@outlook.com,(303) 254-9502,Douglas Elliman,Fort Collins,CO,81927,9,16,B,83,Referral Network,2026-07-20T07:13:10Z
CREAM-20260720-00096,Amanda Miller,millera@gmail.com,(980) 244-3106,Douglas Elliman,Irving,TX,76461,12,38,B,87,MLS Database,2026-07-20T11:37:52Z
CREAM-20260720-00097,Betty Hall,bettyhall@yahoo.com,(646) 974-4964,Cutler Real Estate,San Francisco,CA,95005,1,4,B,69,Brokerage Listings,2026-07-20T16:47:48Z
CREAM-20260720-00098,Emily Moore,emily_moore@outlook.com,(469) 577-4017,Briggs Freeman Sotheby's,Thornton,CO,80929,3,25,C,80,Referral Network,2026-07-20T12:58:35Z
CREAM-20260720-00099,David Martin,david.martin@me.com,(512) 707-7178,Cutler Real Estate,Bakersfield,CA,94781,0,1,C,68,LinkedIn,2026-07-20T23:18:18Z
CREAM-20260720-00100,Melissa Hughes,melissah@me.com,(407) 220-4226,Halstead,Houston,TX,78481,4,10,B,78,Referral Network,2026-07-20T19:25:19Z
CREAM-20260720-00101,Patrick Nguyen,pnguyen@gmail.com,(212) 389-8806,Keller Williams,San Diego,CA,93245,16,50,A,98,Realtor.com,2026-07-20T12:40:43Z
CREAM-20260720-00102,Alexander Young,younga@yahoo.com,(919) 594-6952,Pacific Sotheby's,Lakewood,CO,81495,10,79,C,98,Website Lead,2026-07-20T17:20:36Z
CREAM-20260720-00103,Donna Turner,donnaturner@aol.com,(404) 854-4126,Compass,New York City,NY,11260,4,22,A,87,Facebook,2026-07-20T06:39:53Z
CREAM-20260720-00104,Deborah Miller,millerd@icloud.com,(310) 708-7702,LIV Sotheby's,Parma,OH,45822,7,50,A,97,Website Lead,2026-07-20T18:22:03Z
CREAM-20260720-00105,Christopher Reyes,reyesc@yahoo.com,(234) 653-6825,Briggs Freeman Sotheby's,Tampa,FL,32144,3,12,B,81,Website Lead,2026-07-20T02:52:27Z
CREAM-20260720-00106,Robert Cooper,robertc@yahoo.com,(718) 908-2604,eXp Realty,Durham,NC,28478,1,5,A,70,Referral Network,2026-07-20T23:26:10Z
CREAM-20260720-00107,Pamela Johnson,pamelaj@me.com,(972) 847-6428,RE/MAX,Tucson,AZ,86640,7,54,C,98,MLS Database,2026-07-20T22:03:09Z
CREAM-20260720-00108,Donald Myers,donald.myers@gmail.com,(602) 588-5378,Cutler Real Estate,Santa Ana,CA,91691,0,6,B,68,Brokerage Listings,2026-07-20T21:39:54Z
CREAM-20260720-00109,Amy Harris,amyharris@outlook.com,(212) 821-3032,Sotheby's International,Columbus,OH,43087,2,4,A,72,Website Lead,2026-07-20T18:53:22Z
CREAM-20260720-00110,Jeffrey Torres,jeffrey_torres@aol.com,(720) 741-9443,eXp Realty,Greensboro,NC,28450,22,39,A,93,Facebook,2026-07-20T03:47:03Z
CREAM-20260720-00111,Stephanie Morgan,smorgan@yahoo.com,(919) 632-6449,LIV Sotheby's,El Paso,TX,79826,3,25,B,87,Realtor.com,2026-07-20T05:24:02Z
CREAM-20260720-00112,Pamela Mendoza,pamelamendoza@me.com,(602) 619-3400,eXp Realty,Dallas,TX,77910,11,84,A,100,Cold Outreach,2026-07-20T20:58:19Z
CREAM-20260720-00113,Linda Morales,moralesl@outlook.com,(256) 629-1289,Russell Lyon Sotheby's,El Paso,TX,77978,6,47,B,99,MLS Database,2026-07-20T10:23:25Z
CREAM-20260720-00114,Mark Castillo,markc@me.com,(602) 770-7089,Compass,Tempe,AZ,85297,11,71,A,98,LinkedIn,2026-07-20T08:09:41Z
CREAM-20260720-00115,Sarah Wilson,sarahwilson@homesmart.com,(614) 422-6403,HomeSmart,Denver,CO,80255,0,4,C,69,Website Lead,2026-07-20T06:56:48Z
CREAM-20260720-00116,George Bennett,gbennett@icloud.com,(469) 255-1188,Corcoran Group,Chandler,AZ,85167,0,1,C,69,NAR Directory,2026-07-20T11:25:37Z
CREAM-20260720-00117,Shirley Roberts,shirley.roberts@outlook.com,(602) 484-8973,Sotheby's International,Chula Vista,CA,90558,7,30,A,91,Facebook,2026-07-20T07:58:45Z
CREAM-20260720-00118,Amanda Kim,amandakim@outlook.com,(602) 648-4307,Sotheby's International,Gilbert,AZ,86255,1,5,A,74,NAR Directory,2026-07-20T23:09:34Z
CREAM-20260720-00119,Christine Perez,christine_perez@exprealty.com,(980) 772-6346,eXp Realty,Lakewood,CO,80209,5,10,A,81,LinkedIn,2026-07-20T17:35:42Z
CREAM-20260720-00120,Mark Turner,markturner@me.com,(713) 237-9145,HomeSmart,St. Petersburg,FL,33929,6,70,A,100,MLS Database,2026-07-20T00:40:52Z
CREAM-20260720-00121,Ashley Peterson,ashley_peterson@yahoo.com,(614) 903-5030,HomeSmart,Queens,NY,14534,0,8,C,65,NAR Directory,2026-07-20T08:31:59Z
CREAM-20260720-00122,Anthony Gonzalez,anthony_gonzalez@outlook.com,(786) 488-2288,HomeSmart,Fort Worth,TX,79055,20,36,A,90,LinkedIn,2026-07-20T23:10:12Z
CREAM-20260720-00123,Scott Brooks,scott_brooks@icloud.com,(972) 906-4835,RE/MAX,Winston-Salem,NC,27063,0,0,A,69,Referral Network,2026-07-20T20:38:58Z
CREAM-20260720-00124,Emily Baker,bakere@icloud.com,(718) 690-1329,Russell Lyon Sotheby's,Colorado Springs,CO,81987,3,7,B,72,LinkedIn,2026-07-20T15:00:25Z
CREAM-20260720-00125,Susan Turner,turners@outlook.com,(916) 783-9013,Compass,Dallas,TX,77596,4,19,C,77,Website Lead,2026-07-20T23:43:35Z
CREAM-20260720-00126,Katherine Rodriguez,katherinerodriguez@gmail.com,(310) 876-4860,Briggs Freeman Sotheby's,Greensboro,NC,28970,5,21,A,89,Brokerage Listings,2026-07-20T01:42:57Z
CREAM-20260720-00127,Daniel Parker,danielparker@gmail.com,(980) 437-8017,Corcoran Group,Sacramento,CA,91342,5,18,C,75,Cold Outreach,2026-07-20T16:38:07Z
CREAM-20260720-00128,Scott Ward,scott_ward@me.com,(805) 732-4581,eXp Realty,Port St. Lucie,FL,34262,3,18,A,78,Trade Show,2026-07-20T01:59:14Z
CREAM-20260720-00129,Nicole Murphy,nicole_murphy@russelllyonsothebys.com,(916) 933-9745,Russell Lyon Sotheby's,Thornton,CO,80327,2,14,B,72,Cold Outreach,2026-07-20T20:44:12Z
CREAM-20260720-00130,Emily Morgan,emilym@hotmail.com,(805) 297-1411,Compass,San Jose,CA,93418,5,17,A,83,Brokerage Listings,2026-07-20T21:01:25Z
CREAM-20260720-00131,John Patel,johnp@outlook.com,(404) 573-2150,Pacific Sotheby's,Chandler,AZ,85658,14,47,A,100,Trade Show,2026-07-20T14:53:53Z
CREAM-20260720-00132,Sandra Lee,sandra_lee@hotmail.com,(713) 394-6095,Century 21,Yonkers,NY,14370,10,40,A,99,Trade Show,2026-07-20T01:47:45Z
CREAM-20260720-00133,Christopher Green,cgreen@pacificsothebys.com,(334) 332-5161,Pacific Sotheby's,Yonkers,NY,14006,10,37,A,95,MLS Database,2026-07-20T00:22:06Z
CREAM-20260720-00134,Justin Bailey,baileyj@hotmail.com,(602) 774-9663,Century 21,Austin,TX,77232,2,11,C,74,MLS Database,2026-07-20T20:10:39Z
CREAM-20260720-00135,Amy Robinson,amyr@me.com,(513) 536-1872,Brown Harris Stevens,Manhattan,NY,13976,14,80,B,95,Cold Outreach,2026-07-20T08:01:59Z
CREAM-20260720-00136,Rebecca Bailey,rebeccab@yahoo.com,(513) 395-8961,Keller Williams,Phoenix,AZ,86285,7,26,A,95,LinkedIn,2026-07-20T07:32:45Z
CREAM-20260720-00137,Anna Gray,anna_gray@outlook.com,(513) 261-1940,Century 21,Lorain,OH,43926,14,79,B,99,Brokerage Listings,2026-07-20T20:22:52Z
CREAM-20260720-00138,Jacob Sanders,jacobsanders@icloud.com,(929) 707-5508,Weichert Realtors,Arvada,CO,80730,0,7,C,69,Realtor.com,2026-07-20T10:27:11Z
CREAM-20260720-00139,Frank Collins,frank.collins@hotmail.com,(334) 427-9582,Howard Hanna,Fort Collins,CO,80344,7,17,B,84,NAR Directory,2026-07-20T06:25:47Z
CREAM-20260720-00140,Patricia Scott,pscott@hotmail.com,(916) 831-5175,Nest Seekers,Arvada,CO,81553,2,10,C,73,Brokerage Listings,2026-07-20T15:34:12Z
CREAM-20260720-00141,Rebecca Collins,collinsr@gmail.com,(303) 983-6251,eXp Realty,Akron,OH,44794,5,19,A,83,LinkedIn,2026-07-20T06:02:15Z
CREAM-20260720-00142,Karen Smith,karen.smith@icloud.com,(469) 519-8852,LIV Sotheby's,Austin,TX,75458,5,17,C,76,NAR Directory,2026-07-20T14:34:29Z
CREAM-20260720-00143,Patrick Perez,perezp@aol.com,(919) 235-9676,Briggs Freeman Sotheby's,Lorain,OH,45470,5,13,B,79,Realtor.com,2026-07-20T09:44:06Z
CREAM-20260720-00144,Donna Bennett,bennettd@exprealty.com,(602) 720-3322,eXp Realty,Brooklyn,NY,12269,6,40,A,97,Brokerage Listings,2026-07-20T07:23:23Z
CREAM-20260720-00145,Daniel Brooks,brooksd@me.com,(234) 455-3239,Brown Harris Stevens,Winston-Salem,NC,28608,4,24,B,87,Referral Network,2026-07-20T13:34:41Z
CREAM-20260720-00146,Kathleen Ramos,ramosk@gmail.com,(404) 449-2242,eXp Realty,Miami,FL,33016,20,83,B,98,MLS Database,2026-07-20T19:03:31Z
CREAM-20260720-00147,Amy Robinson,amy_robinson@yahoo.com,(513) 594-8159,eXp Realty,Chandler,AZ,85031,4,21,B,85,Brokerage Listings,2026-07-20T21:46:33Z
CREAM-20260720-00148,Kevin Hernandez,kevinhernandez@yahoo.com,(256) 916-3299,Allen Tate,Irving,TX,77787,15,44,C,98,Trade Show,2026-07-20T19:46:25Z
CREAM-20260720-00149,Jeffrey Reed,jeffreyr@me.com,(718) 688-4379,Howard Hanna,Lorain,OH,44804,6,52,A,100,LinkedIn,2026-07-20T14:57:20Z
CREAM-20260720-00150,Donald Turner,turnerd@outlook.com,(646) 981-5477,eXp Realty,Glendale,AZ,86262,15,40,A,100,LinkedIn,2026-07-20T03:14:59Z
CREAM-20260720-00151,Donald Ortiz,dortiz@berkshirehathaway.com,(303) 813-5541,Berkshire Hathaway,St. Petersburg,FL,32582,4,14,C,73,Website Lead,2026-07-20T02:29:05Z
