full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Tyler Myers,Tyler,Myers,tyler.myers@redfin.com,(407) 251-8520,Zillow Premier,New Orleans,LA,2,27,9630534,LA410115,LA,4.4,64,C,realtor_scraper,2026-05-22T07:04:49.305816+00:00
Sarah Ward,Sarah,Ward,sward@hotmail.com,(612) 839-6308,The Agency,Baton Rouge,LA,1,13,1612984,LA344727,LA,4.4,77,C,realtor_scraper,2026-05-22T07:04:49.306120+00:00
Joshua Green,Joshua,Green,joshua.green@coldwellbanker.com,(440) 295-4517,D.R. Horton,Colorado Springs,CO,5,40,11821762,CO933739,CO,3.8,94,C,realtor_scraper,2026-05-22T07:04:49.304719+00:00
Sandra Gray,Sandra,Gray,sandrag@yahoo.com,(321) 556-1869,Lennar,Salt Lake City,UT,2,10,3287390,UT727820,UT,4.8,94,B,realtor_scraper,2026-05-22T07:04:49.301491+00:00
Jonathan Martin,Jonathan,Martin,jonathan86@redfin.com,(682) 508-3997,D.R. Horton,Miami,FL,1,31,5895454,FL557266,FL,4.8,70,A,realtor_scraper,2026-05-22T07:04:49.296835+00:00
Carol Peterson,Carol,Peterson,peterson.carol@realtyonegroup.com,(339) 202-9863,United Real Estate,Charlotte,NC,25,3,14622,NC715293,NC,5.0,72,A,realtor_scraper,2026-05-22T07:04:49.287380+00:00
Donald Collins,Donald,Collins,donaldc@century21.com,(660) 264-5195,M/I Homes,Cincinnati,OH,21,31,8763460,OH286526,OH,3.7,64,B,realtor_scraper,2026-05-22T07:04:49.299255+00:00
Ryan Cook,Ryan,Cook,cook.ryan@coldwellbanker.com,(628) 870-9761,Douglas Elliman,Salt Lake City,UT,4,11,1591591,UT523637,UT,4.5,63,B,realtor_scraper,2026-05-22T07:04:49.299956+00:00
Melissa Hall,Melissa,Hall,hall.melissa@sothebysrealty.com,(337) 354-9658,The Agency,Sacramento,CA,17,30,12624364,CA621052,CA,4.6,100,B,realtor_scraper,2026-05-22T07:04:49.298525+00:00
Heather Hernandez,Heather,Hernandez,hhernandez@gmail.com,(563) 354-2105,NVR,Colorado Springs,CO,1,5,257209,CO391320,CO,4.1,83,C,realtor_scraper,2026-05-22T07:04:49.306058+00:00
Joseph Wright,Joseph,Wright,joseph.wright@exprealty.com,(770) 855-9075,Keller Williams,Kansas City,MO,0,39,4967660,MO837864,MO,4.9,69,B,realtor_scraper,2026-05-22T07:04:49.301471+00:00
Elizabeth Murphy,Elizabeth,Murphy,elizabeth.murphy@yahoo.com,(507) 926-4021,Beazer Homes,Detroit,MI,4,48,9535412,MI823710,MI,4.0,63,B,realtor_scraper,2026-05-22T07:04:49.300253+00:00
Jennifer Carter,Jennifer,Carter,jcarter@century21.com,(734) 904-7480,Pulte Homes,Austin,TX,1,25,5894662,TX470484,TX,4.8,70,A,realtor_scraper,2026-05-22T07:04:49.297067+00:00
Jacob Diaz,Jacob,Diaz,jacob5@weichert.com,(757) 348-5333,Meritage Homes,Riverside,CA,6,41,8065313,CA282777,CA,4.2,91,B,realtor_scraper,2026-05-22T07:04:49.297760+00:00
Nancy Morales,Nancy,Morales,nancy72@outlook.com,(716) 696-5368,Century Communities,Albuquerque,NM,1,33,2056726,NM410491,NM,4.4,91,C,realtor_scraper,2026-05-22T07:04:49.306102+00:00
Richard Ross,Richard,Ross,richard18@realtor.com,(617) 770-1016,Berkshire Hathaway,San Francisco,CA,0,50,7724324,CA251777,CA,3.7,85,A,realtor_scraper,2026-05-22T07:04:49.296157+00:00
Jeffrey Lee,Jeffrey,Lee,jeffreyl@coldwellbanker.com,(774) 938-4253,Lennar,Orlando,FL,19,14,770582,FL502213,FL,4.3,66,A,realtor_scraper,2026-05-22T07:04:49.285796+00:00
Heather Perez,Heather,Perez,heather16@redfin.com,(402) 769-2247,Weichert,New York,NY,0,48,14121483,NY264522,NY,4.5,84,A,realtor_scraper,2026-05-22T07:04:49.297294+00:00
Heather Ward,Heather,Ward,heather.ward@elliman.com,(212) 365-1078,NVR,Kansas City,MO,0,38,14967794,MO871940,MO,4.8,75,B,realtor_scraper,2026-05-22T07:04:49.301915+00:00
Ronald Martinez,Ronald,Martinez,martinez.ronald@yahoo.com,(903) 637-1560,Berkshire Hathaway,Baltimore,MD,23,41,5651758,MD535137,MD,4.7,63,B,realtor_scraper,2026-05-22T07:04:49.299111+00:00
Patrick Taylor,Patrick,Taylor,ptaylor@weichert.com,(718) 345-9036,RE/MAX,Los Angeles,CA,5,41,6162852,CA552867,CA,4.6,72,A,realtor_scraper,2026-05-22T07:04:49.294035+00:00
Anna Young,Anna,Young,anna.young@sothebysrealty.com,(203) 696-3568,Sotheby's,New Orleans,LA,6,30,12888100,LA765175,LA,3.8,100,C,realtor_scraper,2026-05-22T07:04:49.302594+00:00
Elizabeth Myers,Elizabeth,Myers,emyers@realtor.com,(361) 496-1329,Zillow Premier,Los Angeles,CA,4,27,7253081,CA299271,CA,4.1,87,A,realtor_scraper,2026-05-22T07:04:49.294823+00:00
Helen Reed,Helen,Reed,helen.reed@hotmail.com,(651) 863-9976,Sotheby's,Oklahoma City,OK,2,21,9172457,OK240422,OK,4.7,95,C,realtor_scraper,2026-05-22T07:04:49.305760+00:00
David Lewis,David,Lewis,dlewis@hotmail.com,(260) 885-9642,HomeSmart,Boise,ID,0,4,164219,ID256840,ID,3.6,68,C,realtor_scraper,2026-05-22T07:04:49.306010+00:00
David Moore,David,Moore,david69@outlook.com,(605) 565-3288,Compass,Baton Rouge,LA,11,12,4683097,LA635919,LA,4.0,63,C,realtor_scraper,2026-05-22T07:04:49.304098+00:00
Donald Anderson,Donald,Anderson,donalda@gmail.com,(364) 616-2802,ERA,Denver,CO,1,31,10059247,CO362131,CO,4.7,84,A,realtor_scraper,2026-05-22T07:04:49.295981+00:00
Emma Martin,Emma,Martin,emartin@sothebysrealty.com,(564) 929-7965,Compass,Denver,CO,21,32,11074614,CO965521,CO,4.2,75,A,realtor_scraper,2026-05-22T07:04:49.286238+00:00
Sarah Turner,Sarah,Turner,sarah40@kw.com,(641) 527-6200,Sotheby's,Austin,TX,4,22,8441135,TX278096,TX,4.8,66,A,realtor_scraper,2026-05-22T07:04:49.287755+00:00
Brian Thompson,Brian,Thompson,brian.thompson@yahoo.com,(816) 910-6761,Zillow Premier,Phoenix,AZ,21,16,14747819,AZ703623,AZ,4.7,95,A,realtor_scraper,2026-05-22T07:04:49.287532+00:00
Frank Wilson,Frank,Wilson,frank.wilson@realtor.com,(225) 495-2718,Sotheby's,San Francisco,CA,12,6,1975776,CA533802,CA,4.6,72,A,realtor_scraper,2026-05-22T07:04:49.284389+00:00
Amy Castillo,Amy,Castillo,castillo.amy@elliman.com,(417) 233-7288,ERA,Boise,ID,1,41,14162807,ID619734,ID,5.0,100,C,realtor_scraper,2026-05-22T07:04:49.305802+00:00
Gary Bailey,Gary,Bailey,gary46@compass.com,(219) 239-8894,Realty One Group,Charlotte,NC,12,26,11800252,NC343981,NC,4.8,100,A,realtor_scraper,2026-05-22T07:04:49.286658+00:00
Nicholas Kelly,Nicholas,Kelly,nicholas.kelly@weichert.com,(319) 895-4978,Pulte Homes,Indianapolis,IN,0,7,1369347,IN202945,IN,4.2,71,B,realtor_scraper,2026-05-22T07:04:49.301021+00:00
Jacob Williams,Jacob,Williams,jwilliams@realtor.com,(445) 591-5367,Coldwell Banker,Philadelphia,PA,9,14,1537695,PA808615,PA,3.9,80,A,realtor_scraper,2026-05-22T07:04:49.284344+00:00
Jennifer Thomas,Jennifer,Thomas,jennifer8@exprealty.com,(956) 365-8795,eXp Realty,New Orleans,LA,16,36,10175697,LA692687,LA,4.7,75,C,realtor_scraper,2026-05-22T07:04:49.303742+00:00
Paul Walker,Paul,Walker,pwalker@compass.com,(717) 442-4910,Coldwell Banker,Richmond,VA,22,20,10514108,VA774527,VA,3.6,87,C,realtor_scraper,2026-05-22T07:04:49.302531+00:00
Joseph Scott,Joseph,Scott,scott.joseph@realtor.com,(914) 331-5658,Ryan Homes,Tampa,FL,2,43,12098374,FL393796,FL,3.7,89,A,realtor_scraper,2026-05-22T07:04:49.297438+00:00
Joseph Thomas,Joseph,Thomas,joseph.thomas@weichert.com,(430) 493-1913,The Agency,Louisville,KY,9,20,4438831,KY520584,KY,3.6,64,C,realtor_scraper,2026-05-22T07:04:49.303936+00:00
Jack Rodriguez,Jack,Rodriguez,jack75@compass.com,(830) 605-7654,Ryan Homes,San Antonio,TX,6,11,13231887,TX763679,TX,3.6,71,B,realtor_scraper,2026-05-22T07:04:49.298040+00:00
Jessica Peterson,Jessica,Peterson,jessicap@remax.net,(727) 346-6217,Nest Seekers,Columbus,OH,3,23,9803148,OH784889,OH,3.8,85,B,realtor_scraper,2026-05-22T07:04:49.300171+00:00
Dennis Martin,Dennis,Martin,martin.dennis@coldwellbanker.com,(623) 747-6091,Tri Pointe Homes,Phoenix,AZ,21,3,1979288,AZ366518,AZ,4.1,75,A,realtor_scraper,2026-05-22T07:04:49.287180+00:00
Jennifer Brooks,Jennifer,Brooks,jenniferb@remax.net,(630) 628-2496,Vylla Home,Reno,NV,1,2,446022,NV617601,NV,4.6,70,C,realtor_scraper,2026-05-22T07:04:49.305655+00:00
Jessica Howard,Jessica,Howard,jessica78@exprealty.com,(339) 474-4005,United Real Estate,San Antonio,TX,1,45,2754424,TX780375,TX,5.0,76,B,realtor_scraper,2026-05-22T07:04:49.302341+00:00
Michelle Flores,Michelle,Flores,michelle.flores@century21.com,(725) 747-6690,Tri Pointe Homes,Miami,FL,15,32,3352711,FL533977,FL,4.5,93,A,realtor_scraper,2026-05-22T07:04:49.287123+00:00
Jacob Jackson,Jacob,Jackson,jackson.jacob@gmail.com,(785) 331-2247,ERA,Miami,FL,3,50,8092122,FL815556,FL,4.9,91,A,realtor_scraper,2026-05-22T07:04:49.288086+00:00
Lisa Ward,Lisa,Ward,lisaw@realtyonegroup.com,(980) 910-5226,Redfin,Seattle,WA,3,31,9085976,WA640370,WA,4.5,88,A,realtor_scraper,2026-05-22T07:04:49.294759+00:00
Amy Cox,Amy,Cox,acox@hotmail.com,(424) 263-4417,CalAtlantic Homes,Milwaukee,WI,0,36,5934746,WI338266,WI,4.0,90,C,realtor_scraper,2026-05-22T07:04:49.305454+00:00
Michael Roberts,Michael,Roberts,roberts.michael@redfin.com,(281) 632-3422,NVR,Seattle,WA,2,4,400415,WA600344,WA,4.9,64,A,realtor_scraper,2026-05-22T07:04:49.295031+00:00
Jennifer Mitchell,Jennifer,Mitchell,mitchell.jennifer@sothebysrealty.com,(970) 310-9115,The Agency,Charlotte,NC,5,19,2695631,NC595127,NC,4.2,89,A,realtor_scraper,2026-05-22T07:04:49.294319+00:00
Nicole Ruiz,Nicole,Ruiz,ruiz.nicole@realtor.com,(985) 448-2920,Coldwell Banker,Oklahoma City,OK,4,2,476236,OK352552,OK,4.1,43,C,realtor_scraper,2026-05-22T07:04:49.304737+00:00
Karen Martinez,Karen,Martinez,karen.martinez@realtyonegroup.com,(409) 997-4148,LGI Homes,Austin,TX,25,14,8153289,TX715231,TX,4.7,61,A,realtor_scraper,2026-05-22T07:04:49.286191+00:00
Ashley Rodriguez,Ashley,Rodriguez,ashley80@weichert.com,(541) 822-1231,Compass,Indianapolis,IN,1,6,804930,IN210664,IN,4.1,67,B,realtor_scraper,2026-05-22T07:04:49.301990+00:00
Angela Gutierrez,Angela,Gutierrez,angelag@homesmart.com,(931) 460-5266,Lennar,Indianapolis,IN,0,30,9834113,IN223295,IN,5.0,80,B,realtor_scraper,2026-05-22T07:04:49.302418+00:00
Sharon Kim,Sharon,Kim,kim.sharon@realtor.com,(618) 859-5117,LGI Homes,Phoenix,AZ,3,12,1493341,AZ659850,AZ,4.6,67,A,realtor_scraper,2026-05-22T07:04:49.294241+00:00
Michelle Ramos,Michelle,Ramos,michelle31@elliman.com,(720) 202-9420,Better Homes & Gardens,Louisville,KY,0,27,4061714,KY567757,KY,4.5,63,C,realtor_scraper,2026-05-22T07:04:49.305698+00:00
Margaret Green,Margaret,Green,green.margaret@remax.net,(720) 884-8063,Better Homes & Gardens,Cincinnati,OH,0,17,10483862,OH561268,OH,3.8,72,B,realtor_scraper,2026-05-22T07:04:49.302107+00:00
Nicholas Martin,Nicholas,Martin,nicholas.martin@gmail.com,(931) 935-1615,M/I Homes,Portland,OR,6,13,879137,OR892498,OR,3.6,93,B,realtor_scraper,2026-05-22T07:04:49.298737+00:00
Jack Brown,Jack,Brown,jackb@outlook.com,(364) 416-3554,CalAtlantic Homes,Louisville,KY,2,46,4989402,KY513786,KY,3.6,73,C,realtor_scraper,2026-05-22T07:04:49.305896+00:00
Sarah Martinez,Sarah,Martinez,smartinez@remax.net,(346) 640-8199,CalAtlantic Homes,Charlotte,NC,0,16,5075567,NC943240,NC,4.1,79,A,realtor_scraper,2026-05-22T07:04:49.297017+00:00
Deborah Ruiz,Deborah,Ruiz,druiz@compass.com,(281) 852-7319,Pulte Homes,Nashville,TN,17,7,1137989,TN374288,TN,3.9,71,A,realtor_scraper,2026-05-22T07:04:49.285292+00:00
Kenneth Howard,Kenneth,Howard,kennethh@yahoo.com,(657) 961-3619,KB Home,Orlando,FL,15,11,9908186,FL921700,FL,4.4,79,A,realtor_scraper,2026-05-22T07:04:49.286850+00:00
Jack Moore,Jack,Moore,moore.jack@remax.net,(575) 561-2272,eXp Realty,Albuquerque,NM,0,31,3574254,NM994511,NM,4.6,78,C,realtor_scraper,2026-05-22T07:04:49.305740+00:00
Christine Wilson,Christine,Wilson,christine.wilson@hotmail.com,(475) 350-6800,Century 21,Tampa,FL,1,43,4455992,FL168588,FL,3.8,84,A,realtor_scraper,2026-05-22T07:04:49.296919+00:00
Jason Martin,Jason,Martin,jason26@redfin.com,(413) 394-2013,Pulte Homes,Nashville,TN,12,15,4993098,TN142587,TN,4.1,68,A,realtor_scraper,2026-05-22T07:04:49.285995+00:00
Patrick Allen,Patrick,Allen,patrick58@hotmail.com,(984) 798-2658,Realty One Group,Denver,CO,4,9,936802,CO448294,CO,4.1,91,A,realtor_scraper,2026-05-22T07:04:49.294406+00:00
Frank Baker,Frank,Baker,frank.baker@berkshirehathawayhs.com,(913) 886-3577,Ryan Homes,Reno,NV,4,12,2878037,NV576765,NV,3.8,77,C,realtor_scraper,2026-05-22T07:04:49.304540+00:00
Mary Garcia,Mary,Garcia,mary93@hotmail.com,(732) 621-9682,LGI Homes,Boise,ID,1,35,12459463,ID821185,ID,4.1,82,C,realtor_scraper,2026-05-22T07:04:49.305397+00:00
Christine Kim,Christine,Kim,christinek@remax.net,(603) 591-9355,Lennar,New York,NY,4,24,3245008,NY946122,NY,4.9,77,A,realtor_scraper,2026-05-22T07:04:49.288243+00:00
Helen Anderson,Helen,Anderson,helen.anderson@exprealty.com,(712) 453-3836,CalAtlantic Homes,San Antonio,TX,20,15,1429725,TX127004,TX,4.0,79,B,realtor_scraper,2026-05-22T07:04:49.299080+00:00
Linda Campbell,Linda,Campbell,linda22@weichert.com,(708) 722-9302,LGI Homes,New Orleans,LA,15,30,2487744,LA902840,LA,4.4,83,C,realtor_scraper,2026-05-22T07:04:49.304001+00:00
Barbara Murphy,Barbara,Murphy,bmurphy@century21.com,(608) 648-1751,M/I Homes,Phoenix,AZ,5,10,1303040,AZ184799,AZ,4.9,90,A,realtor_scraper,2026-05-22T07:04:49.294944+00:00
Rachel Ward,Rachel,Ward,rachel97@sothebysrealty.com,(865) 883-6027,Ryan Homes,Memphis,TN,16,42,14287204,TN990106,TN,3.6,100,C,realtor_scraper,2026-05-22T07:04:49.303676+00:00
Michael Robinson,Michael,Robinson,michaelr@compass.com,(516) 894-1901,RE/MAX,Nashville,TN,5,47,13958384,TN739585,TN,4.6,88,A,realtor_scraper,2026-05-22T07:04:49.294396+00:00
Carol Martinez,Carol,Martinez,carol28@realtyonegroup.com,(443) 201-1370,Redfin,Baton Rouge,LA,5,49,6864651,LA710678,LA,4.0,83,C,realtor_scraper,2026-05-22T07:04:49.304819+00:00
Heather Ward,Heather,Ward,ward.heather@century21.com,(440) 411-5365,M/I Homes,Miami,FL,12,34,1909064,FL937999,FL,3.9,94,A,realtor_scraper,2026-05-22T07:04:49.285319+00:00
Janet Peterson,Janet,Peterson,janetp@yahoo.com,(910) 479-9049,Compass,Jacksonville,FL,8,24,5622276,FL170285,FL,5.0,72,B,realtor_scraper,2026-05-22T07:04:49.297869+00:00
Carol Davis,Carol,Davis,cdavis@outlook.com,(660) 447-6791,Douglas Elliman,San Antonio,TX,2,47,6039019,TX814041,TX,3.6,79,B,realtor_scraper,2026-05-22T07:04:49.301046+00:00
Ryan Cooper,Ryan,Cooper,rcooper@berkshirehathawayhs.com,(614) 310-4039,Berkshire Hathaway,Los Angeles,CA,2,6,1452428,CA926816,CA,4.7,82,A,realtor_scraper,2026-05-22T07:04:49.296177+00:00
Robert Nelson,Robert,Nelson,nelson.robert@sothebysrealty.com,(860) 267-1070,The Agency,Las Vegas,NV,2,10,12990073,NV424648,NV,4.8,100,A,realtor_scraper,2026-05-22T07:04:49.296168+00:00
Andrew Ross,Andrew,Ross,andrewr@compass.com,(781) 690-4086,KB Home,Miami,FL,18,40,4947665,FL762756,FL,3.8,94,A,realtor_scraper,2026-05-22T07:04:49.285306+00:00
Betty Hill,Betty,Hill,hill.betty@berkshirehathawayhs.com,(562) 850-9055,United Real Estate,Charlotte,NC,20,44,8802194,NC869603,NC,3.7,86,A,realtor_scraper,2026-05-22T07:04:49.285348+00:00
Stephen Mitchell,Stephen,Mitchell,stephen41@yahoo.com,(580) 343-2990,CalAtlantic Homes,Portland,OR,22,22,8587527,OR238486,OR,3.9,78,B,realtor_scraper,2026-05-22T07:04:49.299222+00:00
John Perez,John,Perez,perez.john@outlook.com,(303) 237-5829,Compass,Los Angeles,CA,6,48,10967428,CA204237,CA,4.5,92,A,realtor_scraper,2026-05-22T07:04:49.284415+00:00
Anthony Taylor,Anthony,Taylor,ataylor@compass.com,(458) 602-3905,Century 21,Austin,TX,3,33,11516794,TX774527,TX,3.7,82,A,realtor_scraper,2026-05-22T07:04:49.294546+00:00
Michelle Rodriguez,Michelle,Rodriguez,michelle.rodriguez@century21.com,(240) 308-3035,Compass,San Diego,CA,24,12,1329054,CA286853,CA,4.8,68,A,realtor_scraper,2026-05-22T07:04:49.285174+00:00
Nicholas Lewis,Nicholas,Lewis,lewis.nicholas@compass.com,(470) 648-2362,Realty One Group,San Antonio,TX,15,0,102891,TX916513,TX,0.0,54,B,realtor_scraper,2026-05-22T07:04:49.298669+00:00
Brian Taylor,Brian,Taylor,btaylor@realtor.com,(952) 945-2437,Better Homes & Gardens,Austin,TX,13,20,11852195,TX671100,TX,4.7,81,A,realtor_scraper,2026-05-22T07:04:49.286084+00:00
Linda Davis,Linda,Davis,lindad@kw.com,(704) 277-8798,Douglas Elliman,Los Angeles,CA,4,4,1845632,CA365617,CA,4.7,78,A,realtor_scraper,2026-05-22T07:04:49.294833+00:00
Jennifer Chavez,Jennifer,Chavez,jennifer49@sothebysrealty.com,(321) 228-5078,D.R. Horton,Austin,TX,19,37,4519210,TX556430,TX,3.9,91,A,realtor_scraper,2026-05-22T07:04:49.286730+00:00
Maria Roberts,Maria,Roberts,roberts.maria@hotmail.com,(972) 444-7153,Redfin,Cleveland,OH,0,21,12058459,OH612358,OH,4.1,74,B,realtor_scraper,2026-05-22T07:04:49.301518+00:00
Michael Mitchell,Michael,Mitchell,mmitchell@realtyonegroup.com,(814) 604-7643,Sotheby's,San Jose,CA,9,49,4732796,CA216197,CA,4.5,61,B,realtor_scraper,2026-05-22T07:04:49.298612+00:00
Charles Cox,Charles,Cox,charlesc@realtyonegroup.com,(907) 903-6803,Better Homes & Gardens,Riverside,CA,1,34,9990539,CA671920,CA,4.6,76,B,realtor_scraper,2026-05-22T07:04:49.301827+00:00
Michael Ross,Michael,Ross,mross@remax.net,(458) 282-7582,The Agency,Chicago,IL,16,29,6326487,IL591556,IL,4.1,61,A,realtor_scraper,2026-05-22T07:04:49.285874+00:00
Timothy Reyes,Timothy,Reyes,treyes@coldwellbanker.com,(959) 810-8464,Keller Williams,Atlanta,GA,4,37,12322646,GA751877,GA,4.1,72,A,realtor_scraper,2026-05-22T07:04:49.287873+00:00
Anna Wright,Anna,Wright,anna.wright@realtor.com,(843) 266-4929,HomeSmart,Louisville,KY,2,14,3547152,KY103914,KY,3.6,61,C,realtor_scraper,2026-05-22T07:04:49.305525+00:00
Carolyn Mendoza,Carolyn,Mendoza,carolynm@elliman.com,(346) 861-1851,Century Communities,Austin,TX,4,0,359710,TX627526,TX,0.0,52,A,realtor_scraper,2026-05-22T07:04:49.294386+00:00
Christopher Sanders,Christopher,Sanders,christopher68@exprealty.com,(386) 442-6287,Lennar,Portland,OR,22,45,11762968,OR280265,OR,4.5,99,B,realtor_scraper,2026-05-22T07:04:49.297724+00:00
Donna Wright,Donna,Wright,dwright@redfin.com,(351) 418-8384,Tri Pointe Homes,St. Louis,MO,1,2,23808,MO547154,MO,4.4,65,B,realtor_scraper,2026-05-22T07:04:49.301355+00:00
Brandon Gonzalez,Brandon,Gonzalez,bgonzalez@redfin.com,(954) 648-3481,Beazer Homes,Houston,TX,0,7,633220,TX966881,TX,3.9,67,A,realtor_scraper,2026-05-22T07:04:49.297193+00:00
Brenda Lewis,Brenda,Lewis,brenda.lewis@remax.net,(941) 526-2226,eXp Realty,San Francisco,CA,15,9,1923481,CA729903,CA,4.2,69,A,realtor_scraper,2026-05-22T07:04:49.286757+00:00
Patrick Anderson,Patrick,Anderson,anderson.patrick@remax.net,(712) 889-7446,Redfin,Sacramento,CA,10,4,375034,CA602358,CA,4.2,92,B,realtor_scraper,2026-05-22T07:04:49.299716+00:00
Joseph Wilson,Joseph,Wilson,josephw@exprealty.com,(786) 747-3260,RE/MAX,New York,NY,4,16,9071481,NY617828,NY,3.9,87,A,realtor_scraper,2026-05-22T07:04:49.287887+00:00
John Walker,John,Walker,jwalker@yahoo.com,(940) 514-8244,Pulte Homes,Baton Rouge,LA,1,36,8176778,LA618369,LA,4.2,76,C,realtor_scraper,2026-05-22T07:04:49.305683+00:00
Scott Reyes,Scott,Reyes,scott96@homesmart.com,(972) 344-7327,Sotheby's,Las Vegas,NV,16,12,945910,NV858181,NV,4.0,78,A,realtor_scraper,2026-05-22T07:04:49.285015+00:00
Kevin Anderson,Kevin,Anderson,anderson.kevin@century21.com,(626) 370-9817,Douglas Elliman,Minneapolis,MN,0,45,12208621,MN915228,MN,4.4,77,B,realtor_scraper,2026-05-22T07:04:49.301609+00:00
Joshua Cox,Joshua,Cox,joshua.cox@realtyonegroup.com,(727) 993-4992,United Real Estate,Virginia Beach,VA,21,33,14737283,VA235203,VA,3.6,100,C,realtor_scraper,2026-05-22T07:04:49.304225+00:00
Daniel Brooks,Daniel,Brooks,brooks.daniel@remax.net,(310) 584-6857,KB Home,Philadelphia,PA,13,30,4257575,PA360288,PA,3.6,92,A,realtor_scraper,2026-05-22T07:04:49.285829+00:00
Daniel Johnson,Daniel,Johnson,daniel.johnson@exprealty.com,(903) 412-8690,Sotheby's,Louisville,KY,0,37,4593597,KY911817,KY,3.9,61,C,realtor_scraper,2026-05-22T07:04:49.305621+00:00
Margaret Rogers,Margaret,Rogers,mrogers@homesmart.com,(480) 694-2361,Weichert,Virginia Beach,VA,2,13,894759,VA636490,VA,4.7,62,C,realtor_scraper,2026-05-22T07:04:49.305962+00:00
Benjamin Morales,Benjamin,Morales,morales.benjamin@gmail.com,(662) 536-8167,Taylor Morrison,Boston,MA,1,20,13680575,MA847361,MA,4.1,79,A,realtor_scraper,2026-05-22T07:04:49.297030+00:00
Patricia Bennett,Patricia,Bennett,patriciab@remax.net,(575) 214-6998,Zillow Premier,Las Vegas,NV,6,16,7445797,NV594389,NV,4.3,93,A,realtor_scraper,2026-05-22T07:04:49.284856+00:00
Ruth Bennett,Ruth,Bennett,rbennett@remax.net,(234) 907-8686,Vylla Home,Memphis,TN,12,23,1614616,TN807539,TN,4.0,76,C,realtor_scraper,2026-05-22T07:04:49.303286+00:00
Deborah Robinson,Deborah,Robinson,deborah94@realtor.com,(313) 578-3497,HomeSmart,Baltimore,MD,17,42,6264240,MD224575,MD,5.0,69,B,realtor_scraper,2026-05-22T07:04:49.299670+00:00
Debra White,Debra,White,debraw@homesmart.com,(215) 565-7870,Century Communities,Baltimore,MD,22,42,8257303,MD816126,MD,4.2,89,B,realtor_scraper,2026-05-22T07:04:49.298062+00:00
Patricia Mendoza,Patricia,Mendoza,patricia91@weichert.com,(512) 970-2712,Century 21,Seattle,WA,1,27,7707645,WA652571,WA,3.7,66,A,realtor_scraper,2026-05-22T07:04:49.297258+00:00
Carolyn Gonzalez,Carolyn,Gonzalez,gonzalez.carolyn@gmail.com,(561) 318-8908,Keller Williams,Sacramento,CA,10,14,1943707,CA125884,CA,4.8,91,B,realtor_scraper,2026-05-22T07:04:49.299357+00:00
Patricia Allen,Patricia,Allen,patriciaa@elliman.com,(612) 868-5196,D.R. Horton,Boston,MA,2,41,12157469,MA917151,MA,4.1,76,A,realtor_scraper,2026-05-22T07:04:49.297554+00:00
Karen Stewart,Karen,Stewart,stewart.karen@hotmail.com,(973) 878-2481,CalAtlantic Homes,Dallas-Fort Worth,TX,3,38,9849330,TX898906,TX,4.7,82,A,realtor_scraper,2026-05-22T07:04:49.294559+00:00
