id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-2026 07 13-00011,Brenda Baker,bbaker@aol.com,(214) 510-5788,Sotheby International,Bronx,NY,14287,21,69,A,76,LinkedIn,2026-07-13T15:51:53Z
CREAM-2026 07 13-00012,Ryan Morris,ryanm@yahoo.com,(614) 248-2279,Compass,Aurora,CO,80307,8,33,A,99,LinkedIn,2026-07-13T07:46:03Z
CREAM-2026 07 13-00013,Jonathan Foster,jonathanfoster@yahoo.com,(415) 617-9674,Keller Williams Realty,Miami,FL,34210,8,29,A,82,Realtor.com,2026-07-13T15:03:12Z
CREAM-2026 07 13-00014,Amanda Martin,amandam@aol.com,(303) 719-3816,RE/MAX,Jacksonville,FL,34155,1,12,A,96,Trade Show,2026-07-13T06:38:40Z
CREAM-2026 07 13-00015,Sandra Ruiz,sandra_ruiz@me.com,(646) 541-5226,Compass,Charlotte,NC,27815,17,39,A,65,Trade Show,2026-07-13T10:15:49Z
CREAM-2026 07 13-00016,Brandon Hall,brandon.hall@kellerwilliamsrealty.com,(234) 726-1994,Keller Williams Realty,San Diego,CA,93205,25,46,A,66,Trade Show,2026-07-13T05:53:32Z
CREAM-2026 07 13-00017,Mary Alvarez,malvarez@exprealty.com,(310) 747-3522,eXp Realty,El Paso,TX,79676,4,25,A,85,MLS Database,2026-07-13T07:36:19Z
CREAM-2026 07 13-00018,Anna Moore,amoore@kellerwilliamsrealty.com,(916) 307-9688,Keller Williams Realty,San Jose,CA,90527,1,10,A,72,Facebook,2026-07-13T07:34:42Z
CREAM-2026 07 13-00019,Kevin Jones,kevin.jones@gmail.com,(972) 442-6672,Keller Williams,Bronx,NY,14428,10,75,A,98,Facebook,2026-07-13T10:36:01Z
CREAM-2026 07 13-00020,Laura Ramos,lramos@nestseekers.com,(303) 728-7754,Nest Seekers,Queens,NY,13767,4,9,A,90,Facebook,2026-07-13T17:38:10Z
CREAM-2026 07 13-00021,Pamela Williams,pwilliams@gmail.com,(214) 938-3206,Keller Williams,Mesa,AZ,85676,4,16,A,72,Trade Show,2026-07-13T20:29:00Z
CREAM-2026 07 13-00022,Debra Brooks,dbrooks@aol.com,(303) 437-8616,8z Real Estate,Denver,CO,81363,6,29,A,99,MLS Database,2026-07-13T19:47:09Z
CREAM-2026 07 13-00023,Robert Bennett,robert.bennett@me.com,(929) 739-2119,Douglas Elliman,El Paso,TX,75768,12,38,A,73,Facebook,2026-07-13T13:47:55Z
CREAM-2026 07 13-00024,Patrick Ward,patrick_ward@hotmail.com,(713) 271-6399,Coldwell Banker,Cincinnati,OH,43111,4,14,A,80,NAR Directory,2026-07-13T13:24:08Z
CREAM-2026 07 13-00025,James Jenkins,james.jenkins@gmail.com,(234) 703-8569,Compass,New York City,NY,11959,17,35,A,81,Brokerage Listings,2026-07-13T05:22:54Z
CREAM-2026 07 13-00026,Robert Morgan,rmorgan@alliebethallman.com,(234) 907-4902,Allie Beth Allman,Dallas,TX,79271,18,37,A,78,Cold Outreach,2026-07-13T01:41:44Z
CREAM-2026 07 13-00027,Donald Wood,dwood@longrealty.com,(720) 254-3483,Long Realty,Phoenix,AZ,86315,22,42,A,67,NAR Directory,2026-07-13T23:25:52Z
CREAM-2026 07 13-00028,Sharon Young,syoung@icloud.com,(704) 216-9428,Berkshire Hathaway,Tucson,AZ,86942,4,20,A,67,Realtor.com,2026-07-13T14:21:38Z
CREAM-2026 07 13-00029,Susan Flores,sflores@compass.com,(234) 443-1644,Compass,Manhattan,NY,11703,4,17,A,61,Realtor.com,2026-07-13T14:59:34Z
CREAM-2026 07 13-00030,David Moore,davidm@hotmail.com,(786) 570-4499,HER Realtors,Columbus,OH,43186,25,41,A,76,Facebook,2026-07-13T19:08:41Z
CREAM-2026 07 13-00031,Frank Rivera,frank.rivera@kellerwilliams.com,(512) 467-6904,Keller Williams,New York City,NY,10641,3,25,A,61,Facebook,2026-07-13T13:10:26Z
CREAM-2026 07 13-00032,Raymond Taylor,raymondt@me.com,(646) 967-6591,Coldwell Banker,Fort Lauderdale,FL,34313,11,40,A,85,Referral Network,2026-07-13T11:28:25Z
CREAM-2026 07 13-00033,John Walker,johnw@icloud.com,(916) 700-5354,Douglas Elliman,Fort Lauderdale,FL,32308,0,2,A,71,Cold Outreach,2026-07-13T04:27:52Z
CREAM-2026 07 13-00034,Kimberly Morgan,kimberly_morgan@yahoo.com,(212) 213-3081,eXp Realty,San Antonio,TX,75502,1,8,A,74,Trade Show,2026-07-13T06:23:17Z
CREAM-2026 07 13-00035,Dorothy Brown,dorothyb@berkshirehathaway.com,(704) 685-4854,Berkshire Hathaway,Tucson,AZ,85844,19,31,A,88,MLS Database,2026-07-13T18:15:04Z
CREAM-2026 07 13-00036,Christopher Carter,christopher.carter@berkshirehathawayhomeservices.com,(714) 841-9000,Berkshire Hathaway HomeServices,San Diego,CA,90522,24,56,A,84,Referral Network,2026-07-13T12:00:48Z
CREAM-2026 07 13-00037,Michael Phillips,michael.phillips@hotmail.com,(512) 910-9997,Coldwell Banker,St. Petersburg,FL,34419,17,36,A,73,Cold Outreach,2026-07-13T08:21:29Z
CREAM-2026 07 13-00038,Aaron Wilson,aaron.wilson@yahoo.com,(513) 662-5635,Douglas Elliman,New York City,NY,12562,19,33,A,64,Facebook,2026-07-13T05:19:43Z
CREAM-2026 07 13-00039,Mark Roberts,mark.roberts@briggsfreemansotheby.com,(614) 861-3434,Briggs Freeman Sotheby,Fort Worth,TX,78335,3,18,A,72,Website Lead,2026-07-13T05:43:59Z
CREAM-2026 07 13-00040,Kenneth Richardson,kenneth_richardson@outlook.com,(212) 471-3761,Brown Harris Stevens,Staten Island,NY,13631,17,32,A,81,Cold Outreach,2026-07-13T19:44:56Z
CREAM-2026 07 13-00041,Jack Diaz,jdiaz@icloud.com,(407) 356-6907,Berkshire Hathaway,Raleigh,NC,28428,21,75,A,84,Realtor.com,2026-07-13T09:26:19Z
CREAM-2026 07 13-00042,Shirley Evans,shirleye@icloud.com,(919) 330-6076,RE/MAX,Columbus,OH,45451,15,52,A,88,LinkedIn,2026-07-13T08:13:34Z
CREAM-2026 07 13-00043,Nancy Turner,nancyturner@outlook.com,(980) 672-5732,eXp Realty,Cincinnati,OH,43254,2,3,A,64,LinkedIn,2026-07-13T13:43:14Z
CREAM-2026 07 13-00044,Anthony Castillo,anthonyc@nestseekers.com,(972) 788-5189,Nest Seekers,Bronx,NY,10623,2,11,A,96,Realtor.com,2026-07-13T08:09:22Z
CREAM-2026 07 13-00045,Gary Chavez,gary.chavez@coldwellbanker.com,(512) 694-7769,Coldwell Banker,San Francisco,CA,94148,0,1,A,90,MLS Database,2026-07-13T21:50:58Z
CREAM-2026 07 13-00046,Lisa Martin,lisa_martin@gmail.com,(303) 770-2155,Sotheby International,Manhattan,NY,13337,23,33,A,78,LinkedIn,2026-07-13T13:13:36Z
CREAM-2026 07 13-00047,Stephen Baker,sbaker@yahoo.com,(404) 297-7042,eXp Realty,Houston,TX,79789,20,59,A,73,Cold Outreach,2026-07-13T00:48:36Z
CREAM-2026 07 13-00048,Amanda Campbell,amanda_campbell@me.com,(972) 370-8136,eXp Realty,Tampa,FL,32531,0,5,A,93,Referral Network,2026-07-13T02:32:13Z
CREAM-2026 07 13-00049,Kevin Flores,kevin_flores@me.com,(305) 965-7931,Allen Tate,Charlotte,NC,27150,11,76,A,95,Facebook,2026-07-13T21:42:35Z
CREAM-2026 07 13-00050,Kenneth Perry,kenneth_perry@outlook.com,(415) 729-7201,Howard Hanna,Charlotte,NC,28752,14,71,A,61,Brokerage Listings,2026-07-13T21:00:19Z
CREAM-2026 07 13-00051,Jonathan Russell,jonathanr@outlook.com,(310) 202-9884,Berkshire Hathaway,Mesa,AZ,86853,9,33,A,72,Website Lead,2026-07-13T18:32:52Z
CREAM-2026 07 13-00052,Pamela Mitchell,pamelamitchell@me.com,(718) 363-6994,Keller Williams,Raleigh,NC,28799,7,37,A,99,Realtor.com,2026-07-13T00:13:08Z
CREAM-2026 07 13-00053,Jacob Baker,jacob_baker@me.com,(713) 621-9671,eXp Realty,San Jose,CA,90849,19,54,A,69,Brokerage Listings,2026-07-13T01:09:03Z
CREAM-2026 07 13-00054,Thomas Edwards,thomas.edwards@gmail.com,(303) 416-6759,Allie Beth Allman,Houston,TX,76584,1,11,A,100,Referral Network,2026-07-13T15:51:23Z
CREAM-2026 07 13-00055,Nancy Rivera,nancy.rivera@douglaselliman.com,(916) 290-1009,Douglas Elliman,Tampa,FL,34824,0,1,A,77,NAR Directory,2026-07-13T17:28:38Z
CREAM-2026 07 13-00056,Frank Lewis,frank.lewis@corcorangroup.com,(718) 937-5097,Corcoran Group,Bronx,NY,14478,7,30,A,97,LinkedIn,2026-07-13T16:50:08Z
CREAM-2026 07 13-00057,Donald Cox,donald_cox@yahoo.com,(919) 961-7682,Compass,Raleigh,NC,28180,1,10,A,89,Trade Show,2026-07-13T03:40:22Z
CREAM-2026 07 13-00058,Samantha Cruz,samanthac@coldwellbanker.com,(415) 609-9487,Coldwell Banker,Fort Lauderdale,FL,34997,20,55,A,71,Cold Outreach,2026-07-13T02:52:09Z
CREAM-2026 07 13-00059,Betty Mitchell,bmitchell@aol.com,(310) 372-6492,Douglas Elliman,Queens,NY,14823,2,8,A,60,Trade Show,2026-07-13T12:40:09Z
CREAM-2026 07 13-00060,Heather Parker,heather.parker@hotmail.com,(415) 934-4627,eXp Realty,Greensboro,NC,27423,3,13,A,78,Brokerage Listings,2026-07-13T05:34:44Z
CREAM-2026 07 13-00061,Raymond Jenkins,raymond.jenkins@yahoo.com,(718) 267-8278,Keller Williams,Scottsdale,AZ,85786,4,23,A,97,MLS Database,2026-07-13T06:03:25Z
CREAM-2026 07 13-00062,Rebecca Brown,rbrown@icloud.com,(713) 716-5258,LIV Sotheby,Colorado Springs,CO,80691,3,19,A,60,Cold Outreach,2026-07-13T16:31:46Z
CREAM-2026 07 13-00063,Justin Young,justin.young@re/max.com,(214) 493-8392,RE/MAX,Tucson,AZ,86671,23,30,A,73,NAR Directory,2026-07-13T05:51:08Z
CREAM-2026 07 13-00064,Frank Patel,frank_patel@yahoo.com,(334) 700-6066,eXp Realty,Greensboro,NC,27907,4,13,A,73,Realtor.com,2026-07-13T19:19:58Z
CREAM-2026 07 13-00065,Jonathan Morales,jonathanm@outlook.com,(214) 898-7466,Keller Williams Realty,Los Angeles,CA,90491,4,25,A,79,Website Lead,2026-07-13T19:30:49Z
CREAM-2026 07 13-00066,Benjamin Alvarez,balvarez@outlook.com,(513) 742-4425,Coldwell Banker,Fort Lauderdale,FL,34394,10,43,A,79,NAR Directory,2026-07-13T22:34:55Z
CREAM-2026 07 13-00067,Susan Stewart,susans@cutlerrealestate.com,(919) 370-2264,Cutler Real Estate,Columbus,OH,44807,17,56,A,81,Website Lead,2026-07-13T04:51:18Z
CREAM-2026 07 13-00068,Joshua Reyes,joshua.reyes@briggsfreemansotheby.com,(513) 239-5944,Briggs Freeman Sotheby,Austin,TX,79596,2,11,A,100,MLS Database,2026-07-13T14:09:02Z
CREAM-2026 07 13-00069,George Gray,george_gray@aol.com,(407) 432-8851,RE/MAX,Scottsdale,AZ,86437,17,77,A,70,Facebook,2026-07-13T20:34:59Z
CREAM-2026 07 13-00070,Alexander Brown,abrown@livsotheby.com,(614) 378-8857,LIV Sotheby,Colorado Springs,CO,81748,3,11,A,88,Trade Show,2026-07-13T15:31:44Z
CREAM-2026 07 13-00071,Jack Patel,jpatel@kellerwilliams.com,(713) 306-3806,Keller Williams,San Antonio,TX,79696,25,39,A,64,MLS Database,2026-07-13T11:51:47Z
CREAM-2026 07 13-00072,Christopher Mitchell,christopher.mitchell@cutlerrealestate.com,(980) 707-1067,Cutler Real Estate,Cincinnati,OH,45517,9,35,A,96,Facebook,2026-07-13T09:46:57Z
CREAM-2026 07 13-00073,Sharon Mendoza,sharonmendoza@aol.com,(512) 245-7813,Coldwell Banker,Oakland,CA,95166,1,11,A,98,MLS Database,2026-07-13T18:35:35Z
CREAM-2026 07 13-00074,Jeffrey Rivera,jeffreyr@hotmail.com,(614) 431-1965,Douglas Elliman,St. Petersburg,FL,32151,6,34,A,85,Trade Show,2026-07-13T05:56:15Z
CREAM-2026 07 13-00075,Carol Jackson,caroljackson@yahoo.com,(713) 245-9098,Century 21,Fort Lauderdale,FL,34226,12,32,A,72,LinkedIn,2026-07-13T13:18:36Z
CREAM-2026 07 13-00076,Christine Watson,cwatson@aol.com,(513) 938-2284,Berkshire Hathaway,Fort Worth,TX,76479,25,38,A,60,MLS Database,2026-07-13T19:19:34Z
CREAM-2026 07 13-00077,Angela Morgan,amorgan@hotmail.com,(512) 973-8257,Berkshire Hathaway,Tucson,AZ,85415,2,6,A,100,Trade Show,2026-07-13T20:08:21Z
CREAM-2026 07 13-00078,Gary Perez,gperez@hotmail.com,(704) 768-9028,RE/MAX,Oakland,CA,91802,17,59,A,91,Referral Network,2026-07-13T21:10:07Z
CREAM-2026 07 13-00079,Shirley Cruz,scruz@yahoo.com,(713) 868-9645,Coldwell Banker,Cincinnati,OH,44686,0,4,A,79,Website Lead,2026-07-13T13:44:02Z
CREAM-2026 07 13-00080,Catherine Howard,choward@gmail.com,(972) 376-1847,Keller Williams,San Antonio,TX,76628,0,3,A,77,Trade Show,2026-07-13T08:21:05Z
CREAM-2026 07 13-00081,Cynthia Peterson,cynthiap@gmail.com,(704) 308-2107,Brown Harris Stevens,Bronx,NY,14647,5,19,A,80,Referral Network,2026-07-13T04:03:07Z
CREAM-2026 07 13-00082,Sandra Thomas,sandra.thomas@herrealtors.com,(310) 684-1242,HER Realtors,Cleveland,OH,43811,23,42,A,98,Website Lead,2026-07-13T03:20:47Z
CREAM-2026 07 13-00083,Ashley Adams,ashley_adams@outlook.com,(602) 328-3611,Keller Williams,Queens,NY,12620,17,67,A,62,Website Lead,2026-07-13T01:34:28Z
CREAM-2026 07 13-00084,Christine Morales,christinemorales@aol.com,(305) 586-4174,Compass,Oakland,CA,94337,0,0,A,64,Referral Network,2026-07-13T11:40:13Z
CREAM-2026 07 13-00085,Nicole Miller,nicole_miller@gmail.com,(513) 844-2371,Compass,Denver,CO,81356,4,14,A,87,Website Lead,2026-07-13T00:56:35Z
CREAM-2026 07 13-00086,Donna Roberts,donnar@exprealty.com,(713) 718-1675,eXp Realty,Cleveland,OH,45575,9,37,A,64,Website Lead,2026-07-13T15:06:21Z
CREAM-2026 07 13-00087,Steven Ruiz,stevenruiz@me.com,(916) 463-8063,Berkshire Hathaway,Dallas,TX,78526,5,16,A,74,Cold Outreach,2026-07-13T06:57:44Z
CREAM-2026 07 13-00088,Kenneth Taylor,kennetht@outlook.com,(407) 237-2525,Brown Harris Stevens,Staten Island,NY,12810,4,18,A,76,MLS Database,2026-07-13T06:33:39Z
CREAM-2026 07 13-00089,Edward Cruz,edwardc@sothebyinternational.com,(704) 433-2886,Sotheby International,San Francisco,CA,96854,11,74,A,84,NAR Directory,2026-07-13T12:47:16Z
CREAM-2026 07 13-00090,Sharon Russell,sharon.russell@me.com,(713) 620-8314,Nest Seekers,New York City,NY,13552,7,30,A,95,Website Lead,2026-07-13T01:43:04Z
CREAM-2026 07 13-00091,Christine Adams,cadams@coldwellbanker.com,(602) 364-7165,Coldwell Banker,Tampa,FL,32193,5,25,A,73,Referral Network,2026-07-13T11:48:01Z
CREAM-2026 07 13-00092,Justin Martinez,justinm@briggsfreemansotheby.com,(305) 439-7878,Briggs Freeman Sotheby,San Antonio,TX,78712,4,22,A,68,Referral Network,2026-07-13T07:52:07Z
CREAM-2026 07 13-00093,Nicole Russell,nrussell@yahoo.com,(212) 349-7394,eXp Realty,Phoenix,AZ,86447,4,15,A,79,Trade Show,2026-07-13T03:33:55Z
CREAM-2026 07 13-00094,Maria Gonzalez,maria_gonzalez@icloud.com,(334) 872-6517,HER Realtors,Cleveland,OH,44363,9,31,A,91,LinkedIn,2026-07-13T17:31:44Z
CREAM-2026 07 13-00095,Maria Jimenez,maria.jimenez@compass.com,(512) 579-9622,Compass,Orlando,FL,33290,24,31,A,62,NAR Directory,2026-07-13T12:07:57Z
CREAM-2026 07 13-00096,Debra Kim,debrak@outlook.com,(602) 677-3560,Douglas Elliman,Fort Worth,TX,76347,17,60,A,97,Trade Show,2026-07-13T19:56:40Z
CREAM-2026 07 13-00097,Lisa Edwards,lisa.edwards@hotmail.com,(212) 807-2735,Coldwell Banker,St. Petersburg,FL,32251,20,34,A,98,NAR Directory,2026-07-13T17:06:41Z
CREAM-2026 07 13-00098,Eric Jackson,eric.jackson@aol.com,(305) 253-3379,Compass,Denver,CO,80879,4,16,A,77,Cold Outreach,2026-07-13T14:17:23Z
CREAM-2026 07 13-00099,Larry Cooper,lcooper@gmail.com,(929) 508-5454,Keller Williams,Brooklyn,NY,13384,5,9,A,82,LinkedIn,2026-07-13T14:12:19Z
CREAM-2026 07 13-00100,Shirley Ruiz,shirleyruiz@gmail.com,(704) 392-4818,Berkshire Hathaway HomeServices,Long Beach,CA,95869,1,7,A,83,MLS Database,2026-07-13T07:23:45Z
CREAM-2026 07 13-00101,George Smith,gsmith@hotmail.com,(980) 214-2228,HomeSmart,Mesa,AZ,85445,5,19,A,82,Realtor.com,2026-07-13T09:00:58Z
CREAM-2026 07 13-00102,Anthony Nguyen,anguyen@coldwellbanker.com,(469) 273-2322,Coldwell Banker,Orlando,FL,34275,1,11,A,80,Brokerage Listings,2026-07-13T12:12:44Z
CREAM-2026 07 13-00103,Catherine Ramos,catheriner@aol.com,(646) 258-7792,8z Real Estate,Denver,CO,81173,4,24,A,100,Trade Show,2026-07-13T09:37:26Z
CREAM-2026 07 13-00104,Barbara Rodriguez,barbarar@exprealty.com,(602) 696-5705,eXp Realty,Denver,CO,81567,3,10,A,87,LinkedIn,2026-07-13T18:02:16Z
CREAM-2026 07 13-00105,Stephen Chavez,schavez@kellerwilliams.com,(713) 209-6955,Keller Williams,Charlotte,NC,28166,5,22,A,82,Cold Outreach,2026-07-13T16:55:58Z
CREAM-2026 07 13-00106,Shirley Parker,shirley.parker@herrealtors.com,(805) 232-5619,HER Realtors,Cincinnati,OH,44875,5,19,A,87,MLS Database,2026-07-13T07:05:01Z
CREAM-2026 07 13-00107,Kevin Myers,kevinmyers@outlook.com,(919) 894-9450,eXp Realty,Raleigh,NC,27959,10,55,A,84,Cold Outreach,2026-07-13T11:18:04Z
CREAM-2026 07 13-00108,Ruth Parker,ruth.parker@hotmail.com,(980) 410-3575,Halstead,Bronx,NY,14646,3,13,A,70,LinkedIn,2026-07-13T23:48:29Z
CREAM-2026 07 13-00109,Benjamin Carter,benjamincarter@yahoo.com,(980) 661-3440,Compass,Manhattan,NY,11285,0,0,A,64,Trade Show,2026-07-13T19:11:01Z
CREAM-2026 07 13-00110,Kathleen Cooper,kcooper@aol.com,(513) 477-6155,Keller Williams,Phoenix,AZ,85130,11,38,A,68,MLS Database,2026-07-13T13:26:05Z
CREAM-2026 07 13-00111,Samuel Davis,sdavis@coldwellbanker.com,(334) 430-3240,Coldwell Banker,Columbus,OH,44916,22,30,A,83,Website Lead,2026-07-13T17:39:41Z
CREAM-2026 07 13-00112,George Wright,gwright@outlook.com,(972) 730-1297,RE/MAX,Jacksonville,FL,32609,11,53,A,73,LinkedIn,2026-07-13T22:34:40Z
CREAM-2026 07 13-00113,Eric Powell,epowell@me.com,(305) 513-6401,Keller Williams,Columbus,OH,44165,2,10,A,76,Brokerage Listings,2026-07-13T21:13:20Z
CREAM-2026 07 13-00114,Mark Baker,mbaker@outlook.com,(713) 563-1393,Allie Beth Allman,El Paso,TX,78332,9,34,A,92,MLS Database,2026-07-13T06:24:50Z
CREAM-2026 07 13-00115,Brenda Miller,brendam@coldwellbanker.com,(513) 764-1982,Coldwell Banker,Denver,CO,81580,4,13,A,97,Brokerage Listings,2026-07-13T21:20:37Z
CREAM-2026 07 13-00116,Jacob Ruiz,jacob_ruiz@icloud.com,(310) 709-1158,Keller Williams,Charlotte,NC,28720,3,14,A,88,Facebook,2026-07-13T07:30:27Z
CREAM-2026 07 13-00117,Aaron Clark,aaronclark@hotmail.com,(980) 480-3338,LIV Sotheby,Aurora,CO,80234,4,9,A,62,Cold Outreach,2026-07-13T10:43:02Z
CREAM-2026 07 13-00118,Thomas Alvarez,talvarez@compass.com,(303) 648-8496,Compass,Oakland,CA,90204,8,38,A,78,Brokerage Listings,2026-07-13T18:54:32Z
CREAM-2026 07 13-00119,Jack Robinson,jackr@outlook.com,(919) 716-3936,Compass,Charlotte,NC,27699,17,41,A,76,LinkedIn,2026-07-13T16:31:02Z
CREAM-2026 07 13-00120,Nancy Watson,nancywatson@hotmail.com,(980) 824-2293,Douglas Elliman,St. Petersburg,FL,34732,7,31,A,84,Realtor.com,2026-07-13T03:28:32Z
CREAM-2026 07 13-00121,Raymond Howard,raymondhoward@gmail.com,(713) 613-7932,Keller Williams,San Antonio,TX,79575,4,18,A,70,Brokerage Listings,2026-07-13T04:36:44Z
CREAM-2026 07 13-00122,Carol Roberts,carol.roberts@sothebyinternational.com,(303) 814-9484,Sotheby International,San Francisco,CA,96159,18,38,A,96,Facebook,2026-07-13T03:14:37Z
CREAM-2026 07 13-00123,Daniel Hill,daniel_hill@icloud.com,(919) 456-5846,Coldwell Banker,Tampa,FL,34253,6,35,A,66,Trade Show,2026-07-13T19:01:22Z
CREAM-2026 07 13-00124,Dennis Hill,dhill@outlook.com,(512) 769-2606,Keller Williams Realty,San Diego,CA,94317,0,4,A,60,MLS Database,2026-07-13T12:15:55Z
CREAM-2026 07 13-00125,Aaron Jackson,aaronjackson@aol.com,(256) 653-1648,Allen Tate,Greensboro,NC,28793,4,22,A,71,Website Lead,2026-07-13T02:31:02Z
CREAM-2026 07 13-00126,Catherine Chavez,catherinechavez@hotmail.com,(805) 444-6716,Berkshire Hathaway,Greensboro,NC,28755,2,12,A,73,Brokerage Listings,2026-07-13T02:53:40Z
CREAM-2026 07 13-00127,George Gray,george_gray@icloud.com,(614) 590-8602,Pacific Sotheby,Long Beach,CA,90758,4,25,A,71,MLS Database,2026-07-13T11:41:37Z
CREAM-2026 07 13-00128,John Flores,jflores@berkshirehathaway.com,(513) 998-4729,Berkshire Hathaway,Cincinnati,OH,43533,21,36,A,91,Referral Network,2026-07-13T01:02:50Z
CREAM-2026 07 13-00129,Mary Wood,mary.wood@gmail.com,(415) 970-2529,Brown Harris Stevens,Queens,NY,12654,24,28,A,77,Trade Show,2026-07-13T20:44:29Z
CREAM-2026 07 13-00130,Emma Price,emma_price@gmail.com,(256) 567-3816,Keller Williams,Phoenix,AZ,85391,0,1,A,95,Website Lead,2026-07-13T01:40:41Z
CREAM-2026 07 13-00131,Joseph Morris,joseph.morris@me.com,(407) 623-1163,eXp Realty,Colorado Springs,CO,80529,3,17,A,85,Facebook,2026-07-13T18:14:51Z
CREAM-2026 07 13-00132,Anna Perez,anna.perez@re/max.com,(714) 228-4350,RE/MAX,Cleveland,OH,45428,2,9,A,100,NAR Directory,2026-07-13T22:25:07Z
CREAM-2026 07 13-00133,Michael Lopez,mlopez@hotmail.com,(916) 790-8634,Keller Williams,Tucson,AZ,86389,25,61,A,75,Trade Show,2026-07-13T18:32:51Z
CREAM-2026 07 13-00134,Samantha Williams,swilliams@douglaselliman.com,(512) 566-8188,Douglas Elliman,New York City,NY,10265,5,19,A,90,Website Lead,2026-07-13T13:00:26Z
CREAM-2026 07 13-00135,Emma Jimenez,emmajimenez@outlook.com,(303) 468-5715,Keller Williams,Raleigh,NC,27355,3,21,A,61,Website Lead,2026-07-13T20:34:11Z
CREAM-2026 07 13-00136,Sarah Chavez,sarah.chavez@berkshirehathaway.com,(469) 687-1249,Berkshire Hathaway,Charlotte,NC,28488,8,30,A,90,LinkedIn,2026-07-13T13:23:41Z
CREAM-2026 07 13-00137,Kimberly Reed,kimberly.reed@corcorangroup.com,(718) 408-9661,Corcoran Group,Bronx,NY,13401,3,25,A,95,Trade Show,2026-07-13T10:51:40Z
CREAM-2026 07 13-00138,Benjamin White,benjaminwhite@hotmail.com,(214) 845-8680,Cutler Real Estate,Columbus,OH,44247,9,31,A,60,Cold Outreach,2026-07-13T09:22:02Z
CREAM-2026 07 13-00139,John Hill,jhill@yahoo.com,(980) 750-1922,Keller Williams,New York City,NY,12192,3,14,A,80,LinkedIn,2026-07-13T14:30:31Z
CREAM-2026 07 13-00140,Timothy Turner,timothyturner@icloud.com,(212) 625-1172,Berkshire Hathaway HomeServices,San Jose,CA,91277,0,5,A,92,Brokerage Listings,2026-07-13T18:16:00Z
CREAM-2026 07 13-00141,Ruth Cook,ruth.cook@icloud.com,(310) 772-8314,HER Realtors,Columbus,OH,44920,9,30,A,70,MLS Database,2026-07-13T14:21:39Z
CREAM-2026 07 13-00142,Charles Baker,cbaker@hotmail.com,(713) 926-6133,Coldwell Banker,Raleigh,NC,28225,5,23,A,95,Facebook,2026-07-13T14:09:57Z
CREAM-2026 07 13-00143,Jacob Edwards,jacobe@yahoo.com,(972) 613-2425,Century 21,Jacksonville,FL,33990,8,24,A,92,Facebook,2026-07-13T03:20:31Z
CREAM-2026 07 13-00144,Angela Clark,angelac@kellerwilliamsrealty.com,(404) 730-6159,Keller Williams Realty,Tampa,FL,33483,7,19,A,78,Website Lead,2026-07-13T21:43:02Z
CREAM-2026 07 13-00145,Alexander Taylor,alexandert@re/max.com,(303) 471-8405,RE/MAX,San Antonio,TX,77916,3,12,A,64,Brokerage Listings,2026-07-13T15:36:48Z
CREAM-2026 07 13-00146,Kevin Thompson,kevint@coldwellbanker.com,(256) 807-7021,Coldwell Banker,Columbus,OH,43437,11,55,A,86,Website Lead,2026-07-13T20:15:59Z
