id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260907-00015,Christine Smith,Christine Smith,Christine,Smith,csmith@coldwellbanker.com,(303) 330-9663,Coldwell Banker,Coldwell Banker,Fort Lauderdale,Fort Lauderdale,FL,34438,4,9,9,4375129,3.6,A,73,Realtor.com,Large (51-200 agents),2026-09-07T04:45:20Z
CREAM-20260907-00016,Karen Ward,Karen Ward,Karen,Ward,karenward@gmail.com,(214) 740-4351,Keller Williams,Keller Williams,Denver,Denver,CO,80350,16,40,40,23996268,3.4,A,79,Brokerage Listings,Enterprise (200+ agents),2026-09-07T10:42:28Z
CREAM-20260907-00017,Brenda Sanchez,Brenda Sanchez,Brenda,Sanchez,brenda_sanchez@outlook.com,(704) 712-6711,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,San Diego,San Diego,CA,91538,13,42,42,44148759,3.1,A,62,Trade Show,Mid-size (11-50 agents),2026-09-07T01:43:37Z
CREAM-20260907-00018,Ruth Rodriguez,Ruth Rodriguez,Ruth,Rodriguez,ruthrodriguez@icloud.com,(713) 676-1595,Keller Williams,Keller Williams,Austin,Austin,TX,78507,21,80,80,26200926,3.7,A,83,MLS Database,Independent,2026-09-07T01:52:27Z
CREAM-20260907-00019,Carolyn Hernandez,Carolyn Hernandez,Carolyn,Hernandez,carolynh@yahoo.com,(415) 685-7535,8z Real Estate,8z Real Estate,Aurora,Aurora,CO,80517,2,3,3,1293439,3.6,A,63,Cold Outreach,Boutique (2-10 agents),2026-09-07T17:59:22Z
CREAM-20260907-00020,Linda Coleman,Linda Coleman,Linda,Coleman,lindac@gmail.com,(513) 332-1671,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,San Antonio,San Antonio,TX,78998,25,69,69,30610080,4.6,A,69,Trade Show,Enterprise (200+ agents),2026-09-07T04:39:18Z
CREAM-20260907-00021,Jason Clark,Jason Clark,Jason,Clark,jclark@compass.com,(786) 686-3129,Compass,Compass,Charlotte,Charlotte,NC,27996,14,76,76,20303215,4.8,A,71,Brokerage Listings,Large (51-200 agents),2026-09-07T14:52:46Z
CREAM-20260907-00022,Christine Sanchez,Christine Sanchez,Christine,Sanchez,christines@corcorangroup.com,(334) 889-1197,Corcoran Group,Corcoran Group,Bronx,Bronx,NY,10343,3,22,22,13353623,4.6,A,77,Referral Network,Independent,2026-09-07T07:00:21Z
CREAM-20260907-00023,Dennis Ramirez,Dennis Ramirez,Dennis,Ramirez,dramirez@gmail.com,(805) 551-2591,Coldwell Banker,Coldwell Banker,Phoenix,Phoenix,AZ,86677,4,24,24,10320933,4.6,A,92,Website Lead,Mid-size (11-50 agents),2026-09-07T02:47:18Z
CREAM-20260907-00024,Jack Garcia,Jack Garcia,Jack,Garcia,jack_garcia@me.com,(256) 873-9413,RE/MAX,RE/MAX,Sacramento,Sacramento,CA,90791,4,10,10,10270035,4.7,A,70,Referral Network,Enterprise (200+ agents),2026-09-07T12:08:40Z
CREAM-20260907-00025,Benjamin Anderson,Benjamin Anderson,Benjamin,Anderson,benjamin_anderson@outlook.com,(602) 965-5942,Douglas Elliman,Douglas Elliman,Jacksonville,Jacksonville,FL,33564,14,44,44,12993920,3.2,A,94,Brokerage Listings,Boutique (2-10 agents),2026-09-07T08:51:03Z
CREAM-20260907-00026,Patricia Diaz,Patricia Diaz,Patricia,Diaz,patricia.diaz@aol.com,(786) 225-9619,Century 21,Century 21,Tampa,Tampa,FL,33900,4,8,8,2742963,4.1,A,88,Facebook,Enterprise (200+ agents),2026-09-07T15:30:11Z
CREAM-20260907-00027,Frank Howard,Frank Howard,Frank,Howard,frank_howard@yahoo.com,(980) 542-5758,Sotheby's International,Sotheby's International,Los Angeles,Los Angeles,CA,94977,1,11,11,7597562,4.3,A,95,LinkedIn,Boutique (2-10 agents),2026-09-07T21:05:51Z
CREAM-20260907-00028,Joshua Brown,Joshua Brown,Joshua,Brown,jbrown@me.com,(980) 791-8128,Long Realty,Long Realty,Phoenix,Phoenix,AZ,86126,22,59,59,21200204,4.1,A,66,Brokerage Listings,Large (51-200 agents),2026-09-07T16:15:46Z
CREAM-20260907-00029,Steven Ruiz,Steven Ruiz,Steven,Ruiz,steven.ruiz@me.com,(234) 610-6831,Sotheby's International,Sotheby's International,San Jose,San Jose,CA,93841,1,10,10,10658891,3.2,A,67,LinkedIn,Large (51-200 agents),2026-09-07T16:22:16Z
CREAM-20260907-00030,Brenda Rivera,Brenda Rivera,Brenda,Rivera,brendarivera@hotmail.com,(212) 247-9516,Coldwell Banker,Coldwell Banker,Orlando,Orlando,FL,33740,19,74,74,32642682,4.5,A,72,Website Lead,Large (51-200 agents),2026-09-07T21:14:16Z
CREAM-20260907-00031,Frank Fisher,Frank Fisher,Frank,Fisher,frank.fisher@allentate.com,(718) 598-9395,Allen Tate,Allen Tate,Raleigh,Raleigh,NC,28402,5,22,22,6827270,4.1,A,98,Realtor.com,Mid-size (11-50 agents),2026-09-07T22:18:19Z
CREAM-20260907-00032,Debra Alvarez,Debra Alvarez,Debra,Alvarez,debra_alvarez@aol.com,(256) 409-9761,RE/MAX,RE/MAX,Raleigh,Raleigh,NC,27170,20,42,42,15318495,3.6,A,64,NAR Directory,Mid-size (11-50 agents),2026-09-07T21:01:40Z
CREAM-20260907-00033,Betty Wilson,Betty Wilson,Betty,Wilson,betty.wilson@hotmail.com,(305) 463-7698,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,27201,4,20,20,7627984,3.2,A,76,Website Lead,Boutique (2-10 agents),2026-09-07T00:53:55Z
CREAM-20260907-00034,Ralph Wood,Ralph Wood,Ralph,Wood,rwood@gmail.com,(512) 318-9640,eXp Realty,eXp Realty,San Antonio,San Antonio,TX,77713,3,10,10,3849004,3.2,A,77,Brokerage Listings,Mid-size (11-50 agents),2026-09-07T14:11:03Z
CREAM-20260907-00035,Philip Hill,Philip Hill,Philip,Hill,phill@icloud.com,(980) 710-9794,Berkshire Hathaway,Berkshire Hathaway,Orlando,Orlando,FL,34625,5,23,23,8689114,4.9,A,81,Realtor.com,Boutique (2-10 agents),2026-09-07T14:57:20Z
CREAM-20260907-00036,Eugene Reyes,Eugene Reyes,Eugene,Reyes,eugene.reyes@aol.com,(310) 279-3742,RE/MAX,RE/MAX,Jacksonville,Jacksonville,FL,34654,9,24,24,8131886,3.6,A,87,Facebook,Mid-size (11-50 agents),2026-09-07T08:24:21Z
CREAM-20260907-00037,Betty Johnson,Betty Johnson,Betty,Johnson,bettyj@hotmail.com,(512) 661-9564,Keller Williams Realty,Keller Williams Realty,Fort Lauderdale,Fort Lauderdale,FL,33706,4,22,22,10821429,4.2,A,72,NAR Directory,Independent,2026-09-07T18:16:01Z
CREAM-20260907-00038,Deborah Carter,Deborah Carter,Deborah,Carter,dcarter@aol.com,(713) 873-3939,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Dallas,Dallas,TX,76304,1,10,10,2837337,3.6,A,77,NAR Directory,Large (51-200 agents),2026-09-07T11:25:24Z
CREAM-20260907-00039,Eric Ortiz,Eric Ortiz,Eric,Ortiz,erico@me.com,(334) 972-5614,Sotheby's International,Sotheby's International,Bronx,Bronx,NY,11355,14,55,55,45895015,5.0,A,85,Facebook,Boutique (2-10 agents),2026-09-07T20:09:30Z
CREAM-20260907-00040,Emma Gray,Emma Gray,Emma,Gray,egray@outlook.com,(234) 794-5766,Compass,Compass,Colorado Springs,Colorado Springs,CO,81773,0,5,5,3153521,3.4,A,87,Realtor.com,Independent,2026-09-07T14:45:56Z
CREAM-20260907-00041,Jessica Jackson,Jessica Jackson,Jessica,Jackson,jjackson@8zrealestate.com,(404) 541-2518,8z Real Estate,8z Real Estate,Denver,Denver,CO,81395,4,20,20,11071008,4.5,A,76,LinkedIn,Boutique (2-10 agents),2026-09-07T05:33:12Z
CREAM-20260907-00042,Deborah Hall,Deborah Hall,Deborah,Hall,dhall@re/max.com,(602) 225-3146,RE/MAX,RE/MAX,Colorado Springs,Colorado Springs,CO,80594,10,71,71,41533962,4.9,A,88,Cold Outreach,Boutique (2-10 agents),2026-09-07T11:32:59Z
CREAM-20260907-00043,Jack Morales,Jack Morales,Jack,Morales,jmorales@berkshirehathaway.com,(916) 582-3799,Berkshire Hathaway,Berkshire Hathaway,Charlotte,Charlotte,NC,27618,6,19,19,6174148,3.5,A,70,Cold Outreach,Mid-size (11-50 agents),2026-09-07T17:04:57Z
CREAM-20260907-00044,Gloria Bailey,Gloria Bailey,Gloria,Bailey,gbailey@briggsfreemansothebys.com,(929) 803-6627,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Houston,Houston,TX,78515,2,5,5,2245009,4.5,A,94,Trade Show,Independent,2026-09-07T22:38:20Z
CREAM-20260907-00045,Amy Gray,Amy Gray,Amy,Gray,amy_gray@yahoo.com,(602) 626-4628,Berkshire Hathaway,Berkshire Hathaway,Raleigh,Raleigh,NC,27576,25,66,66,22641313,3.9,A,60,NAR Directory,Mid-size (11-50 agents),2026-09-07T10:10:10Z
CREAM-20260907-00046,Jonathan Rivera,Jonathan Rivera,Jonathan,Rivera,jonathanr@aol.com,(310) 812-4841,eXp Realty,eXp Realty,Columbus,Columbus,OH,44956,5,19,19,5807330,4.5,A,82,Trade Show,Enterprise (200+ agents),2026-09-07T14:09:51Z
CREAM-20260907-00047,Melissa Morris,Melissa Morris,Melissa,Morris,mmorris@livsothebys.com,(929) 452-3336,LIV Sotheby's,LIV Sotheby's,Denver,Denver,CO,80798,21,52,52,37129738,4.2,A,93,Brokerage Listings,Boutique (2-10 agents),2026-09-07T09:20:35Z
CREAM-20260907-00048,Thomas King,Thomas King,Thomas,King,tking@yahoo.com,(972) 742-9910,Coldwell Banker,Coldwell Banker,Colorado Springs,Colorado Springs,CO,80646,25,69,69,29788740,3.1,A,83,Realtor.com,Independent,2026-09-07T10:12:56Z
CREAM-20260907-00049,Tyler Lewis,Tyler Lewis,Tyler,Lewis,tyler.lewis@berkshirehathaway.com,(614) 793-1910,Berkshire Hathaway,Berkshire Hathaway,Scottsdale,Scottsdale,AZ,85325,12,40,40,14208514,4.9,A,74,LinkedIn,Large (51-200 agents),2026-09-07T19:48:02Z
CREAM-20260907-00050,Catherine Lee,Catherine Lee,Catherine,Lee,clee@hotmail.com,(929) 566-9756,Sotheby's International,Sotheby's International,San Jose,San Jose,CA,90211,0,5,5,5427300,4.1,A,96,NAR Directory,Boutique (2-10 agents),2026-09-07T13:57:37Z
CREAM-20260907-00051,Theresa Bennett,Theresa Bennett,Theresa,Bennett,theresab@gmail.com,(805) 485-7354,Century 21,Century 21,Jacksonville,Jacksonville,FL,32717,15,72,72,39267355,3.2,A,79,Realtor.com,Mid-size (11-50 agents),2026-09-07T19:19:05Z
CREAM-20260907-00052,Barbara Martinez,Barbara Martinez,Barbara,Martinez,barbaramartinez@gmail.com,(256) 538-7943,Allie Beth Allman,Allie Beth Allman,San Antonio,San Antonio,TX,79327,3,11,11,3160748,4.9,A,87,LinkedIn,Enterprise (200+ agents),2026-09-07T16:12:24Z
CREAM-20260907-00053,Larry Gomez,Larry Gomez,Larry,Gomez,larry.gomez@hotmail.com,(310) 384-7830,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Phoenix,Phoenix,AZ,86793,7,23,23,9783006,3.9,A,66,LinkedIn,Boutique (2-10 agents),2026-09-07T20:44:12Z
CREAM-20260907-00054,Susan Ross,Susan Ross,Susan,Ross,sross@outlook.com,(919) 954-3005,Compass,Compass,Raleigh,Raleigh,NC,27902,5,16,16,4552494,4.7,A,95,Website Lead,Independent,2026-09-07T17:22:07Z
CREAM-20260907-00055,Samuel Hughes,Samuel Hughes,Samuel,Hughes,shughes@re/max.com,(310) 275-1695,RE/MAX,RE/MAX,Scottsdale,Scottsdale,AZ,86258,16,52,52,24886476,3.1,A,93,Referral Network,Large (51-200 agents),2026-09-07T11:49:40Z
CREAM-20260907-00056,Gloria Flores,Gloria Flores,Gloria,Flores,gloriaf@aol.com,(303) 800-1295,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Fort Worth,Fort Worth,TX,77687,1,8,8,2332910,3.4,A,87,Website Lead,Independent,2026-09-07T14:49:09Z
CREAM-20260907-00057,Elizabeth Stewart,Elizabeth Stewart,Elizabeth,Stewart,elizabethstewart@outlook.com,(972) 750-6063,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,44254,1,9,9,2217990,3.9,A,61,Facebook,Enterprise (200+ agents),2026-09-07T16:08:41Z
CREAM-20260907-00058,Amber Alexander,Amber Alexander,Amber,Alexander,aalexander@yahoo.com,(512) 860-1342,Coldwell Banker,Coldwell Banker,Scottsdale,Scottsdale,AZ,86737,17,35,35,10828892,3.3,A,62,NAR Directory,Large (51-200 agents),2026-09-07T10:35:27Z
CREAM-20260907-00059,Jennifer Wright,Jennifer Wright,Jennifer,Wright,jennifer.wright@icloud.com,(214) 323-5486,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,27896,1,9,9,3968534,4.5,A,65,Trade Show,Mid-size (11-50 agents),2026-09-07T03:59:07Z
CREAM-20260907-00060,Jeffrey Mendoza,Jeffrey Mendoza,Jeffrey,Mendoza,jeffrey.mendoza@berkshirehathaway.com,(513) 567-4747,Berkshire Hathaway,Berkshire Hathaway,Miami,Miami,FL,34764,0,2,2,975410,3.0,A,79,Website Lead,Enterprise (200+ agents),2026-09-07T10:20:35Z
CREAM-20260907-00061,Justin Jones,Justin Jones,Justin,Jones,justin.jones@outlook.com,(980) 820-3196,Keller Williams Realty,Keller Williams Realty,Sacramento,Sacramento,CA,94325,5,14,14,11164134,3.7,A,72,Trade Show,Independent,2026-09-07T21:24:32Z
CREAM-20260907-00062,Samantha Watson,Samantha Watson,Samantha,Watson,samantha.watson@outlook.com,(720) 217-8200,eXp Realty,eXp Realty,Greensboro,Greensboro,NC,27165,0,2,2,670705,5.0,A,83,NAR Directory,Mid-size (11-50 agents),2026-09-07T13:09:23Z
CREAM-20260907-00063,Donald Jimenez,Donald Jimenez,Donald,Jimenez,donaldj@icloud.com,(713) 786-8573,Coldwell Banker,Coldwell Banker,Charlotte,Charlotte,NC,28248,21,45,45,16514656,4.8,A,83,MLS Database,Mid-size (11-50 agents),2026-09-07T03:08:13Z
CREAM-20260907-00064,Eric Allen,Eric Allen,Eric,Allen,ericallen@me.com,(972) 271-5341,Sotheby's International,Sotheby's International,Manhattan,Manhattan,NY,13287,16,57,57,34239274,4.6,A,84,Facebook,Large (51-200 agents),2026-09-07T14:58:55Z
CREAM-20260907-00065,Eric Martin,Eric Martin,Eric,Martin,ericm@kellerwilliams.com,(646) 845-8520,Keller Williams,Keller Williams,Raleigh,Raleigh,NC,27828,3,17,17,5755448,4.9,A,93,MLS Database,Boutique (2-10 agents),2026-09-07T16:20:50Z
CREAM-20260907-00066,Alan Hernandez,Alan Hernandez,Alan,Hernandez,alan.hernandez@century21.com,(916) 712-4283,Century 21,Century 21,Jacksonville,Jacksonville,FL,32654,19,51,51,21181953,3.7,A,86,MLS Database,Independent,2026-09-07T17:28:34Z
CREAM-20260907-00067,James Campbell,James Campbell,James,Campbell,jamesc@aol.com,(407) 903-6035,eXp Realty,eXp Realty,Long Beach,Long Beach,CA,96357,24,47,47,40596863,3.7,A,75,Trade Show,Enterprise (200+ agents),2026-09-07T10:11:36Z
CREAM-20260907-00068,Pamela Wright,Pamela Wright,Pamela,Wright,pamela_wright@yahoo.com,(256) 831-3339,Coldwell Banker,Coldwell Banker,Columbus,Columbus,OH,45910,20,71,71,15356393,3.3,A,75,Trade Show,Enterprise (200+ agents),2026-09-07T12:25:07Z
CREAM-20260907-00069,Paul Rivera,Paul Rivera,Paul,Rivera,paul.rivera@icloud.com,(646) 581-4338,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,27870,14,30,30,8852228,4.0,A,84,Facebook,Enterprise (200+ agents),2026-09-07T16:01:23Z
CREAM-20260907-00070,Deborah Roberts,Deborah Roberts,Deborah,Roberts,deborahroberts@aol.com,(256) 818-7011,Brown Harris Stevens,Brown Harris Stevens,Brooklyn,Brooklyn,NY,14271,2,9,9,6501103,3.5,A,91,LinkedIn,Enterprise (200+ agents),2026-09-07T05:36:20Z
CREAM-20260907-00071,Gary Clark,Gary Clark,Gary,Clark,gary.clark@yahoo.com,(310) 932-9293,Russell Lyon Sotheby's,Russell Lyon Sotheby's,Mesa,Mesa,AZ,85632,1,8,8,2983477,4.0,A,98,Trade Show,Large (51-200 agents),2026-09-07T07:38:29Z
CREAM-20260907-00072,Dorothy Parker,Dorothy Parker,Dorothy,Parker,dparker@livsothebys.com,(212) 462-8701,LIV Sotheby's,LIV Sotheby's,Aurora,Aurora,CO,81883,3,21,21,14956609,4.1,A,93,Cold Outreach,Independent,2026-09-07T07:21:35Z
CREAM-20260907-00073,Arthur Taylor,Arthur Taylor,Arthur,Taylor,arthur.taylor@yahoo.com,(303) 332-2755,Douglas Elliman,Douglas Elliman,Fort Worth,Fort Worth,TX,78509,1,6,6,1513887,5.0,A,74,Referral Network,Large (51-200 agents),2026-09-07T01:16:43Z
CREAM-20260907-00074,Carolyn Campbell,Carolyn Campbell,Carolyn,Campbell,ccampbell@coldwellbanker.com,(919) 586-4138,Coldwell Banker,Coldwell Banker,Dallas,Dallas,TX,76541,5,25,25,8451074,4.6,A,73,Referral Network,Large (51-200 agents),2026-09-07T17:36:01Z
CREAM-20260907-00075,Jacob Nguyen,Jacob Nguyen,Jacob,Nguyen,jnguyen@icloud.com,(415) 519-4321,Berkshire Hathaway,Berkshire Hathaway,Houston,Houston,TX,78325,24,43,43,16961283,4.7,A,71,Realtor.com,Enterprise (200+ agents),2026-09-07T08:46:24Z
CREAM-20260907-00076,Michael Perry,Michael Perry,Michael,Perry,michaelperry@icloud.com,(972) 475-6263,Douglas Elliman,Douglas Elliman,Brooklyn,Brooklyn,NY,13151,8,18,18,12478235,3.6,A,80,Referral Network,Enterprise (200+ agents),2026-09-07T12:42:13Z
CREAM-20260907-00077,Christine Edwards,Christine Edwards,Christine,Edwards,christine.edwards@compass.com,(512) 958-7132,Compass,Compass,Denver,Denver,CO,80800,10,56,56,25673365,4.7,A,81,Facebook,Mid-size (11-50 agents),2026-09-07T03:52:07Z
CREAM-20260907-00078,Helen Taylor,Helen Taylor,Helen,Taylor,helen_taylor@aol.com,(980) 476-2698,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,El Paso,El Paso,TX,77869,16,32,32,10410479,4.6,A,77,Realtor.com,Enterprise (200+ agents),2026-09-07T14:43:32Z
CREAM-20260907-00079,Samantha Perry,Samantha Perry,Samantha,Perry,sperry@exprealty.com,(714) 728-8649,eXp Realty,eXp Realty,Scottsdale,Scottsdale,AZ,85359,18,71,71,30558685,3.7,A,84,Trade Show,Large (51-200 agents),2026-09-07T23:33:01Z
CREAM-20260907-00080,Helen Robinson,Helen Robinson,Helen,Robinson,helenrobinson@hotmail.com,(786) 564-1570,Halstead,Halstead,Brooklyn,Brooklyn,NY,12158,14,30,30,20480463,4.5,A,88,Facebook,Enterprise (200+ agents),2026-09-07T06:10:44Z
CREAM-20260907-00081,Mark Stewart,Mark Stewart,Mark,Stewart,marks@re/max.com,(212) 860-5752,RE/MAX,RE/MAX,Houston,Houston,TX,78503,16,57,57,14850626,4.6,A,70,LinkedIn,Boutique (2-10 agents),2026-09-07T03:09:20Z
CREAM-20260907-00082,Grace Peterson,Grace Peterson,Grace,Peterson,gpeterson@outlook.com,(713) 749-1776,HomeSmart,HomeSmart,Scottsdale,Scottsdale,AZ,86539,5,10,10,3556996,4.2,A,68,LinkedIn,Mid-size (11-50 agents),2026-09-07T19:39:33Z
CREAM-20260907-00083,Jonathan Walker,Jonathan Walker,Jonathan,Walker,jonathanw@kellerwilliams.com,(916) 436-3341,Keller Williams,Keller Williams,Phoenix,Phoenix,AZ,86455,3,21,21,8276440,3.4,A,84,LinkedIn,Mid-size (11-50 agents),2026-09-07T17:56:39Z
CREAM-20260907-00084,Stephanie Rodriguez,Stephanie Rodriguez,Stephanie,Rodriguez,stephanier@yahoo.com,(972) 637-3084,RE/MAX,RE/MAX,San Francisco,San Francisco,CA,91901,14,44,44,30455577,4.1,A,67,Cold Outreach,Large (51-200 agents),2026-09-07T10:41:21Z
CREAM-20260907-00085,Bruce Parker,Bruce Parker,Bruce,Parker,bruce.parker@exprealty.com,(512) 984-6863,eXp Realty,eXp Realty,Phoenix,Phoenix,AZ,85100,0,0,0,0,3.5,A,73,Website Lead,Boutique (2-10 agents),2026-09-07T05:41:57Z
CREAM-20260907-00086,Judith Reyes,Judith Reyes,Judith,Reyes,judith_reyes@gmail.com,(407) 251-8392,eXp Realty,eXp Realty,Columbus,Columbus,OH,43352,2,7,7,1743238,3.8,A,97,NAR Directory,Boutique (2-10 agents),2026-09-07T21:09:04Z
CREAM-20260907-00087,Melissa Morris,Melissa Morris,Melissa,Morris,melissa.morris@icloud.com,(646) 460-4429,Keller Williams,Keller Williams,Austin,Austin,TX,79975,7,27,27,9462812,3.9,A,68,LinkedIn,Boutique (2-10 agents),2026-09-07T01:21:21Z
CREAM-20260907-00088,Gregory Rivera,Gregory Rivera,Gregory,Rivera,gregory.rivera@outlook.com,(303) 352-6234,RE/MAX,RE/MAX,Phoenix,Phoenix,AZ,85814,21,77,77,38254553,4.3,A,91,Trade Show,Independent,2026-09-07T12:05:59Z
CREAM-20260907-00089,Kevin Evans,Kevin Evans,Kevin,Evans,kevinevans@icloud.com,(602) 567-3957,HomeSmart,HomeSmart,Tucson,Tucson,AZ,86783,3,15,15,7335625,4.2,A,84,NAR Directory,Enterprise (200+ agents),2026-09-07T18:21:03Z
CREAM-20260907-00090,Eric Ruiz,Eric Ruiz,Eric,Ruiz,eric.ruiz@coldwellbanker.com,(407) 443-5861,Coldwell Banker,Coldwell Banker,Cleveland,Cleveland,OH,44900,0,4,4,1229493,4.4,A,99,Realtor.com,Large (51-200 agents),2026-09-07T17:08:11Z
CREAM-20260907-00091,Samantha Coleman,Samantha Coleman,Samantha,Coleman,samantha_coleman@icloud.com,(972) 687-7263,HER Realtors,HER Realtors,Cleveland,Cleveland,OH,43158,0,2,2,473025,3.9,A,60,NAR Directory,Large (51-200 agents),2026-09-07T12:57:51Z
CREAM-20260907-00092,Walter Martinez,Walter Martinez,Walter,Martinez,walterm@hotmail.com,(404) 246-3708,LIV Sotheby's,LIV Sotheby's,Colorado Springs,Colorado Springs,CO,80894,0,3,3,1574341,4.5,A,84,Cold Outreach,Enterprise (200+ agents),2026-09-07T08:46:10Z
CREAM-20260907-00093,Margaret Jenkins,Margaret Jenkins,Margaret,Jenkins,margaret.jenkins@hotmail.com,(212) 987-4289,Keller Williams Realty,Keller Williams Realty,Miami,Miami,FL,34580,24,64,64,34729678,4.8,A,91,Realtor.com,Mid-size (11-50 agents),2026-09-07T07:27:58Z
CREAM-20260907-00094,Anna White,Anna White,Anna,White,annaw@hotmail.com,(256) 849-7439,eXp Realty,eXp Realty,Charlotte,Charlotte,NC,28387,15,62,62,18783624,3.6,A,70,Trade Show,Mid-size (11-50 agents),2026-09-07T13:25:52Z
CREAM-20260907-00095,Dennis Wright,Dennis Wright,Dennis,Wright,dennisw@allentate.com,(646) 373-6422,Allen Tate,Allen Tate,Raleigh,Raleigh,NC,27832,4,25,25,8398570,4.9,A,90,Realtor.com,Enterprise (200+ agents),2026-09-07T23:39:12Z
