full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Kevin Edwards,Kevin,Edwards,kevin.edwards@yahoo.com,(417) 809-1948,Realty One Group,Baltimore,MD,3,11,1976856,MD652899,MD,4.3,87,B,realtor_scraper,2026-03-30T07:30:16.950765+00:00
Andrew Campbell,Andrew,Campbell,andrew21@realtor.com,(856) 956-4546,Taylor Morrison,Albuquerque,NM,5,44,3287006,NM481960,NM,4.5,87,C,realtor_scraper,2026-03-30T07:30:16.950781+00:00
Matthew Ruiz,Matthew,Ruiz,matthew.ruiz@exprealty.com,(508) 563-3649,Better Homes & Gardens,Orlando,FL,23,49,4190368,FL459890,FL,4.8,92,A,realtor_scraper,2026-03-30T07:30:16.950806+00:00
Scott Anderson,Scott,Anderson,scotta@coldwellbanker.com,(909) 411-7537,Lennar,Tucson,AZ,1,0,90229,AZ536127,AZ,0.0,64,C,realtor_scraper,2026-03-30T07:30:16.950821+00:00
Katherine Roberts,Katherine,Roberts,katheriner@exprealty.com,(781) 378-8419,Lennar,San Antonio,TX,9,48,12194780,TX308685,TX,4.1,100,B,realtor_scraper,2026-03-30T07:30:16.950836+00:00
Frank Nguyen,Frank,Nguyen,frank.nguyen@remax.net,(947) 348-5997,Weichert,Detroit,MI,10,50,8016500,MI528135,MI,4.2,66,B,realtor_scraper,2026-03-30T07:30:16.950851+00:00
Kathleen Kim,Kathleen,Kim,kim.kathleen@gmail.com,(507) 572-1107,Tri Pointe Homes,Miami,FL,18,47,2948828,FL608544,FL,5.0,71,A,realtor_scraper,2026-03-30T07:30:16.950869+00:00
Frank Myers,Frank,Myers,frank.myers@exprealty.com,(870) 869-3083,Pulte Homes,Indianapolis,IN,3,6,1832332,IN534121,IN,4.0,87,B,realtor_scraper,2026-03-30T07:30:16.950890+00:00
Amanda Reyes,Amanda,Reyes,reyes.amanda@realtyonegroup.com,(410) 434-8230,Douglas Elliman,Baltimore,MD,6,25,5098063,MD871452,MD,3.7,64,B,realtor_scraper,2026-03-30T07:30:16.950905+00:00
Amy Jones,Amy,Jones,amy.jones@kw.com,(580) 467-1203,HomeSmart,Boston,MA,21,15,10025329,MA537552,MA,4.3,87,A,realtor_scraper,2026-03-30T07:30:16.950919+00:00
Karen Davis,Karen,Davis,karend@sothebysrealty.com,(931) 393-6107,Century 21,Austin,TX,13,25,6085712,TX258010,TX,4.9,62,A,realtor_scraper,2026-03-30T07:30:16.950933+00:00
Patrick Phillips,Patrick,Phillips,patrickp@remax.net,(440) 443-3267,Nest Seekers,Richmond,VA,19,48,12316310,VA741326,VA,4.3,72,C,realtor_scraper,2026-03-30T07:30:16.950949+00:00
Maria Evans,Maria,Evans,maria.evans@realtyonegroup.com,(810) 565-3514,M/I Homes,Portland,OR,6,49,10888036,OR441254,OR,4.9,76,B,realtor_scraper,2026-03-30T07:30:16.950964+00:00
Laura Johnson,Laura,Johnson,johnson.laura@remax.net,(779) 331-4089,Better Homes & Gardens,Detroit,MI,4,7,683003,MI604840,MI,4.6,62,B,realtor_scraper,2026-03-30T07:30:16.950978+00:00
Jacob Mendoza,Jacob,Mendoza,jacob91@sothebysrealty.com,(816) 306-2935,Compass,Denver,CO,12,49,6553924,CO373990,CO,4.7,74,A,realtor_scraper,2026-03-30T07:30:16.950992+00:00
Aaron Garcia,Aaron,Garcia,agarcia@berkshirehathawayhs.com,(575) 750-1061,NVR,Virginia Beach,VA,12,39,8553579,VA744691,VA,3.5,84,C,realtor_scraper,2026-03-30T07:30:16.951015+00:00
Dennis Cooper,Dennis,Cooper,dennis7@weichert.com,(641) 291-1504,Weichert,Minneapolis,MN,13,15,8836543,MN113968,MN,4.2,73,B,realtor_scraper,2026-03-30T07:30:16.951034+00:00
Ryan Watson,Ryan,Watson,rwatson@exprealty.com,(309) 832-6947,Realty One Group,Cincinnati,OH,2,10,1675854,OH412812,OH,3.7,87,B,realtor_scraper,2026-03-30T07:30:16.951051+00:00
Dorothy Green,Dorothy,Green,dorothy.green@sothebysrealty.com,(330) 445-9045,Sotheby's,Minneapolis,MN,17,31,6795982,MN887156,MN,3.9,76,B,realtor_scraper,2026-03-30T07:30:16.951082+00:00
Stephanie Hernandez,Stephanie,Hernandez,hernandez.stephanie@realtyonegroup.com,(878) 454-2444,eXp Realty,Miami,FL,23,11,5816774,FL198172,FL,3.8,74,A,realtor_scraper,2026-03-30T07:30:16.951097+00:00
William James,William,James,william33@kw.com,(405) 760-9338,Century Communities,New Orleans,LA,3,6,1004731,LA120048,LA,4.9,85,C,realtor_scraper,2026-03-30T07:30:16.951111+00:00
Linda Nguyen,Linda,Nguyen,nguyen.linda@redfin.com,(207) 681-1484,CalAtlantic Homes,Orlando,FL,4,3,1829148,FL495159,FL,4.6,82,A,realtor_scraper,2026-03-30T07:30:16.951124+00:00
George Anderson,George,Anderson,ganderson@realtor.com,(732) 228-3124,Pulte Homes,Chicago,IL,21,46,12979783,IL615994,IL,4.0,87,A,realtor_scraper,2026-03-30T07:30:16.951139+00:00
Frank Wright,Frank,Wright,frankw@compass.com,(978) 926-1253,Vylla Home,San Antonio,TX,12,16,7621900,TX517115,TX,3.9,95,B,realtor_scraper,2026-03-30T07:30:16.951154+00:00
Cynthia Alvarez,Cynthia,Alvarez,alvarez.cynthia@realtyonegroup.com,(564) 678-4588,Compass,Sacramento,CA,14,40,9046854,CA737153,CA,4.0,78,B,realtor_scraper,2026-03-30T07:30:16.951167+00:00
Nancy Moore,Nancy,Moore,nancy.moore@hotmail.com,(717) 571-2692,Ryan Homes,Riverside,CA,11,38,3163298,CA897301,CA,4.7,90,B,realtor_scraper,2026-03-30T07:30:16.951181+00:00
Jonathan Gutierrez,Jonathan,Gutierrez,jonathan76@elliman.com,(615) 678-1793,Lennar,Kansas City,MO,4,8,1877797,MO419818,MO,5.0,84,B,realtor_scraper,2026-03-30T07:30:16.951199+00:00
Rebecca Howard,Rebecca,Howard,rebeccah@remax.net,(409) 661-2052,M/I Homes,Raleigh,NC,7,14,10903080,NC851000,NC,4.8,100,B,realtor_scraper,2026-03-30T07:30:16.951222+00:00
Samuel Davis,Samuel,Davis,samueld@exprealty.com,(878) 606-1640,Weichert,Tucson,AZ,16,28,10731431,AZ131803,AZ,4.0,78,C,realtor_scraper,2026-03-30T07:30:16.951236+00:00
Barbara Garcia,Barbara,Garcia,barbara69@berkshirehathawayhs.com,(212) 841-3054,Century 21,San Antonio,TX,24,21,10948831,TX111597,TX,4.2,100,B,realtor_scraper,2026-03-30T07:30:16.951248+00:00
Robert Thomas,Robert,Thomas,robert75@homesmart.com,(843) 761-1411,Tri Pointe Homes,Columbus,OH,1,1,440832,OH961333,OH,3.6,41,B,realtor_scraper,2026-03-30T07:30:16.951262+00:00
Debra Gray,Debra,Gray,debra38@compass.com,(540) 556-1049,Century 21,San Diego,CA,8,17,5141164,CA731789,CA,4.3,79,A,realtor_scraper,2026-03-30T07:30:16.951275+00:00
Daniel Young,Daniel,Young,daniel.young@redfin.com,(303) 397-6777,M/I Homes,Richmond,VA,19,42,8950474,VA558144,VA,4.8,62,C,realtor_scraper,2026-03-30T07:30:16.951288+00:00
Ryan Hughes,Ryan,Hughes,ryanh@kw.com,(571) 270-4799,Compass,Chicago,IL,16,30,5641341,IL689904,IL,4.9,87,A,realtor_scraper,2026-03-30T07:30:16.951301+00:00
Heather Hernandez,Heather,Hernandez,hhernandez@elliman.com,(208) 765-6727,Zillow Premier,Los Angeles,CA,3,3,574072,CA867056,CA,4.6,84,A,realtor_scraper,2026-03-30T07:30:16.951316+00:00
Janet Long,Janet,Long,janetl@remax.net,(585) 602-4571,M/I Homes,San Francisco,CA,21,37,14730216,CA377943,CA,3.9,73,A,realtor_scraper,2026-03-30T07:30:16.951330+00:00
Nicholas Bennett,Nicholas,Bennett,bennett.nicholas@outlook.com,(201) 504-4944,Century 21,Louisville,KY,22,13,10210149,KY246963,KY,4.2,77,C,realtor_scraper,2026-03-30T07:30:16.951343+00:00
Robert Castillo,Robert,Castillo,robert27@homesmart.com,(908) 466-5858,Tri Pointe Homes,Salt Lake City,UT,14,45,4054591,UT557034,UT,4.3,67,B,realtor_scraper,2026-03-30T07:30:16.951379+00:00
Ryan Turner,Ryan,Turner,rturner@compass.com,(209) 992-2955,Compass,Oklahoma City,OK,20,28,11424704,OK912881,OK,4.0,77,C,realtor_scraper,2026-03-30T07:30:16.951404+00:00
Raymond Alvarez,Raymond,Alvarez,raymond.alvarez@realtyonegroup.com,(831) 883-5892,Better Homes & Gardens,Los Angeles,CA,10,36,11504278,CA594047,CA,3.6,92,A,realtor_scraper,2026-03-30T07:30:16.951419+00:00
Joshua Gomez,Joshua,Gomez,joshua.gomez@exprealty.com,(415) 341-3493,CalAtlantic Homes,Nashville,TN,17,35,3211068,TN298622,TN,4.8,81,A,realtor_scraper,2026-03-30T07:30:16.951970+00:00
Janet Diaz,Janet,Diaz,jdiaz@realtyonegroup.com,(239) 365-7172,Beazer Homes,Orlando,FL,11,48,13378686,FL550426,FL,4.9,81,A,realtor_scraper,2026-03-30T07:30:16.951995+00:00
