id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260729-00055,Thomas Allen,thomasa@yahoo.com,(602) 493-9692,Allen Tate,Greensboro,NC,28715,2,4,A,67,Trade Show,2026-07-29T00:50:47Z
CREAM-20260729-00056,Thomas Howard,thomashoward@hotmail.com,(786) 844-6513,eXp Realty,Colorado Springs,CO,80948,5,13,A,63,MLS Database,2026-07-29T02:50:16Z
CREAM-20260729-00057,Heather Myers,heatherm@me.com,(646) 254-5446,eXp Realty,San Diego,CA,90257,14,68,A,60,NAR Directory,2026-07-29T01:27:22Z
CREAM-20260729-00058,Sarah Stewart,sarahs@pacificsothebys.com,(512) 849-7690,Pacific Sotheby's,San Diego,CA,94769,21,76,A,93,Trade Show,2026-07-29T12:07:02Z
CREAM-20260729-00059,Angela Brown,abrown@briggsfreemansothebys.com,(704) 843-8935,Briggs Freeman Sotheby's,Fort Worth,TX,77371,19,68,A,86,NAR Directory,2026-07-29T15:28:59Z
CREAM-20260729-00060,Barbara Taylor,barbarataylor@gmail.com,(256) 817-9752,Briggs Freeman Sotheby's,Dallas,TX,78481,23,61,A,89,NAR Directory,2026-07-29T09:59:53Z
CREAM-20260729-00061,Jeffrey Davis,jdavis@icloud.com,(513) 551-5433,Berkshire Hathaway,Columbus,OH,44705,25,39,A,86,MLS Database,2026-07-29T12:50:43Z
CREAM-20260729-00062,Matthew Bennett,mbennett@coldwellbanker.com,(234) 765-7566,Coldwell Banker,Greensboro,NC,28132,4,14,A,90,LinkedIn,2026-07-29T05:21:53Z
CREAM-20260729-00063,Catherine Peterson,cpeterson@compass.com,(305) 504-8843,Compass,Fort Lauderdale,FL,32477,2,4,A,93,Brokerage Listings,2026-07-29T17:22:01Z
CREAM-20260729-00064,Nicole Johnson,nicolej@icloud.com,(214) 568-3055,Berkshire Hathaway,Austin,TX,75665,19,32,A,70,Realtor.com,2026-07-29T05:53:22Z
CREAM-20260729-00065,Deborah Morgan,dmorgan@aol.com,(404) 416-8871,Coldwell Banker,St. Petersburg,FL,33584,9,24,A,71,Cold Outreach,2026-07-29T12:00:32Z
CREAM-20260729-00066,Charles Ward,charlesward@outlook.com,(469) 868-3109,Long Realty,Mesa,AZ,85367,7,40,A,85,Realtor.com,2026-07-29T09:25:40Z
CREAM-20260729-00067,Thomas Ross,thomas.ross@aol.com,(415) 906-3326,Century 21,St. Petersburg,FL,32295,3,19,A,75,LinkedIn,2026-07-29T06:43:23Z
CREAM-20260729-00068,Emily Price,emily.price@kellerwilliams.com,(512) 901-9070,Keller Williams,Fort Worth,TX,78319,0,1,A,86,Trade Show,2026-07-29T13:24:07Z
CREAM-20260729-00069,Ruth Morales,rmorales@compass.com,(214) 224-5752,Compass,Orlando,FL,32271,10,70,A,71,Brokerage Listings,2026-07-29T04:30:51Z
CREAM-20260729-00070,Jason Russell,jasonr@aol.com,(614) 914-1747,Keller Williams,El Paso,TX,76930,0,4,A,73,MLS Database,2026-07-29T23:55:14Z
CREAM-20260729-00071,Paul Ross,paulr@howardhanna.com,(805) 660-1229,Howard Hanna,Raleigh,NC,27325,4,14,A,69,Facebook,2026-07-29T05:13:24Z
CREAM-20260729-00072,Richard Myers,richardmyers@icloud.com,(407) 526-4893,Berkshire Hathaway,Denver,CO,80720,4,15,A,99,Referral Network,2026-07-29T10:42:19Z
CREAM-20260729-00073,Jack Scott,jackscott@outlook.com,(714) 562-6421,Cutler Real Estate,Columbus,OH,44468,4,19,A,80,Trade Show,2026-07-29T09:55:15Z
CREAM-20260729-00074,Jerry Nelson,jerry.nelson@kellerwilliamsrealty.com,(916) 650-8888,Keller Williams Realty,St. Petersburg,FL,34978,4,19,A,81,Referral Network,2026-07-29T14:33:54Z
CREAM-20260729-00075,Jerry Allen,jerryallen@yahoo.com,(310) 579-9061,RE/MAX,Fort Worth,TX,76652,3,25,A,64,Referral Network,2026-07-29T09:06:24Z
CREAM-20260729-00076,James Green,james.green@me.com,(713) 386-3670,Compass,Oakland,CA,93849,12,45,A,60,Cold Outreach,2026-07-29T19:56:38Z
CREAM-20260729-00077,Frank Lee,frank.lee@icloud.com,(786) 460-7643,Berkshire Hathaway,Colorado Springs,CO,80192,2,8,A,94,NAR Directory,2026-07-29T17:28:52Z
CREAM-20260729-00078,George Taylor,georget@yahoo.com,(646) 872-6476,8z Real Estate,Denver,CO,81608,11,60,A,83,Facebook,2026-07-29T01:18:20Z
CREAM-20260729-00079,Susan Lee,susanlee@me.com,(916) 312-9491,eXp Realty,Long Beach,CA,90137,2,7,A,80,MLS Database,2026-07-29T07:47:48Z
CREAM-20260729-00080,George Martinez,george.martinez@berkshirehathaway.com,(310) 914-8380,Berkshire Hathaway,Scottsdale,AZ,85904,17,80,A,76,Trade Show,2026-07-29T22:00:15Z
CREAM-20260729-00081,Frank Bennett,frank.bennett@herrealtors.com,(234) 705-2770,HER Realtors,Cleveland,OH,45225,7,15,A,78,Website Lead,2026-07-29T19:17:48Z
CREAM-20260729-00082,Angela Murphy,angela.murphy@pacificsothebys.com,(916) 513-6607,Pacific Sotheby's,Long Beach,CA,96261,19,75,A,86,Brokerage Listings,2026-07-29T20:18:37Z
CREAM-20260729-00083,Raymond Gutierrez,raymond.gutierrez@kellerwilliamsrealty.com,(234) 350-7927,Keller Williams Realty,Orlando,FL,33557,16,39,A,60,Facebook,2026-07-29T18:26:17Z
CREAM-20260729-00084,James Wood,james.wood@allentate.com,(404) 808-2777,Allen Tate,Greensboro,NC,28422,1,3,A,91,Cold Outreach,2026-07-29T13:04:30Z
CREAM-20260729-00085,Paul Lee,plee@compass.com,(929) 617-8795,Compass,San Diego,CA,91630,19,29,A,76,Trade Show,2026-07-29T12:39:00Z
CREAM-20260729-00086,Pamela Johnson,pamelajohnson@yahoo.com,(305) 304-4105,Keller Williams,Scottsdale,AZ,86672,8,19,A,68,Trade Show,2026-07-29T06:56:33Z
CREAM-20260729-00087,Steven Moore,stevenm@re/max.com,(404) 482-1357,RE/MAX,Los Angeles,CA,95418,17,45,A,95,NAR Directory,2026-07-29T14:09:46Z
CREAM-20260729-00088,Alexander Hall,ahall@aol.com,(704) 222-8524,Huntington Real Estate,Cincinnati,OH,43843,21,46,A,76,Realtor.com,2026-07-29T06:34:45Z
CREAM-20260729-00089,Elizabeth White,elizabeth.white@douglaselliman.com,(614) 750-9958,Douglas Elliman,Jacksonville,FL,32897,3,14,A,80,Brokerage Listings,2026-07-29T14:28:07Z
CREAM-20260729-00090,Betty Bennett,bettyb@kellerwilliamsrealty.com,(916) 789-8499,Keller Williams Realty,Los Angeles,CA,96903,4,25,A,82,Realtor.com,2026-07-29T19:40:49Z
CREAM-20260729-00091,Ashley Gutierrez,agutierrez@aol.com,(805) 410-6214,Berkshire Hathaway,Fort Worth,TX,76241,5,23,A,91,Facebook,2026-07-29T01:06:16Z
CREAM-20260729-00092,Patricia Ortiz,patriciao@icloud.com,(256) 341-4008,eXp Realty,Cincinnati,OH,45866,10,47,A,68,MLS Database,2026-07-29T16:01:06Z
CREAM-20260729-00093,Carol Peterson,carolp@me.com,(980) 633-6051,Allen Tate,Greensboro,NC,28580,19,46,A,71,Cold Outreach,2026-07-29T15:30:10Z
CREAM-20260729-00094,Debra Carter,debracarter@yahoo.com,(714) 878-3087,Keller Williams,Manhattan,NY,10987,23,32,A,86,Brokerage Listings,2026-07-29T07:07:15Z
CREAM-20260729-00095,Patricia Mendoza,patricia.mendoza@kellerwilliams.com,(980) 236-5478,Keller Williams,Aurora,CO,80811,5,9,A,61,Brokerage Listings,2026-07-29T13:23:10Z
CREAM-20260729-00096,Deborah Wood,deborah_wood@yahoo.com,(786) 815-5311,Allen Tate,Greensboro,NC,28368,8,22,A,85,Trade Show,2026-07-29T21:08:25Z
CREAM-20260729-00097,Ronald Davis,rdavis@icloud.com,(916) 861-8256,eXp Realty,Greensboro,NC,27865,10,59,A,86,Referral Network,2026-07-29T06:02:03Z
CREAM-20260729-00098,Aaron Roberts,aroberts@gmail.com,(234) 241-7342,Keller Williams Realty,San Jose,CA,94104,23,45,A,67,LinkedIn,2026-07-29T00:23:19Z
CREAM-20260729-00099,Diane Morgan,dmorgan@gmail.com,(786) 797-9671,Century 21,Jacksonville,FL,34882,2,3,A,60,MLS Database,2026-07-29T14:25:45Z
CREAM-20260729-00100,Laura Ruiz,laura_ruiz@outlook.com,(646) 257-2980,Coldwell Banker,Scottsdale,AZ,85487,1,8,A,84,Trade Show,2026-07-29T16:24:26Z
CREAM-20260729-00101,Betty Wilson,bettyw@yahoo.com,(718) 371-4208,Sotheby's International,Oakland,CA,93166,14,27,A,88,Realtor.com,2026-07-29T02:48:13Z
CREAM-20260729-00102,Pamela Perez,pamelap@coldwellbanker.com,(602) 318-5789,Coldwell Banker,El Paso,TX,77834,14,42,A,83,Brokerage Listings,2026-07-29T03:28:03Z
CREAM-20260729-00103,Betty Cook,bettycook@icloud.com,(415) 782-9214,eXp Realty,Los Angeles,CA,92861,13,33,A,82,Facebook,2026-07-29T08:40:22Z
CREAM-20260729-00104,Paul Myers,paul.myers@hotmail.com,(614) 906-4987,Pacific Sotheby's,Oakland,CA,92496,23,47,A,66,Facebook,2026-07-29T13:47:25Z
CREAM-20260729-00105,Kimberly Gonzalez,kimberlyg@outlook.com,(718) 860-2537,Nest Seekers,New York City,NY,12765,16,49,A,94,Brokerage Listings,2026-07-29T11:39:06Z
CREAM-20260729-00106,Cynthia Jones,cynthia.jones@hotmail.com,(212) 320-1776,Douglas Elliman,El Paso,TX,79963,2,5,A,64,LinkedIn,2026-07-29T14:17:08Z
CREAM-20260729-00107,Matthew Jimenez,matthew_jimenez@icloud.com,(212) 340-1288,RE/MAX,Fort Lauderdale,FL,32577,11,36,A,76,Realtor.com,2026-07-29T04:49:32Z
CREAM-20260729-00108,Justin Alvarez,justina@alliebethallman.com,(303) 215-5499,Allie Beth Allman,El Paso,TX,79100,16,67,A,62,Cold Outreach,2026-07-29T18:16:22Z
CREAM-20260729-00109,Justin Ruiz,justin.ruiz@8zrealestate.com,(713) 399-1735,8z Real Estate,Aurora,CO,80652,2,12,A,76,LinkedIn,2026-07-29T12:42:26Z
CREAM-20260729-00110,Joseph Wilson,jwilson@exprealty.com,(718) 619-8160,eXp Realty,Sacramento,CA,90196,12,75,A,94,Brokerage Listings,2026-07-29T03:20:14Z
CREAM-20260729-00111,Elizabeth Cruz,ecruz@outlook.com,(303) 664-3096,Cutler Real Estate,Columbus,OH,43265,0,0,A,61,MLS Database,2026-07-29T07:03:15Z
CREAM-20260729-00112,Margaret Morales,margaret.morales@coldwellbanker.com,(469) 763-6260,Coldwell Banker,Tampa,FL,34275,6,18,A,91,Trade Show,2026-07-29T04:44:22Z
CREAM-20260729-00113,Mark Ortiz,mortiz@longrealty.com,(718) 260-7155,Long Realty,Scottsdale,AZ,85446,7,22,A,84,Referral Network,2026-07-29T15:47:03Z
CREAM-20260729-00114,Jack Kim,jack.kim@re/max.com,(805) 319-3638,RE/MAX,Cincinnati,OH,44586,4,24,A,99,LinkedIn,2026-07-29T10:53:17Z
CREAM-20260729-00115,Raymond Lewis,raymond_lewis@me.com,(512) 308-2402,eXp Realty,Cleveland,OH,43896,14,65,A,63,Trade Show,2026-07-29T21:47:08Z
CREAM-20260729-00116,Katherine Green,kgreen@re/max.com,(512) 888-7997,RE/MAX,Denver,CO,80421,19,41,A,65,Brokerage Listings,2026-07-29T01:58:32Z
CREAM-20260729-00117,Cynthia Castillo,cynthiac@gmail.com,(714) 608-9571,8z Real Estate,Colorado Springs,CO,81133,4,17,A,64,Brokerage Listings,2026-07-29T15:58:38Z
CREAM-20260729-00118,Benjamin Jimenez,benjaminjimenez@icloud.com,(805) 413-4709,Berkshire Hathaway,Raleigh,NC,28506,22,72,A,87,NAR Directory,2026-07-29T17:45:10Z
CREAM-20260729-00119,Anthony Carter,acarter@aol.com,(415) 639-5010,Douglas Elliman,Austin,TX,76860,4,8,A,68,Facebook,2026-07-29T13:05:24Z
CREAM-20260729-00120,Janet Bailey,janetb@gmail.com,(646) 566-8006,Keller Williams,Greensboro,NC,27327,5,16,A,61,Facebook,2026-07-29T04:56:40Z
CREAM-20260729-00121,Jessica Price,jessicap@me.com,(512) 235-1322,Berkshire Hathaway HomeServices,San Jose,CA,92610,2,11,A,86,Brokerage Listings,2026-07-29T13:26:39Z
CREAM-20260729-00122,Emily Castillo,emily_castillo@hotmail.com,(234) 385-1596,eXp Realty,Aurora,CO,80884,18,37,A,98,NAR Directory,2026-07-29T18:26:16Z
CREAM-20260729-00123,Karen Baker,kbaker@icloud.com,(512) 533-9321,Berkshire Hathaway,El Paso,TX,77207,5,16,A,80,NAR Directory,2026-07-29T01:36:51Z
CREAM-20260729-00124,Thomas Reed,treed@outlook.com,(602) 835-7613,8z Real Estate,Aurora,CO,81388,0,2,A,91,Cold Outreach,2026-07-29T00:34:06Z
CREAM-20260729-00125,Justin Anderson,justina@hotmail.com,(512) 682-5168,Compass,Denver,CO,80941,0,0,A,60,LinkedIn,2026-07-29T01:00:22Z
CREAM-20260729-00126,Rebecca Phillips,rebecca.phillips@me.com,(256) 362-6100,Coldwell Banker,San Francisco,CA,93639,15,76,A,100,Trade Show,2026-07-29T14:13:04Z
CREAM-20260729-00127,Steven Allen,stevena@hotmail.com,(713) 748-5013,Sotheby's International,Los Angeles,CA,90154,9,20,A,94,Trade Show,2026-07-29T16:28:28Z
CREAM-20260729-00128,Kathleen Hill,kathleenh@livsothebys.com,(234) 725-4043,LIV Sotheby's,Colorado Springs,CO,80366,3,8,A,62,Referral Network,2026-07-29T06:48:01Z
CREAM-20260729-00129,Raymond Jimenez,raymondjimenez@aol.com,(334) 940-9763,Compass,Brooklyn,NY,11579,24,40,A,76,Facebook,2026-07-29T17:37:22Z
CREAM-20260729-00130,Rebecca Roberts,rebecca.roberts@hotmail.com,(646) 284-2029,Berkshire Hathaway,Denver,CO,80181,5,14,A,95,Trade Show,2026-07-29T22:29:18Z
CREAM-20260729-00131,Steven Hernandez,stevenh@gmail.com,(407) 475-9237,RE/MAX,St. Petersburg,FL,33729,20,66,A,92,Referral Network,2026-07-29T08:42:27Z
CREAM-20260729-00132,Diane Turner,diane.turner@outlook.com,(805) 225-6103,RE/MAX,El Paso,TX,77904,13,50,A,77,MLS Database,2026-07-29T04:54:53Z
CREAM-20260729-00133,Eric Lewis,ericlewis@outlook.com,(714) 760-9666,Brown Harris Stevens,Manhattan,NY,13400,3,10,A,83,Facebook,2026-07-29T12:29:11Z
CREAM-20260729-00134,Alexander Edwards,alexanderedwards@outlook.com,(212) 788-5539,RE/MAX,Tucson,AZ,86851,20,64,A,95,MLS Database,2026-07-29T03:01:25Z
CREAM-20260729-00135,Joshua Gomez,joshuagomez@outlook.com,(214) 397-5739,Coldwell Banker,Tampa,FL,33776,3,15,A,98,Website Lead,2026-07-29T14:36:13Z
CREAM-20260729-00136,Stephanie Robinson,srobinson@hotmail.com,(512) 396-6884,Sotheby's International,San Diego,CA,90964,3,20,A,88,Brokerage Listings,2026-07-29T20:09:56Z
CREAM-20260729-00137,Charles Robinson,charles.robinson@berkshirehathaway.com,(972) 482-6323,Berkshire Hathaway,Colorado Springs,CO,80927,14,78,A,75,Referral Network,2026-07-29T10:09:19Z
CREAM-20260729-00138,Jonathan Green,jgreen@icloud.com,(303) 988-6654,Coldwell Banker,Tucson,AZ,85719,4,10,A,84,Cold Outreach,2026-07-29T22:43:22Z
CREAM-20260729-00139,Stephanie Flores,stephanie_flores@icloud.com,(786) 808-8268,Coldwell Banker,Miami,FL,33571,3,14,A,91,Realtor.com,2026-07-29T22:56:40Z
CREAM-20260729-00140,Ashley Cooper,ashley.cooper@aol.com,(469) 372-1233,Keller Williams,Greensboro,NC,27108,2,12,A,93,Referral Network,2026-07-29T16:46:39Z
CREAM-20260729-00141,Charles Powell,charlesp@hotmail.com,(512) 788-6347,Coldwell Banker,Charlotte,NC,27143,4,20,A,94,LinkedIn,2026-07-29T23:39:55Z
CREAM-20260729-00142,Maria Watson,mwatson@outlook.com,(929) 987-7759,Keller Williams,Mesa,AZ,86169,1,11,A,73,Trade Show,2026-07-29T16:55:47Z
CREAM-20260729-00143,Donald Adams,donald_adams@icloud.com,(469) 405-4910,Berkshire Hathaway HomeServices,San Diego,CA,90759,4,20,A,81,Brokerage Listings,2026-07-29T10:08:31Z
CREAM-20260729-00144,Kimberly Flores,kimberlyf@douglaselliman.com,(704) 473-5675,Douglas Elliman,Brooklyn,NY,10223,18,38,A,98,Referral Network,2026-07-29T08:45:29Z
CREAM-20260729-00145,Dennis Edwards,dennis_edwards@hotmail.com,(713) 825-3969,Russell Lyon Sotheby's,Tucson,AZ,86977,22,61,A,83,Facebook,2026-07-29T09:22:57Z
CREAM-20260729-00146,Joseph Miller,jmiller@icloud.com,(334) 699-9168,Compass,Colorado Springs,CO,81182,25,44,A,98,Cold Outreach,2026-07-29T13:18:23Z
CREAM-20260729-00147,Richard Morales,richard.morales@yahoo.com,(614) 924-5363,Allie Beth Allman,Fort Worth,TX,75457,2,12,A,64,Realtor.com,2026-07-29T15:59:02Z
CREAM-20260729-00148,Larry Ramos,larryr@corcorangroup.com,(916) 798-4975,Corcoran Group,Bronx,NY,11135,3,10,A,86,MLS Database,2026-07-29T14:47:01Z
CREAM-20260729-00149,Amy Parker,amyp@coldwellbanker.com,(234) 724-3169,Coldwell Banker,Raleigh,NC,28714,17,43,A,96,MLS Database,2026-07-29T16:00:17Z
CREAM-20260729-00150,Tyler Ruiz,truiz@yahoo.com,(704) 827-4434,Berkshire Hathaway,Houston,TX,75302,17,35,A,97,Trade Show,2026-07-29T08:51:14Z
