full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Emily Reed,Emily,Reed,ereed@yahoo.com,(303) 793-9002,Zillow Premier,Seattle,WA,8,26,4032790,WA703746,WA,3.8,76,A,realtor_scraper,2026-04-19T07:02:46.059193+00:00
Deborah Cook,Deborah,Cook,deborah.cook@century21.com,(517) 559-2763,HomeSmart,Dallas-Fort Worth,TX,18,23,11631290,TX342764,TX,4.5,94,A,realtor_scraper,2026-04-19T07:02:46.059203+00:00
Betty Clark,Betty,Clark,clark.betty@yahoo.com,(564) 667-2452,Realty One Group,Cincinnati,OH,22,35,3746011,OH653516,OH,4.7,63,B,realtor_scraper,2026-04-19T07:02:46.059218+00:00
Heather Ramos,Heather,Ramos,heatherr@century21.com,(274) 282-8278,NVR,Indianapolis,IN,16,42,10492465,IN333419,IN,3.9,79,B,realtor_scraper,2026-04-19T07:02:46.059227+00:00
Diane Brown,Diane,Brown,diane.brown@hotmail.com,(931) 805-9422,Keller Williams,New York,NY,9,10,12688053,NY119593,NY,4.7,95,A,realtor_scraper,2026-04-19T07:02:46.059236+00:00
Aaron Reyes,Aaron,Reyes,aaronr@gmail.com,(570) 843-5582,ERA,Boston,MA,21,44,1776645,MA934269,MA,4.4,77,A,realtor_scraper,2026-04-19T07:02:46.059244+00:00
Elizabeth Bailey,Elizabeth,Bailey,bailey.elizabeth@gmail.com,(704) 433-7908,NVR,Cleveland,OH,15,41,14993746,OH279021,OH,4.2,72,B,realtor_scraper,2026-04-19T07:02:46.059254+00:00
Joshua Cox,Joshua,Cox,jcox@elliman.com,(803) 783-7393,Weichert,Cleveland,OH,12,42,5625500,OH380850,OH,4.3,91,B,realtor_scraper,2026-04-19T07:02:46.059263+00:00
Samantha Richardson,Samantha,Richardson,richardson.samantha@yahoo.com,(281) 560-6218,Beazer Homes,New Orleans,LA,18,11,13538093,LA281894,LA,4.9,79,C,realtor_scraper,2026-04-19T07:02:46.059272+00:00
Samantha Evans,Samantha,Evans,evans.samantha@weichert.com,(850) 666-6179,Zillow Premier,New York,NY,3,9,1893369,NY654562,NY,3.9,86,A,realtor_scraper,2026-04-19T07:02:46.059282+00:00
Susan Anderson,Susan,Anderson,anderson.susan@berkshirehathawayhs.com,(620) 428-2127,ERA,Oklahoma City,OK,8,47,3539021,OK629127,OK,4.1,80,C,realtor_scraper,2026-04-19T07:02:46.059291+00:00
Richard James,Richard,James,richardj@century21.com,(539) 509-3021,Lennar,Raleigh,NC,24,28,10059213,NC203195,NC,4.7,84,B,realtor_scraper,2026-04-19T07:02:46.059299+00:00
Sharon Bennett,Sharon,Bennett,sbennett@realtyonegroup.com,(205) 473-1889,Beazer Homes,Albuquerque,NM,6,39,14289302,NM170568,NM,3.8,70,C,realtor_scraper,2026-04-19T07:02:46.059312+00:00
Benjamin Ramos,Benjamin,Ramos,benjaminr@redfin.com,(518) 372-6733,NVR,Philadelphia,PA,18,15,5253917,PA724732,PA,4.3,93,A,realtor_scraper,2026-04-19T07:02:46.059325+00:00
Justin Wright,Justin,Wright,wright.justin@berkshirehathawayhs.com,(564) 299-5549,Redfin,Nashville,TN,19,39,10198254,TN406532,TN,4.5,100,A,realtor_scraper,2026-04-19T07:02:46.059349+00:00
Frank Lewis,Frank,Lewis,frank.lewis@homesmart.com,(786) 782-1189,Meritage Homes,Los Angeles,CA,18,24,1744997,CA149331,CA,4.8,69,A,realtor_scraper,2026-04-19T07:02:46.059380+00:00
Christine Brooks,Christine,Brooks,christine51@elliman.com,(918) 504-4274,Beazer Homes,Charlotte,NC,10,23,6273914,NC691327,NC,4.4,79,A,realtor_scraper,2026-04-19T07:02:46.059452+00:00
Anna Campbell,Anna,Campbell,campbell.anna@compass.com,(947) 648-7902,Ryan Homes,Jacksonville,FL,9,29,1669479,FL356254,FL,4.6,62,B,realtor_scraper,2026-04-19T07:02:46.059476+00:00
Jonathan Adams,Jonathan,Adams,jonathan.adams@kw.com,(660) 866-1826,Better Homes & Gardens,Orlando,FL,18,10,5823622,FL146158,FL,4.7,89,A,realtor_scraper,2026-04-19T07:02:46.059502+00:00
Christopher Johnson,Christopher,Johnson,christopherj@realtyonegroup.com,(725) 371-5328,Century Communities,Tampa,FL,1,5,170585,FL526402,FL,3.7,61,A,realtor_scraper,2026-04-19T07:02:46.059533+00:00
Robert Nguyen,Robert,Nguyen,rnguyen@homesmart.com,(862) 502-1880,CalAtlantic Homes,Memphis,TN,4,13,1031051,TN173977,TN,4.3,84,C,realtor_scraper,2026-04-19T07:02:46.059553+00:00
Melissa Adams,Melissa,Adams,melissa28@remax.net,(770) 249-6306,United Real Estate,Phoenix,AZ,1,0,483684,AZ214887,AZ,0.0,43,A,realtor_scraper,2026-04-19T07:02:46.059575+00:00
Raymond Murphy,Raymond,Murphy,raymond.murphy@outlook.com,(256) 265-6826,eXp Realty,Reno,NV,14,19,13750802,NV941817,NV,3.5,100,C,realtor_scraper,2026-04-19T07:02:46.059605+00:00
Ruth Kelly,Ruth,Kelly,kelly.ruth@sothebysrealty.com,(774) 372-3895,Century 21,New York,NY,11,12,1642394,NY419966,NY,4.8,72,A,realtor_scraper,2026-04-19T07:02:46.059621+00:00
Amanda Brown,Amanda,Brown,abrown@sothebysrealty.com,(908) 256-7560,The Agency,San Jose,CA,17,48,4145998,CA147752,CA,3.5,91,B,realtor_scraper,2026-04-19T07:02:46.059641+00:00
Eric Clark,Eric,Clark,eric.clark@realtyonegroup.com,(602) 696-2537,United Real Estate,Austin,TX,23,29,11227646,TX543691,TX,4.3,70,A,realtor_scraper,2026-04-19T07:02:46.059660+00:00
Melissa Rogers,Melissa,Rogers,melissar@exprealty.com,(959) 572-7899,Pulte Homes,Riverside,CA,3,14,1187234,CA462717,CA,4.4,79,B,realtor_scraper,2026-04-19T07:02:46.059673+00:00
Maria Williams,Maria,Williams,mariaw@yahoo.com,(619) 455-4381,Better Homes & Gardens,San Diego,CA,15,13,12378602,CA678724,CA,3.8,81,A,realtor_scraper,2026-04-19T07:02:46.059693+00:00
Sandra Morgan,Sandra,Morgan,sandra89@remax.net,(274) 201-4167,Taylor Morrison,Austin,TX,8,23,6432868,TX854368,TX,4.1,94,A,realtor_scraper,2026-04-19T07:02:46.059708+00:00
Andrew Phillips,Andrew,Phillips,andrew.phillips@coldwellbanker.com,(715) 710-1917,Coldwell Banker,Memphis,TN,13,40,12251862,TN911158,TN,4.3,99,C,realtor_scraper,2026-04-19T07:02:46.059720+00:00
Dennis Kim,Dennis,Kim,kim.dennis@redfin.com,(347) 401-8858,Realty One Group,Las Vegas,NV,10,21,14312396,NV427785,NV,4.4,84,A,realtor_scraper,2026-04-19T07:02:46.059730+00:00
Sharon Adams,Sharon,Adams,adams.sharon@gmail.com,(415) 960-6693,Sotheby's,Boise,ID,25,19,5836653,ID430686,ID,4.6,92,C,realtor_scraper,2026-04-19T07:02:46.059744+00:00
Rebecca Wright,Rebecca,Wright,wright.rebecca@berkshirehathawayhs.com,(754) 909-4365,Century Communities,Raleigh,NC,2,5,617193,NC188389,NC,3.9,76,B,realtor_scraper,2026-04-19T07:02:46.059757+00:00
Christopher Hughes,Christopher,Hughes,christopher.hughes@sothebysrealty.com,(573) 610-8151,Taylor Morrison,Baton Rouge,LA,22,36,2108907,LA989765,LA,3.9,94,C,realtor_scraper,2026-04-19T07:02:46.059767+00:00
Patrick Martinez,Patrick,Martinez,patrick.martinez@exprealty.com,(760) 718-8955,KB Home,San Diego,CA,18,28,5740239,CA279326,CA,4.7,65,A,realtor_scraper,2026-04-19T07:02:46.059776+00:00
Raymond Williams,Raymond,Williams,rwilliams@redfin.com,(872) 872-5330,Beazer Homes,Cleveland,OH,22,32,1642449,OH918012,OH,4.9,85,B,realtor_scraper,2026-04-19T07:02:46.059785+00:00
Lisa Sanders,Lisa,Sanders,lisa17@coldwellbanker.com,(562) 666-5055,CalAtlantic Homes,Boston,MA,10,47,9237541,MA544048,MA,4.7,77,A,realtor_scraper,2026-04-19T07:02:46.059797+00:00
Robert Lee,Robert,Lee,rlee@realtor.com,(940) 636-6515,HomeSmart,Boston,MA,3,7,1764713,MA418979,MA,3.9,75,A,realtor_scraper,2026-04-19T07:02:46.059807+00:00
Ronald Carter,Ronald,Carter,ronaldc@berkshirehathawayhs.com,(985) 596-5158,Century Communities,St. Louis,MO,12,34,12806948,MO741003,MO,5.0,100,B,realtor_scraper,2026-04-19T07:02:46.059816+00:00
Gregory Torres,Gregory,Torres,gregory96@realtor.com,(575) 370-5147,Weichert,Reno,NV,8,37,6537011,NV600534,NV,3.8,89,C,realtor_scraper,2026-04-19T07:02:46.059828+00:00
Pamela Carter,Pamela,Carter,pamela40@realtor.com,(480) 368-7235,United Real Estate,Tucson,AZ,13,15,8852554,AZ901644,AZ,3.9,84,C,realtor_scraper,2026-04-19T07:02:46.059840+00:00
Justin Campbell,Justin,Campbell,campbell.justin@berkshirehathawayhs.com,(301) 815-7765,KB Home,San Francisco,CA,23,30,6129656,CA739368,CA,3.5,63,A,realtor_scraper,2026-04-19T07:02:46.059859+00:00
Mark Howard,Mark,Howard,mhoward@realtor.com,(417) 508-9959,Century 21,Chicago,IL,11,19,10501796,IL896079,IL,3.5,70,A,realtor_scraper,2026-04-19T07:02:46.059884+00:00
Donna Campbell,Donna,Campbell,campbell.donna@gmail.com,(623) 248-2237,NVR,Louisville,KY,1,4,174005,KY337911,KY,4.8,68,C,realtor_scraper,2026-04-19T07:02:46.059899+00:00
Gary Flores,Gary,Flores,gary.flores@redfin.com,(714) 340-9342,Douglas Elliman,Raleigh,NC,24,35,13394495,NC837996,NC,5.0,83,B,realtor_scraper,2026-04-19T07:02:46.059914+00:00
Kathleen Scott,Kathleen,Scott,kscott@century21.com,(409) 536-5996,Weichert,Orlando,FL,24,45,3005001,FL360911,FL,5.0,85,A,realtor_scraper,2026-04-19T07:02:46.059928+00:00
Daniel Moore,Daniel,Moore,dmoore@exprealty.com,(805) 256-8111,Lennar,Albuquerque,NM,21,39,10547989,NM932000,NM,4.1,71,C,realtor_scraper,2026-04-19T07:02:46.059938+00:00
Paul Reyes,Paul,Reyes,paul57@weichert.com,(947) 223-1894,Weichert,Orlando,FL,1,2,399796,FL468505,FL,4.7,69,A,realtor_scraper,2026-04-19T07:02:46.059947+00:00
Katherine Kim,Katherine,Kim,katherine77@berkshirehathawayhs.com,(754) 629-4869,eXp Realty,Louisville,KY,14,26,13001341,KY809201,KY,4.1,74,C,realtor_scraper,2026-04-19T07:02:46.059958+00:00
Benjamin Howard,Benjamin,Howard,benjaminh@outlook.com,(951) 835-2696,D.R. Horton,Charlotte,NC,4,10,1238016,NC460509,NC,4.9,90,A,realtor_scraper,2026-04-19T07:02:46.059967+00:00
Michael Ward,Michael,Ward,michael.ward@outlook.com,(562) 991-2329,Beazer Homes,Boston,MA,12,15,12685197,MA890500,MA,4.8,85,A,realtor_scraper,2026-04-19T07:02:46.059976+00:00
Donald White,Donald,White,donald83@coldwellbanker.com,(907) 359-9742,D.R. Horton,Las Vegas,NV,15,10,7274213,NV414080,NV,4.2,92,A,realtor_scraper,2026-04-19T07:02:46.059989+00:00
Jennifer Lopez,Jennifer,Lopez,jennifer.lopez@elliman.com,(215) 909-8521,KB Home,Denver,CO,16,16,1823307,CO811511,CO,4.1,73,A,realtor_scraper,2026-04-19T07:02:46.060003+00:00
Stephen Nelson,Stephen,Nelson,stephenn@berkshirehathawayhs.com,(408) 709-6348,HomeSmart,San Antonio,TX,19,48,6177303,TX482012,TX,4.0,73,B,realtor_scraper,2026-04-19T07:02:46.060012+00:00
Dorothy Ross,Dorothy,Ross,dorothy.ross@realtyonegroup.com,(862) 589-2265,Ryan Homes,Seattle,WA,6,24,12116610,WA967915,WA,4.7,94,A,realtor_scraper,2026-04-19T07:02:46.060021+00:00
Margaret Martin,Margaret,Martin,margaretm@homesmart.com,(916) 276-2651,Keller Williams,Sacramento,CA,9,29,11999504,CA369852,CA,4.0,97,B,realtor_scraper,2026-04-19T07:02:46.060029+00:00
Jessica Lee,Jessica,Lee,jessica84@outlook.com,(681) 470-2732,eXp Realty,Boston,MA,12,28,7029846,MA744014,MA,5.0,70,A,realtor_scraper,2026-04-19T07:02:46.060039+00:00
Sharon Reed,Sharon,Reed,sharon.reed@hotmail.com,(305) 652-3606,Tri Pointe Homes,San Jose,CA,11,28,14480313,CA646160,CA,4.9,100,B,realtor_scraper,2026-04-19T07:02:46.060047+00:00
Patrick Morgan,Patrick,Morgan,pmorgan@hotmail.com,(847) 382-9867,Coldwell Banker,Tucson,AZ,7,15,13309727,AZ316933,AZ,5.0,84,C,realtor_scraper,2026-04-19T07:02:46.060056+00:00
Gregory Moore,Gregory,Moore,gregory58@outlook.com,(810) 399-7562,RE/MAX,Miami,FL,24,18,8033913,FL309346,FL,3.8,74,A,realtor_scraper,2026-04-19T07:02:46.060065+00:00
Lisa Anderson,Lisa,Anderson,landerson@compass.com,(517) 870-1143,Compass,New Orleans,LA,20,50,14543940,LA991887,LA,4.3,100,C,realtor_scraper,2026-04-19T07:02:46.060073+00:00
George Hernandez,George,Hernandez,ghernandez@hotmail.com,(754) 956-6525,Better Homes & Gardens,Chicago,IL,6,30,8794343,IL197736,IL,4.9,81,A,realtor_scraper,2026-04-19T07:02:46.060082+00:00
Matthew Adams,Matthew,Adams,matthew.adams@exprealty.com,(515) 828-3500,Berkshire Hathaway,San Francisco,CA,4,12,763386,CA150745,CA,3.7,75,A,realtor_scraper,2026-04-19T07:02:46.060096+00:00
Ronald Sanders,Ronald,Sanders,ronald68@kw.com,(225) 605-7638,Vylla Home,Kansas City,MO,18,31,2801030,MO857668,MO,4.5,64,B,realtor_scraper,2026-04-19T07:02:46.060105+00:00
David Evans,David,Evans,davide@kw.com,(636) 983-1157,Meritage Homes,New York,NY,22,34,11027382,NY759191,NY,3.7,97,A,realtor_scraper,2026-04-19T07:02:46.060114+00:00
Thomas Clark,Thomas,Clark,thomasc@redfin.com,(205) 979-1092,Sotheby's,Tampa,FL,25,36,12139828,FL205939,FL,3.8,71,A,realtor_scraper,2026-04-19T07:02:46.060125+00:00
Justin Scott,Justin,Scott,scott.justin@redfin.com,(919) 799-1782,Ryan Homes,Dallas-Fort Worth,TX,12,12,10184432,TX470194,TX,4.5,72,A,realtor_scraper,2026-04-19T07:02:46.060134+00:00
David Morales,David,Morales,david67@hotmail.com,(667) 769-7225,eXp Realty,Tucson,AZ,23,38,9841327,AZ129924,AZ,4.9,73,C,realtor_scraper,2026-04-19T07:02:46.060143+00:00
Emma Ruiz,Emma,Ruiz,eruiz@weichert.com,(716) 275-8986,KB Home,Orlando,FL,12,26,7702964,FL925460,FL,3.7,90,A,realtor_scraper,2026-04-19T07:02:46.060153+00:00
Patrick Walker,Patrick,Walker,pwalker@coldwellbanker.com,(512) 457-7652,Toll Brothers,Jacksonville,FL,9,37,11131520,FL544750,FL,4.4,100,B,realtor_scraper,2026-04-19T07:02:46.060161+00:00
Jack Alvarez,Jack,Alvarez,jalvarez@yahoo.com,(681) 264-2645,Tri Pointe Homes,Colorado Springs,CO,9,19,5917684,CO240306,CO,4.5,83,C,realtor_scraper,2026-04-19T07:02:46.060170+00:00
James Martin,James,Martin,martin.james@redfin.com,(213) 993-1851,Redfin,Cincinnati,OH,2,10,1685087,OH535955,OH,4.3,81,B,realtor_scraper,2026-04-19T07:02:46.060180+00:00
Laura Nelson,Laura,Nelson,lauran@yahoo.com,(628) 724-8729,KB Home,San Diego,CA,11,19,13706621,CA564407,CA,3.6,74,A,realtor_scraper,2026-04-19T07:02:46.060191+00:00
Carol Green,Carol,Green,carol16@compass.com,(254) 698-1617,Realty One Group,Salt Lake City,UT,24,15,12009498,UT284600,UT,4.7,97,B,realtor_scraper,2026-04-19T07:02:46.060203+00:00
Ashley Bennett,Ashley,Bennett,abennett@kw.com,(862) 899-6306,Pulte Homes,Milwaukee,WI,23,19,13799704,WI137473,WI,4.6,99,C,realtor_scraper,2026-04-19T07:02:46.060212+00:00
Steven Jones,Steven,Jones,steven46@outlook.com,(641) 508-6764,Taylor Morrison,Nashville,TN,16,48,5405220,TN201765,TN,4.3,67,A,realtor_scraper,2026-04-19T07:02:46.060221+00:00
Daniel Bailey,Daniel,Bailey,dbailey@realtyonegroup.com,(240) 294-8340,Nest Seekers,Nashville,TN,24,35,14842655,TN255063,TN,3.9,99,A,realtor_scraper,2026-04-19T07:02:46.060229+00:00
Cynthia Campbell,Cynthia,Campbell,cynthia84@century21.com,(518) 687-2365,Better Homes & Gardens,Salt Lake City,UT,4,9,1482994,UT698340,UT,4.1,75,B,realtor_scraper,2026-04-19T07:02:46.060238+00:00
Jack James,Jack,James,jackj@homesmart.com,(302) 445-6092,Ryan Homes,Denver,CO,10,48,1593660,CO164970,CO,4.3,63,A,realtor_scraper,2026-04-19T07:02:46.060247+00:00
Donna Reyes,Donna,Reyes,reyes.donna@homesmart.com,(971) 490-7362,Toll Brothers,Baltimore,MD,5,49,12387293,MD213339,MD,4.2,100,B,realtor_scraper,2026-04-19T07:02:46.060255+00:00
Michael Williams,Michael,Williams,michaelw@remax.net,(518) 467-6081,Ryan Homes,Denver,CO,11,23,13702494,CO975148,CO,4.8,81,A,realtor_scraper,2026-04-19T07:02:46.060264+00:00
Lisa Ortiz,Lisa,Ortiz,ortiz.lisa@homesmart.com,(831) 960-8266,The Agency,Oklahoma City,OK,24,48,9605279,OK411681,OK,4.0,79,C,realtor_scraper,2026-04-19T07:02:46.060272+00:00
Jacob Davis,Jacob,Davis,jacob.davis@redfin.com,(814) 771-9426,eXp Realty,Philadelphia,PA,14,42,5717277,PA164423,PA,4.7,67,A,realtor_scraper,2026-04-19T07:02:46.060284+00:00
Jeffrey Chavez,Jeffrey,Chavez,jchavez@exprealty.com,(361) 287-2269,Douglas Elliman,Atlanta,GA,24,31,11333520,GA745801,GA,3.9,92,A,realtor_scraper,2026-04-19T07:02:46.060293+00:00
Emma Myers,Emma,Myers,emmam@sothebysrealty.com,(347) 269-5755,Berkshire Hathaway,Indianapolis,IN,9,35,4744757,IN969812,IN,4.9,75,B,realtor_scraper,2026-04-19T07:02:46.060301+00:00
William King,William,King,williamk@coldwellbanker.com,(734) 426-5027,Lennar,Philadelphia,PA,14,30,6501249,PA116206,PA,4.8,69,A,realtor_scraper,2026-04-19T07:02:46.060309+00:00
Raymond Jones,Raymond,Jones,raymond77@yahoo.com,(616) 651-3092,ERA,Boston,MA,20,43,12438329,MA672889,MA,4.9,95,A,realtor_scraper,2026-04-19T07:02:46.060323+00:00
Sharon Thompson,Sharon,Thompson,sthompson@century21.com,(574) 249-7602,Keller Williams,Columbus,OH,0,5,347365,OH468230,OH,4.9,60,B,realtor_scraper,2026-04-19T07:02:46.060332+00:00
Michelle Ruiz,Michelle,Ruiz,michelle.ruiz@redfin.com,(936) 332-5125,Vylla Home,San Jose,CA,22,18,11373510,CA171364,CA,4.3,81,B,realtor_scraper,2026-04-19T07:02:46.060341+00:00
Rachel Williams,Rachel,Williams,rwilliams@redfin.com,(321) 407-7936,Century 21,Oklahoma City,OK,6,47,1900606,OK832718,OK,5.0,91,C,realtor_scraper,2026-04-19T07:02:46.060350+00:00
Andrew Stewart,Andrew,Stewart,andrews@hotmail.com,(229) 877-4465,CalAtlantic Homes,Portland,OR,8,46,5787999,OR148543,OR,4.9,77,B,realtor_scraper,2026-04-19T07:02:46.060358+00:00
Angela Murphy,Angela,Murphy,angela.murphy@realtor.com,(339) 850-7716,Keller Williams,Denver,CO,13,45,5018299,CO578194,CO,3.9,79,A,realtor_scraper,2026-04-19T07:02:46.060366+00:00
Mark Howard,Mark,Howard,mhoward@berkshirehathawayhs.com,(352) 780-4621,Douglas Elliman,Philadelphia,PA,8,29,1812102,PA101199,PA,4.1,82,A,realtor_scraper,2026-04-19T07:02:46.060377+00:00
Christine Harris,Christine,Harris,christine.harris@exprealty.com,(507) 837-7694,CalAtlantic Homes,Riverside,CA,21,18,7072874,CA616880,CA,4.6,86,B,realtor_scraper,2026-04-19T07:02:46.060386+00:00
Patricia Anderson,Patricia,Anderson,panderson@century21.com,(484) 346-7714,Keller Williams,Los Angeles,CA,12,24,3599474,CA690807,CA,3.8,67,A,realtor_scraper,2026-04-19T07:02:46.060394+00:00
Patricia Hill,Patricia,Hill,patricia72@kw.com,(661) 368-5876,Nest Seekers,Austin,TX,7,16,13199543,TX316911,TX,4.7,97,A,realtor_scraper,2026-04-19T07:02:46.060420+00:00
Samantha Howard,Samantha,Howard,samanthah@outlook.com,(562) 572-1890,Toll Brothers,Phoenix,AZ,23,13,5201345,AZ534360,AZ,4.5,76,A,realtor_scraper,2026-04-19T07:02:46.060429+00:00
Edward Martinez,Edward,Martinez,edward80@realtor.com,(703) 752-8151,Sotheby's,San Jose,CA,20,37,11366970,CA816266,CA,4.7,89,B,realtor_scraper,2026-04-19T07:02:46.060450+00:00
Joshua Evans,Joshua,Evans,joshua.evans@weichert.com,(715) 658-2201,Tri Pointe Homes,Chicago,IL,23,24,10436503,IL287428,IL,3.7,79,A,realtor_scraper,2026-04-19T07:02:46.060459+00:00
Dorothy Ramos,Dorothy,Ramos,dramos@weichert.com,(443) 293-5926,HomeSmart,Las Vegas,NV,24,32,8695198,NV553499,NV,4.2,93,A,realtor_scraper,2026-04-19T07:02:46.060471+00:00
Christopher Ross,Christopher,Ross,christopherr@sothebysrealty.com,(920) 616-9893,Ryan Homes,Columbus,OH,11,21,8522318,OH802011,OH,4.7,90,B,realtor_scraper,2026-04-19T07:02:46.060479+00:00
Melissa Ross,Melissa,Ross,melissar@remax.net,(207) 269-6239,ERA,San Diego,CA,15,18,1942117,CA212533,CA,4.2,93,A,realtor_scraper,2026-04-19T07:02:46.060488+00:00
Samuel Hernandez,Samuel,Hernandez,samuel.hernandez@redfin.com,(423) 625-2516,Tri Pointe Homes,San Francisco,CA,7,28,9073487,CA950362,CA,4.1,84,A,realtor_scraper,2026-04-19T07:02:46.060500+00:00
Angela Hughes,Angela,Hughes,hughes.angela@compass.com,(539) 852-8112,HomeSmart,Salt Lake City,UT,14,11,7391211,UT873763,UT,4.9,60,B,realtor_scraper,2026-04-19T07:02:46.060509+00:00
Christine Gray,Christine,Gray,cgray@elliman.com,(959) 853-1208,ERA,Atlanta,GA,13,20,3275178,GA525131,GA,3.9,62,A,realtor_scraper,2026-04-19T07:02:46.060522+00:00
Susan Smith,Susan,Smith,ssmith@weichert.com,(307) 567-2407,Pulte Homes,Jacksonville,FL,18,14,13019590,FL995587,FL,4.7,100,B,realtor_scraper,2026-04-19T07:02:46.060531+00:00
Pamela Cox,Pamela,Cox,pamela.cox@hotmail.com,(857) 871-2929,Century 21,Tampa,FL,15,31,6070636,FL104546,FL,4.9,92,A,realtor_scraper,2026-04-19T07:02:46.060539+00:00
Emma Robinson,Emma,Robinson,erobinson@coldwellbanker.com,(845) 658-6820,Taylor Morrison,Detroit,MI,11,41,7672512,MI208740,MI,4.4,67,B,realtor_scraper,2026-04-19T07:02:46.060549+00:00
Daniel Gray,Daniel,Gray,gray.daniel@coldwellbanker.com,(563) 856-2883,NVR,Seattle,WA,25,22,13895721,WA706765,WA,3.5,74,A,realtor_scraper,2026-04-19T07:02:46.060557+00:00
Debra Young,Debra,Young,debra.young@exprealty.com,(814) 341-6006,Century 21,Indianapolis,IN,13,45,3973685,IN936081,IN,4.1,84,B,realtor_scraper,2026-04-19T07:02:46.060569+00:00
Emily Jackson,Emily,Jackson,emily99@redfin.com,(972) 215-8907,Realty One Group,Houston,TX,18,40,12039123,TX329093,TX,4.4,84,A,realtor_scraper,2026-04-19T07:02:46.060578+00:00
Patrick Rodriguez,Patrick,Rodriguez,patrick.rodriguez@compass.com,(828) 243-3131,HomeSmart,Baton Rouge,LA,18,44,14854805,LA968839,LA,4.4,71,C,realtor_scraper,2026-04-19T07:02:46.060587+00:00
Sandra Jones,Sandra,Jones,sandraj@realtyonegroup.com,(858) 796-5843,Taylor Morrison,Tucson,AZ,21,21,3430473,AZ756305,AZ,4.8,76,C,realtor_scraper,2026-04-19T07:02:46.060598+00:00
Pamela Smith,Pamela,Smith,psmith@hotmail.com,(313) 460-4325,Pulte Homes,Dallas-Fort Worth,TX,20,30,14294544,TX727780,TX,4.3,100,A,realtor_scraper,2026-04-19T07:02:46.060607+00:00
Larry Brown,Larry,Brown,larryb@kw.com,(623) 386-7612,Better Homes & Gardens,St. Louis,MO,11,29,9329153,MO176289,MO,3.6,92,B,realtor_scraper,2026-04-19T07:02:46.060615+00:00
Diane Sanders,Diane,Sanders,sanders.diane@sothebysrealty.com,(564) 518-2512,eXp Realty,Jacksonville,FL,21,12,11332942,FL561386,FL,4.6,71,B,realtor_scraper,2026-04-19T07:02:46.060624+00:00
Andrew Gomez,Andrew,Gomez,andrewg@elliman.com,(912) 412-1407,The Agency,New Orleans,LA,14,30,4315009,LA376460,LA,4.4,73,C,realtor_scraper,2026-04-19T07:02:46.060632+00:00
Jeffrey Moore,Jeffrey,Moore,jeffrey98@coldwellbanker.com,(214) 754-1093,Realty One Group,Albuquerque,NM,3,13,690252,NM498477,NM,4.2,87,C,realtor_scraper,2026-04-19T07:02:46.060640+00:00
