id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260724-00042,Sandra Jackson,sandra.jackson@yahoo.com,(512) 705-1176,Coldwell Banker,San Antonio,TX,75932,1,11,A,73,NAR Directory,2026-07-24T18:40:18Z
CREAM-20260724-00043,Robert Ross,robertr@outlook.com,(404) 441-9746,Keller Williams,Greensboro,NC,27979,13,72,A,72,Trade Show,2026-07-24T13:52:59Z
CREAM-20260724-00044,Alexander Chavez,alexander.chavez@me.com,(305) 773-8828,eXp Realty,Aurora,CO,80797,2,3,A,87,Referral Network,2026-07-24T17:50:59Z
CREAM-20260724-00045,Frank Morris,frankmorris@hotmail.com,(469) 711-6787,Keller Williams,Raleigh,NC,27484,24,25,A,83,Facebook,2026-07-24T23:41:52Z
CREAM-20260724-00046,James Reed,james.reed@gmail.com,(916) 767-3442,Huntington Real Estate,Cincinnati,OH,43232,4,8,A,69,Brokerage Listings,2026-07-24T05:17:01Z
CREAM-20260724-00047,Donald Scott,donald.scott@gmail.com,(303) 687-8607,Berkshire Hathaway,Tampa,FL,33180,4,16,A,63,Website Lead,2026-07-24T11:56:49Z
CREAM-20260724-00048,Rebecca Williams,rebecca_williams@outlook.com,(786) 290-6961,Coldwell Banker,Phoenix,AZ,85701,6,21,A,60,Website Lead,2026-07-24T13:47:39Z
CREAM-20260724-00049,Laura Brooks,laura_brooks@me.com,(704) 235-8554,Allie Beth Allman,El Paso,TX,77352,3,12,A,76,Facebook,2026-07-24T07:03:00Z
CREAM-20260724-00050,Pamela Gomez,pamela.gomez@kellerwilliamsrealty.com,(980) 974-2652,Keller Williams Realty,Fort Lauderdale,FL,34191,1,7,A,81,Referral Network,2026-07-24T09:11:50Z
CREAM-20260724-00051,Karen Flores,kflores@berkshirehathaway.com,(305) 270-6818,Berkshire Hathaway,Tampa,FL,32458,12,67,A,69,Referral Network,2026-07-24T18:55:22Z
CREAM-20260724-00052,Nicole Rogers,nrogers@hotmail.com,(602) 978-8083,Halstead,Bronx,NY,11255,1,11,A,66,Realtor.com,2026-07-24T20:44:35Z
CREAM-20260724-00053,Stephen Moore,stephenm@gmail.com,(512) 253-2520,RE/MAX,Fort Lauderdale,FL,34596,21,35,A,81,Realtor.com,2026-07-24T19:15:02Z
CREAM-20260724-00054,Elizabeth Harris,elizabethharris@aol.com,(310) 825-8497,Coldwell Banker,Tucson,AZ,85851,6,31,A,81,Brokerage Listings,2026-07-24T23:11:40Z
CREAM-20260724-00055,Laura Baker,laura_baker@icloud.com,(513) 952-7935,Keller Williams,Aurora,CO,80847,10,53,A,70,Facebook,2026-07-24T04:55:14Z
CREAM-20260724-00056,Ryan Perry,rperry@outlook.com,(415) 518-7135,eXp Realty,Denver,CO,80943,10,59,A,70,LinkedIn,2026-07-24T21:54:08Z
CREAM-20260724-00057,Samuel Allen,samuela@outlook.com,(718) 454-9485,Douglas Elliman,Miami,FL,33561,19,63,A,69,Realtor.com,2026-07-24T06:05:22Z
CREAM-20260724-00058,Aaron Ortiz,aarono@coldwellbanker.com,(646) 264-6064,Coldwell Banker,Scottsdale,AZ,86708,5,15,A,78,MLS Database,2026-07-24T17:42:38Z
CREAM-20260724-00059,Charles Garcia,charlesg@compass.com,(805) 768-1511,Compass,Charlotte,NC,27918,23,42,A,80,Trade Show,2026-07-24T20:08:00Z
CREAM-20260724-00060,Melissa Lee,melissal@gmail.com,(916) 847-9978,Howard Hanna,Charlotte,NC,27162,9,21,A,85,LinkedIn,2026-07-24T03:06:27Z
CREAM-20260724-00061,Andrew Parker,andrew_parker@icloud.com,(513) 321-8116,Coldwell Banker,Charlotte,NC,28111,19,25,A,76,Realtor.com,2026-07-24T11:34:39Z
CREAM-20260724-00062,Tyler Ramirez,tramirez@berkshirehathaway.com,(713) 500-3589,Berkshire Hathaway,Colorado Springs,CO,80789,14,61,A,94,Cold Outreach,2026-07-24T07:47:27Z
CREAM-20260724-00063,Ronald Ramirez,rramirez@re/max.com,(714) 817-6479,RE/MAX,Aurora,CO,80183,23,36,A,78,Website Lead,2026-07-24T19:58:32Z
CREAM-20260724-00064,Jennifer Johnson,jennifer.johnson@kellerwilliams.com,(929) 839-5233,Keller Williams,Columbus,OH,44826,5,17,A,76,Referral Network,2026-07-24T21:19:34Z
CREAM-20260724-00065,Pamela Gonzalez,pgonzalez@yahoo.com,(646) 845-8287,Berkshire Hathaway,Fort Worth,TX,79912,4,24,A,98,LinkedIn,2026-07-24T20:59:06Z
CREAM-20260724-00066,Alexander Flores,aflores@hotmail.com,(256) 517-1671,Douglas Elliman,Tampa,FL,32788,0,1,A,81,Facebook,2026-07-24T16:37:43Z
CREAM-20260724-00067,Amy Alvarez,amya@aol.com,(469) 703-6941,Keller Williams,Dallas,TX,77627,5,15,A,64,Cold Outreach,2026-07-24T21:10:46Z
CREAM-20260724-00068,Edward Morales,edward.morales@icloud.com,(512) 831-2838,8z Real Estate,Aurora,CO,81565,1,12,A,70,NAR Directory,2026-07-24T18:04:26Z
CREAM-20260724-00069,Melissa Davis,melissad@me.com,(469) 752-2535,RE/MAX,El Paso,TX,79340,6,17,A,92,Facebook,2026-07-24T12:44:17Z
CREAM-20260724-00070,Mary Taylor,mary_taylor@icloud.com,(512) 652-2489,Allie Beth Allman,Dallas,TX,77255,1,3,A,88,Realtor.com,2026-07-24T06:21:11Z
CREAM-20260724-00071,Michael Martin,michael.martin@kellerwilliams.com,(512) 610-3992,Keller Williams,Charlotte,NC,27568,4,17,A,82,Facebook,2026-07-24T18:06:49Z
CREAM-20260724-00072,Emily Patel,emily_patel@icloud.com,(919) 310-7075,Berkshire Hathaway,Cincinnati,OH,43295,14,35,A,65,Brokerage Listings,2026-07-24T02:31:38Z
CREAM-20260724-00073,Laura Anderson,laura_anderson@yahoo.com,(713) 490-1639,Keller Williams,Columbus,OH,43859,4,16,A,78,Trade Show,2026-07-24T15:45:34Z
CREAM-20260724-00074,Emily Kelly,emilyk@kellerwilliams.com,(980) 448-4739,Keller Williams,Columbus,OH,44108,23,48,A,82,Realtor.com,2026-07-24T06:46:00Z
CREAM-20260724-00075,Stephen Garcia,sgarcia@douglaselliman.com,(718) 472-5836,Douglas Elliman,Jacksonville,FL,33683,3,17,A,98,Brokerage Listings,2026-07-24T15:42:59Z
CREAM-20260724-00076,Alexander Robinson,alexanderrobinson@hotmail.com,(303) 421-6824,RE/MAX,Oakland,CA,94671,6,39,A,88,Website Lead,2026-07-24T08:38:15Z
CREAM-20260724-00077,Tyler Clark,tyler_clark@icloud.com,(718) 559-6919,Keller Williams,Staten Island,NY,10327,2,3,A,63,Realtor.com,2026-07-24T15:16:23Z
CREAM-20260724-00078,Brenda Sanchez,brendas@berkshirehathaway.com,(714) 914-1705,Berkshire Hathaway,Jacksonville,FL,32553,7,29,A,91,Realtor.com,2026-07-24T10:32:36Z
CREAM-20260724-00079,Joseph Lewis,joseph_lewis@icloud.com,(805) 635-2834,Huntington Real Estate,Cleveland,OH,45148,4,14,A,77,Cold Outreach,2026-07-24T14:08:49Z
CREAM-20260724-00080,Jacob Nguyen,jacob_nguyen@me.com,(718) 540-2262,Sotheby's International,Queens,NY,14427,16,64,A,84,NAR Directory,2026-07-24T20:12:43Z
CREAM-20260724-00081,Paul Reed,paulreed@icloud.com,(720) 539-5182,Allie Beth Allman,Austin,TX,79491,3,16,A,62,Website Lead,2026-07-24T10:10:04Z
CREAM-20260724-00082,Helen Myers,helen.myers@hotmail.com,(256) 239-6481,eXp Realty,Cleveland,OH,44214,23,51,A,81,LinkedIn,2026-07-24T18:07:51Z
CREAM-20260724-00083,Pamela Howard,pamelah@cutlerrealestate.com,(704) 420-7585,Cutler Real Estate,Columbus,OH,44996,3,13,A,80,Facebook,2026-07-24T06:37:06Z
CREAM-20260724-00084,Alexander Jenkins,alexanderj@huntingtonrealestate.com,(212) 450-6558,Huntington Real Estate,Cleveland,OH,44824,1,12,A,78,LinkedIn,2026-07-24T20:04:15Z
CREAM-20260724-00085,Rachel Castillo,rachelc@icloud.com,(646) 427-8789,Coldwell Banker,San Francisco,CA,94427,1,3,A,68,MLS Database,2026-07-24T03:01:06Z
CREAM-20260724-00086,Mary Wright,maryw@icloud.com,(303) 289-9833,Berkshire Hathaway,Fort Lauderdale,FL,32647,4,25,A,64,Trade Show,2026-07-24T21:26:31Z
CREAM-20260724-00087,Tyler Thomas,tyler.thomas@coldwellbanker.com,(310) 633-9355,Coldwell Banker,Phoenix,AZ,86813,24,38,A,74,Referral Network,2026-07-24T07:57:12Z
CREAM-20260724-00088,Brian James,bjames@hotmail.com,(602) 342-6329,Huntington Real Estate,Columbus,OH,45650,2,3,A,100,Website Lead,2026-07-24T03:05:10Z
CREAM-20260724-00089,Susan Nguyen,susann@icloud.com,(407) 961-2581,Keller Williams,Charlotte,NC,27637,5,11,A,96,NAR Directory,2026-07-24T18:19:06Z
CREAM-20260724-00090,Melissa Cooper,mcooper@outlook.com,(614) 842-9499,Allie Beth Allman,Dallas,TX,77780,0,3,A,60,NAR Directory,2026-07-24T17:14:06Z
CREAM-20260724-00091,Christopher Rivera,christopher.rivera@livsothebys.com,(310) 646-3315,LIV Sotheby's,Aurora,CO,80845,5,12,A,77,Brokerage Listings,2026-07-24T14:33:39Z
CREAM-20260724-00092,Jeffrey Scott,jeffreyscott@gmail.com,(513) 590-1534,Coldwell Banker,Raleigh,NC,28617,1,8,A,61,Brokerage Listings,2026-07-24T02:39:23Z
CREAM-20260724-00093,Brenda Johnson,brendajohnson@hotmail.com,(415) 879-1353,Berkshire Hathaway,Cleveland,OH,44470,0,0,A,96,LinkedIn,2026-07-24T11:56:53Z
CREAM-20260724-00094,Rachel Patel,rachel.patel@me.com,(704) 405-8668,Coldwell Banker,Dallas,TX,79938,4,22,A,88,Brokerage Listings,2026-07-24T18:48:56Z
CREAM-20260724-00095,Dennis Hall,dhall@icloud.com,(602) 839-7316,Berkshire Hathaway,Columbus,OH,44445,5,9,A,87,Realtor.com,2026-07-24T21:36:05Z
CREAM-20260724-00096,Paul Kelly,paul_kelly@aol.com,(303) 920-7767,Berkshire Hathaway,Tucson,AZ,86775,3,10,A,89,Website Lead,2026-07-24T10:18:16Z
CREAM-20260724-00097,Amy Gomez,amy_gomez@gmail.com,(980) 855-1059,Compass,Charlotte,NC,28762,2,9,A,89,Realtor.com,2026-07-24T05:14:59Z
CREAM-20260724-00098,Elizabeth Gomez,elizabeth.gomez@re/max.com,(310) 591-6367,RE/MAX,Dallas,TX,77242,3,20,A,98,Referral Network,2026-07-24T22:32:31Z
CREAM-20260724-00099,Frank Robinson,frank.robinson@aol.com,(805) 375-8254,Halstead,Brooklyn,NY,11642,2,5,A,93,Trade Show,2026-07-24T06:08:57Z
CREAM-20260724-00100,Ryan Moore,ryanmoore@icloud.com,(512) 323-8873,Berkshire Hathaway,Charlotte,NC,27938,19,52,A,80,Facebook,2026-07-24T21:39:23Z
CREAM-20260724-00101,Mary Brooks,marybrooks@icloud.com,(513) 313-3511,Coldwell Banker,San Diego,CA,96511,2,9,A,79,NAR Directory,2026-07-24T12:09:49Z
CREAM-20260724-00102,Karen Sanchez,karens@exprealty.com,(469) 470-1965,eXp Realty,Long Beach,CA,91654,16,46,A,82,Cold Outreach,2026-07-24T11:36:33Z
CREAM-20260724-00103,Sarah Baker,sarah.baker@outlook.com,(980) 892-6843,Brown Harris Stevens,New York City,NY,10298,1,6,A,66,Brokerage Listings,2026-07-24T22:59:23Z
CREAM-20260724-00104,Brandon Wright,brandon.wright@compass.com,(512) 275-8439,Compass,Charlotte,NC,28185,20,67,A,74,MLS Database,2026-07-24T18:53:05Z
CREAM-20260724-00105,Jerry Sanders,jsanders@kellerwilliamsrealty.com,(334) 699-6400,Keller Williams Realty,Tampa,FL,33286,20,76,A,74,Website Lead,2026-07-24T11:17:34Z
CREAM-20260724-00106,Sarah Phillips,sarah_phillips@icloud.com,(646) 371-3125,Coldwell Banker,Scottsdale,AZ,86486,17,35,A,70,Realtor.com,2026-07-24T01:24:45Z
CREAM-20260724-00107,Jonathan Hernandez,jonathanh@coldwellbanker.com,(513) 287-1258,Coldwell Banker,Dallas,TX,76722,12,71,A,82,Trade Show,2026-07-24T00:34:36Z
CREAM-20260724-00108,Ruth Miller,ruthmiller@gmail.com,(614) 453-9201,Keller Williams,New York City,NY,10450,4,20,A,96,LinkedIn,2026-07-24T11:09:41Z
CREAM-20260724-00109,George Garcia,george.garcia@douglaselliman.com,(919) 269-2655,Douglas Elliman,Fort Lauderdale,FL,33491,4,14,A,71,Realtor.com,2026-07-24T06:47:54Z
CREAM-20260724-00110,Brian Patel,bpatel@compass.com,(407) 479-8456,Compass,Greensboro,NC,28742,24,47,A,64,Realtor.com,2026-07-24T00:55:20Z
CREAM-20260724-00111,Eric Patel,epatel@re/max.com,(310) 457-7930,RE/MAX,St. Petersburg,FL,34206,24,25,A,94,NAR Directory,2026-07-24T09:13:57Z
CREAM-20260724-00112,Kevin Cooper,kevincooper@yahoo.com,(929) 382-2904,Pacific Sotheby's,Los Angeles,CA,92393,15,53,A,98,Brokerage Listings,2026-07-24T08:46:23Z
CREAM-20260724-00113,Gary Moore,garymoore@me.com,(980) 680-8869,Berkshire Hathaway HomeServices,Oakland,CA,91536,1,7,A,82,Referral Network,2026-07-24T08:03:55Z
CREAM-20260724-00114,Aaron Green,aaron_green@gmail.com,(720) 853-5492,Nest Seekers,Queens,NY,14464,10,46,A,91,LinkedIn,2026-07-24T18:37:35Z
CREAM-20260724-00115,Anna Wright,anna.wright@berkshirehathaway.com,(234) 739-8430,Berkshire Hathaway,Greensboro,NC,27795,12,33,A,88,LinkedIn,2026-07-24T18:20:51Z
CREAM-20260724-00116,David Nguyen,david_nguyen@outlook.com,(310) 634-2642,Century 21,Orlando,FL,33164,19,25,A,98,NAR Directory,2026-07-24T16:57:11Z
CREAM-20260724-00117,Diane Allen,diane_allen@gmail.com,(303) 829-5285,Nest Seekers,Manhattan,NY,14186,1,9,A,95,Brokerage Listings,2026-07-24T19:20:18Z
CREAM-20260724-00118,Anthony Clark,anthonyclark@icloud.com,(614) 683-1991,Berkshire Hathaway,Orlando,FL,33113,7,28,A,75,Trade Show,2026-07-24T21:00:20Z
CREAM-20260724-00119,James Richardson,james.richardson@douglaselliman.com,(972) 602-9850,Douglas Elliman,Queens,NY,13871,5,18,A,94,Trade Show,2026-07-24T20:27:37Z
CREAM-20260724-00120,Sarah Young,sarah.young@aol.com,(980) 991-4760,Halstead,Brooklyn,NY,14308,4,11,A,63,MLS Database,2026-07-24T12:06:39Z
CREAM-20260724-00121,Susan Nelson,susan.nelson@aol.com,(714) 403-9674,Briggs Freeman Sotheby's,San Antonio,TX,78721,24,48,A,99,LinkedIn,2026-07-24T20:05:02Z
CREAM-20260724-00122,Richard Perry,rperry@gmail.com,(512) 760-2478,Howard Hanna,Charlotte,NC,28515,17,41,A,73,Website Lead,2026-07-24T22:25:59Z
CREAM-20260724-00123,Nancy Green,nancyg@aol.com,(256) 793-2709,Coldwell Banker,San Jose,CA,96574,0,3,A,82,Realtor.com,2026-07-24T00:34:10Z
CREAM-20260724-00124,Sharon Mitchell,sharonmitchell@yahoo.com,(415) 829-7380,Berkshire Hathaway HomeServices,Oakland,CA,91317,3,18,A,80,Facebook,2026-07-24T12:13:41Z
CREAM-20260724-00125,Jerry White,jerrywhite@gmail.com,(310) 443-8549,Brown Harris Stevens,Queens,NY,14884,4,13,A,70,Brokerage Listings,2026-07-24T08:10:44Z
CREAM-20260724-00126,Margaret Robinson,mrobinson@outlook.com,(929) 997-7622,HomeSmart,Phoenix,AZ,85555,13,61,A,97,Referral Network,2026-07-24T14:49:02Z
CREAM-20260724-00127,Joseph Ross,josephr@re/max.com,(212) 573-7399,RE/MAX,Colorado Springs,CO,80749,13,69,A,68,Cold Outreach,2026-07-24T01:10:15Z
CREAM-20260724-00128,Justin Rodriguez,jrodriguez@kellerwilliamsrealty.com,(305) 803-6041,Keller Williams Realty,San Jose,CA,92346,20,53,A,94,MLS Database,2026-07-24T16:53:02Z
CREAM-20260724-00129,Jack Howard,jhoward@me.com,(512) 664-4452,Keller Williams Realty,Fort Lauderdale,FL,32183,18,80,A,76,NAR Directory,2026-07-24T05:24:24Z
CREAM-20260724-00130,Rachel Stewart,rachel.stewart@outlook.com,(305) 690-1486,eXp Realty,Charlotte,NC,27350,15,80,A,78,Facebook,2026-07-24T00:25:36Z
CREAM-20260724-00131,Jason Watson,jason.watson@me.com,(718) 860-4607,RE/MAX,Oakland,CA,93449,21,38,A,84,Cold Outreach,2026-07-24T15:51:15Z
CREAM-20260724-00132,Jason Walker,jwalker@aol.com,(614) 942-5874,Coldwell Banker,Columbus,OH,43545,2,9,A,95,Referral Network,2026-07-24T20:10:58Z
CREAM-20260724-00133,Margaret Martin,margaretmartin@me.com,(919) 959-6072,Howard Hanna,Greensboro,NC,27177,4,10,A,66,Website Lead,2026-07-24T22:57:16Z
CREAM-20260724-00134,Ryan Bailey,ryan.bailey@compass.com,(310) 830-9855,Compass,San Jose,CA,93165,19,50,A,83,Referral Network,2026-07-24T11:34:00Z
CREAM-20260724-00135,Janet Bennett,janet.bennett@icloud.com,(980) 892-9097,8z Real Estate,Aurora,CO,80573,5,8,A,71,Cold Outreach,2026-07-24T22:40:50Z
CREAM-20260724-00136,Nicholas Torres,nicholas.torres@icloud.com,(303) 604-4308,Berkshire Hathaway,Houston,TX,75691,17,41,A,85,Realtor.com,2026-07-24T21:12:27Z
CREAM-20260724-00137,Jacob Turner,jturner@yahoo.com,(714) 811-5074,Cutler Real Estate,Columbus,OH,44446,5,11,A,76,Realtor.com,2026-07-24T03:19:53Z
CREAM-20260724-00138,Jonathan Scott,jscott@gmail.com,(256) 857-1967,eXp Realty,Aurora,CO,81222,0,5,A,88,Realtor.com,2026-07-24T08:43:59Z
CREAM-20260724-00139,Richard Rodriguez,richardr@aol.com,(805) 844-4447,RE/MAX,Columbus,OH,44669,20,39,A,62,Referral Network,2026-07-24T03:39:19Z
CREAM-20260724-00140,Justin Ramos,justinramos@me.com,(469) 394-9017,RE/MAX,Phoenix,AZ,86616,6,23,A,68,Brokerage Listings,2026-07-24T17:52:12Z
CREAM-20260724-00141,Justin Castillo,jcastillo@longrealty.com,(305) 983-3332,Long Realty,Mesa,AZ,85303,4,8,A,61,LinkedIn,2026-07-24T08:05:12Z
CREAM-20260724-00142,Tyler Brooks,tyler.brooks@icloud.com,(972) 220-8016,Berkshire Hathaway HomeServices,Los Angeles,CA,94132,3,10,A,89,Brokerage Listings,2026-07-24T00:27:36Z
CREAM-20260724-00143,Jessica Martin,jessica.martin@hotmail.com,(916) 492-9063,Keller Williams,Staten Island,NY,11301,22,55,A,71,NAR Directory,2026-07-24T09:19:42Z
CREAM-20260724-00144,Melissa Rivera,mrivera@gmail.com,(212) 357-8679,Sotheby's International,Sacramento,CA,96506,0,0,A,81,Cold Outreach,2026-07-24T22:03:23Z
CREAM-20260724-00145,Janet Hill,jhill@coldwellbanker.com,(805) 429-9227,Coldwell Banker,Sacramento,CA,94543,3,12,A,72,Facebook,2026-07-24T15:51:30Z
CREAM-20260724-00146,Rachel Kelly,rachel_kelly@outlook.com,(713) 313-3789,Russell Lyon Sotheby's,Scottsdale,AZ,86750,10,32,A,73,NAR Directory,2026-07-24T15:25:24Z
CREAM-20260724-00147,Larry Carter,lcarter@outlook.com,(980) 526-6444,Allie Beth Allman,El Paso,TX,77265,6,36,A,84,Referral Network,2026-07-24T01:32:49Z
CREAM-20260724-00148,Catherine Morales,catherine_morales@gmail.com,(919) 688-6665,Compass,Long Beach,CA,91906,14,53,A,60,Website Lead,2026-07-24T11:37:47Z
CREAM-20260724-00149,Aaron Perez,aperez@yahoo.com,(305) 233-6248,Howard Hanna,Greensboro,NC,28258,4,20,A,71,Referral Network,2026-07-24T17:54:07Z
CREAM-20260724-00150,Frank Rogers,frogers@berkshirehathawayhomeservices.com,(646) 213-9633,Berkshire Hathaway HomeServices,Oakland,CA,94758,1,7,A,94,Brokerage Listings,2026-07-24T21:05:23Z
