id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority,cream_fit_score,source,scraped_at
CREAM-20260803-00017,Kathleen Nguyen,knguyen@coldwellbanker.com,(646) 680-5011,Coldwell Banker,San Jose,CA,92685,22,80,A,71,NAR Directory,2026-08-03T00:12:30Z
CREAM-20260803-00018,Anthony Patel,anthonypatel@icloud.com,(916) 987-6330,RE/MAX,Fort Worth,TX,76647,0,1,A,91,LinkedIn,2026-08-03T00:33:18Z
CREAM-20260803-00019,Ruth White,ruthw@kellerwilliamsrealty.com,(929) 802-2086,Keller Williams Realty,San Francisco,CA,91634,5,8,A,99,Website Lead,2026-08-03T08:44:17Z
CREAM-20260803-00020,Kimberly Wilson,kwilson@exprealty.com,(614) 560-6341,eXp Realty,Sacramento,CA,94627,4,15,A,95,Website Lead,2026-08-03T19:54:38Z
CREAM-20260803-00021,Jacob Kim,jacob.kim@allentate.com,(972) 354-2286,Allen Tate,Charlotte,NC,28271,3,12,A,62,NAR Directory,2026-08-03T11:05:54Z
CREAM-20260803-00022,James Gutierrez,james.gutierrez@aol.com,(972) 747-8108,HER Realtors,Cincinnati,OH,45499,13,47,A,70,MLS Database,2026-08-03T19:58:36Z
CREAM-20260803-00023,Justin Brooks,jbrooks@compass.com,(303) 216-2324,Compass,San Diego,CA,96346,14,51,A,83,NAR Directory,2026-08-03T15:44:17Z
CREAM-20260803-00024,Dorothy Sanders,dorothy.sanders@compass.com,(214) 613-4951,Compass,Colorado Springs,CO,81750,22,33,A,64,NAR Directory,2026-08-03T12:45:59Z
CREAM-20260803-00025,Deborah Myers,deborah.myers@re/max.com,(513) 799-1511,RE/MAX,Miami,FL,32720,24,80,A,91,Referral Network,2026-08-03T19:42:23Z
CREAM-20260803-00026,George Parker,george.parker@icloud.com,(714) 391-8455,Compass,Greensboro,NC,28504,3,10,A,94,Realtor.com,2026-08-03T14:30:36Z
CREAM-20260803-00027,Helen Morris,helen.morris@gmail.com,(303) 865-1820,Howard Hanna,Raleigh,NC,28702,5,16,A,65,Brokerage Listings,2026-08-03T11:36:28Z
CREAM-20260803-00028,Stephanie White,stephaniew@hotmail.com,(214) 931-3589,Berkshire Hathaway,Cleveland,OH,45722,1,7,A,67,Realtor.com,2026-08-03T07:23:09Z
CREAM-20260803-00029,Emily White,emily.white@kellerwilliamsrealty.com,(713) 813-7322,Keller Williams Realty,Fort Lauderdale,FL,33542,6,30,A,67,Cold Outreach,2026-08-03T06:15:17Z
CREAM-20260803-00030,Emma Davis,emmadavis@outlook.com,(212) 236-1253,Brown Harris Stevens,Brooklyn,NY,10953,4,18,A,100,MLS Database,2026-08-03T12:28:23Z
CREAM-20260803-00031,Robert Hughes,robert.hughes@aol.com,(919) 254-8568,Long Realty,Scottsdale,AZ,85375,15,75,A,93,LinkedIn,2026-08-03T05:05:31Z
CREAM-20260803-00032,Debra Collins,debra_collins@hotmail.com,(305) 941-7300,HomeSmart,Phoenix,AZ,86472,2,11,A,83,Website Lead,2026-08-03T01:20:04Z
CREAM-20260803-00033,Richard Smith,richardsmith@me.com,(407) 688-2426,RE/MAX,San Diego,CA,95652,22,49,A,76,Facebook,2026-08-03T14:43:25Z
CREAM-20260803-00034,Sandra Sanchez,sandras@kellerwilliams.com,(602) 461-2552,Keller Williams,Charlotte,NC,27453,12,41,A,90,NAR Directory,2026-08-03T23:47:28Z
CREAM-20260803-00035,Laura Carter,laurac@aol.com,(303) 525-8435,Berkshire Hathaway,Cincinnati,OH,45482,23,30,A,85,Realtor.com,2026-08-03T15:57:04Z
CREAM-20260803-00036,Amanda Allen,amandaallen@aol.com,(256) 782-8943,Keller Williams,Charlotte,NC,27393,12,39,A,96,NAR Directory,2026-08-03T15:27:52Z
CREAM-20260803-00037,Ruth Miller,ruth_miller@outlook.com,(404) 276-3951,Long Realty,Mesa,AZ,85419,23,35,A,74,Referral Network,2026-08-03T14:33:28Z
CREAM-20260803-00038,Matthew Thomas,matthew_thomas@me.com,(786) 898-3288,Keller Williams,Cleveland,OH,44941,14,61,A,79,Cold Outreach,2026-08-03T02:03:41Z
CREAM-20260803-00039,Joshua Parker,joshua_parker@gmail.com,(305) 643-4619,Keller Williams Realty,Oakland,CA,92329,2,10,A,73,MLS Database,2026-08-03T23:47:13Z
CREAM-20260803-00040,Jeffrey White,jeffrey_white@hotmail.com,(704) 931-9101,8z Real Estate,Denver,CO,80119,13,76,A,83,Cold Outreach,2026-08-03T09:57:40Z
CREAM-20260803-00041,Susan Hill,susan.hill@outlook.com,(972) 776-8898,Sotheby's International,Bronx,NY,11281,3,8,A,81,MLS Database,2026-08-03T12:18:32Z
CREAM-20260803-00042,Karen Powell,kpowell@aol.com,(805) 637-5994,Briggs Freeman Sotheby's,Houston,TX,77155,6,31,A,90,Brokerage Listings,2026-08-03T13:19:46Z
CREAM-20260803-00043,Rebecca Garcia,rebecca.garcia@icloud.com,(310) 290-9913,Allen Tate,Raleigh,NC,27704,6,37,A,65,Cold Outreach,2026-08-03T11:51:18Z
CREAM-20260803-00044,Anthony Watson,anthonyw@kellerwilliamsrealty.com,(718) 716-4435,Keller Williams Realty,Miami,FL,34881,16,34,A,62,Realtor.com,2026-08-03T22:25:33Z
CREAM-20260803-00045,Carol Kelly,carol.kelly@berkshirehathaway.com,(415) 359-3256,Berkshire Hathaway,Dallas,TX,79315,0,5,A,63,Brokerage Listings,2026-08-03T13:37:33Z
CREAM-20260803-00046,Susan Green,susan.green@outlook.com,(303) 568-1179,Douglas Elliman,Jacksonville,FL,33890,14,26,A,90,LinkedIn,2026-08-03T10:41:18Z
CREAM-20260803-00047,Donald Jackson,djackson@outlook.com,(786) 642-4612,eXp Realty,Charlotte,NC,28866,5,10,A,78,Cold Outreach,2026-08-03T22:22:29Z
CREAM-20260803-00048,Karen Morris,karenm@berkshirehathaway.com,(704) 421-6060,Berkshire Hathaway,St. Petersburg,FL,33267,9,28,A,90,Facebook,2026-08-03T14:35:25Z
CREAM-20260803-00049,Ruth Ross,rross@me.com,(415) 433-5233,Sotheby's International,Bronx,NY,13373,4,17,A,94,NAR Directory,2026-08-03T22:55:57Z
CREAM-20260803-00050,Michael Wood,mwood@icloud.com,(407) 785-7674,Coldwell Banker,Charlotte,NC,27673,5,9,A,76,Website Lead,2026-08-03T19:57:03Z
CREAM-20260803-00051,William Chavez,williamc@hotmail.com,(469) 900-4527,Berkshire Hathaway,Mesa,AZ,85671,5,21,A,62,Facebook,2026-08-03T13:09:23Z
CREAM-20260803-00052,Pamela Collins,pamela.collins@me.com,(256) 288-5003,RE/MAX,Charlotte,NC,27271,0,4,A,76,LinkedIn,2026-08-03T05:59:29Z
CREAM-20260803-00053,Aaron Cooper,aaron_cooper@hotmail.com,(972) 449-3923,Halstead,Manhattan,NY,12607,0,5,A,60,Trade Show,2026-08-03T08:09:58Z
CREAM-20260803-00054,Donald Torres,dtorres@yahoo.com,(916) 539-3899,Compass,Bronx,NY,13250,23,64,A,89,LinkedIn,2026-08-03T18:32:57Z
CREAM-20260803-00055,Aaron Reed,aaronr@compass.com,(714) 496-3076,Compass,New York City,NY,11798,22,25,A,90,Referral Network,2026-08-03T19:54:56Z
CREAM-20260803-00056,Joshua Campbell,joshuacampbell@me.com,(972) 534-3150,eXp Realty,Fort Worth,TX,78116,5,25,A,97,Trade Show,2026-08-03T19:46:54Z
CREAM-20260803-00057,Nicole Powell,nicolep@yahoo.com,(469) 729-5372,Corcoran Group,Brooklyn,NY,14509,4,11,A,75,MLS Database,2026-08-03T16:15:24Z
CREAM-20260803-00058,Catherine Hughes,chughes@halstead.com,(310) 586-2772,Halstead,Bronx,NY,13308,19,47,A,80,LinkedIn,2026-08-03T00:27:54Z
CREAM-20260803-00059,Katherine Taylor,ktaylor@aol.com,(334) 953-6499,Compass,Jacksonville,FL,32983,2,5,A,90,Cold Outreach,2026-08-03T14:33:43Z
CREAM-20260803-00060,Rachel King,rachel.king@hotmail.com,(718) 644-7575,Howard Hanna,Raleigh,NC,28511,12,57,A,71,Cold Outreach,2026-08-03T10:22:11Z
CREAM-20260803-00061,Kimberly Hall,khall@icloud.com,(256) 581-9214,Howard Hanna,Greensboro,NC,28687,5,8,A,66,Brokerage Listings,2026-08-03T13:05:36Z
CREAM-20260803-00062,Lisa Jimenez,ljimenez@hotmail.com,(786) 628-7367,Pacific Sotheby's,San Diego,CA,91918,21,31,A,80,Trade Show,2026-08-03T13:33:27Z
CREAM-20260803-00063,Stephanie Chavez,stephanie.chavez@gmail.com,(404) 579-2512,Coldwell Banker,Austin,TX,79996,23,74,A,80,NAR Directory,2026-08-03T08:08:12Z
CREAM-20260803-00064,Pamela Ruiz,pamelaruiz@aol.com,(469) 475-5897,Keller Williams,Brooklyn,NY,14286,22,54,A,77,LinkedIn,2026-08-03T00:08:30Z
CREAM-20260803-00065,Joshua Adams,joshua.adams@hotmail.com,(415) 317-3383,eXp Realty,Cleveland,OH,45867,3,15,A,68,Brokerage Listings,2026-08-03T21:35:21Z
CREAM-20260803-00066,Brandon Flores,bflores@hotmail.com,(718) 738-7676,Berkshire Hathaway,Denver,CO,81177,2,8,A,62,Cold Outreach,2026-08-03T12:47:39Z
CREAM-20260803-00067,Timothy Myers,timothy.myers@aol.com,(646) 809-4372,Allen Tate,Greensboro,NC,28695,19,32,A,73,Website Lead,2026-08-03T12:15:59Z
CREAM-20260803-00068,Raymond Wilson,rwilson@longrealty.com,(714) 806-1291,Long Realty,Tucson,AZ,85517,22,53,A,67,Trade Show,2026-08-03T04:28:06Z
CREAM-20260803-00069,Betty Alvarez,betty_alvarez@gmail.com,(916) 355-7138,Coldwell Banker,Greensboro,NC,28137,17,71,A,69,Cold Outreach,2026-08-03T16:32:28Z
CREAM-20260803-00070,Joshua Howard,joshua.howard@hotmail.com,(980) 428-4397,eXp Realty,Austin,TX,77821,8,40,A,74,MLS Database,2026-08-03T22:41:04Z
CREAM-20260803-00071,David Moore,dmoore@douglaselliman.com,(720) 657-8252,Douglas Elliman,Austin,TX,78905,3,19,A,71,Brokerage Listings,2026-08-03T17:06:06Z
CREAM-20260803-00072,Margaret Mitchell,margaretm@cutlerrealestate.com,(646) 461-7965,Cutler Real Estate,Cleveland,OH,43493,5,12,A,77,Facebook,2026-08-03T03:20:43Z
CREAM-20260803-00073,Margaret Russell,margaretr@me.com,(212) 518-4029,Berkshire Hathaway HomeServices,Los Angeles,CA,95181,10,45,A,86,Facebook,2026-08-03T10:14:19Z
CREAM-20260803-00074,Heather Cooper,heather.cooper@hotmail.com,(212) 648-3753,Berkshire Hathaway,Aurora,CO,81703,20,33,A,100,Cold Outreach,2026-08-03T10:26:25Z
CREAM-20260803-00075,Frank Richardson,frankr@kellerwilliams.com,(713) 462-7213,Keller Williams,Houston,TX,77991,3,9,A,83,Trade Show,2026-08-03T04:37:24Z
CREAM-20260803-00076,Matthew Green,matthewg@gmail.com,(713) 550-7573,Allie Beth Allman,Austin,TX,79292,15,80,A,74,Facebook,2026-08-03T09:43:32Z
CREAM-20260803-00077,Jessica Hall,jessicah@aol.com,(404) 317-9378,eXp Realty,San Antonio,TX,78578,2,8,A,71,Realtor.com,2026-08-03T09:11:18Z
CREAM-20260803-00078,Katherine Robinson,katherinerobinson@icloud.com,(469) 937-1257,Douglas Elliman,Bronx,NY,14951,12,62,A,66,Referral Network,2026-08-03T23:21:57Z
CREAM-20260803-00079,William Wilson,williamw@gmail.com,(256) 322-9466,Coldwell Banker,Columbus,OH,44155,11,46,A,89,MLS Database,2026-08-03T19:16:31Z
CREAM-20260803-00080,Elizabeth James,ejames@outlook.com,(919) 315-2978,Douglas Elliman,Jacksonville,FL,33409,3,18,A,100,Cold Outreach,2026-08-03T06:07:31Z
CREAM-20260803-00081,Stephanie Miller,smiller@re/max.com,(415) 227-8517,RE/MAX,Tampa,FL,33407,13,31,A,67,Cold Outreach,2026-08-03T13:25:14Z
CREAM-20260803-00082,Dorothy Nguyen,dnguyen@me.com,(469) 229-6020,Coldwell Banker,St. Petersburg,FL,34337,4,13,A,95,MLS Database,2026-08-03T17:05:17Z
CREAM-20260803-00083,Jerry Hughes,jerryh@aol.com,(718) 814-6926,Berkshire Hathaway,Phoenix,AZ,86783,6,23,A,83,Cold Outreach,2026-08-03T08:41:10Z
CREAM-20260803-00084,Robert Parker,rparker@berkshirehathaway.com,(334) 218-6825,Berkshire Hathaway,Tampa,FL,32896,4,17,A,77,Referral Network,2026-08-03T23:52:59Z
CREAM-20260803-00085,Heather Hill,hhill@howardhanna.com,(303) 634-9763,Howard Hanna,Raleigh,NC,27615,4,21,A,86,Referral Network,2026-08-03T02:25:56Z
CREAM-20260803-00086,Lisa Thomas,lisat@coldwellbanker.com,(714) 253-3895,Coldwell Banker,Jacksonville,FL,33923,3,23,A,84,Realtor.com,2026-08-03T07:47:27Z
CREAM-20260803-00087,Brenda Peterson,brenda.peterson@outlook.com,(303) 355-2038,Douglas Elliman,New York City,NY,12498,17,38,A,96,Realtor.com,2026-08-03T20:36:49Z
CREAM-20260803-00088,Steven Green,steveng@me.com,(720) 873-4805,Sotheby's International,Bronx,NY,10710,2,6,A,67,Website Lead,2026-08-03T09:11:49Z
CREAM-20260803-00089,Emily Martinez,emilym@pacificsothebys.com,(718) 568-9846,Pacific Sotheby's,San Diego,CA,93407,14,54,A,88,Referral Network,2026-08-03T23:20:41Z
CREAM-20260803-00090,Mark Chavez,mchavez@nestseekers.com,(718) 908-9663,Nest Seekers,Bronx,NY,14401,11,31,A,75,Trade Show,2026-08-03T09:39:51Z
CREAM-20260803-00091,Diane Campbell,diane.campbell@berkshirehathaway.com,(718) 863-3303,Berkshire Hathaway,Denver,CO,81516,5,8,A,81,Facebook,2026-08-03T09:13:56Z
CREAM-20260803-00092,Dorothy Brooks,dbrooks@re/max.com,(602) 353-2217,RE/MAX,Miami,FL,34749,1,10,A,90,MLS Database,2026-08-03T22:41:17Z
CREAM-20260803-00093,Emily Thompson,emily_thompson@icloud.com,(469) 522-1634,Keller Williams,Brooklyn,NY,10231,3,21,A,89,Website Lead,2026-08-03T06:15:50Z
CREAM-20260803-00094,Scott Watson,scott_watson@hotmail.com,(310) 965-1866,Sotheby's International,Bronx,NY,14356,2,11,A,100,Cold Outreach,2026-08-03T02:42:35Z
CREAM-20260803-00095,Stephen Adams,stephen_adams@yahoo.com,(972) 563-7659,Brown Harris Stevens,Bronx,NY,11674,0,5,A,83,Website Lead,2026-08-03T21:35:47Z
CREAM-20260803-00096,Amanda Ward,amandaward@gmail.com,(646) 565-7471,RE/MAX,Houston,TX,79985,0,0,A,64,Cold Outreach,2026-08-03T00:30:34Z
CREAM-20260803-00097,Shirley Gonzalez,sgonzalez@hotmail.com,(972) 544-7647,eXp Realty,Greensboro,NC,28748,1,3,A,89,Referral Network,2026-08-03T15:22:47Z
CREAM-20260803-00098,Larry Ramos,larry.ramos@outlook.com,(512) 539-2847,Coldwell Banker,Sacramento,CA,92311,15,68,A,85,Realtor.com,2026-08-03T15:29:09Z
CREAM-20260803-00099,Matthew Campbell,matthewc@exprealty.com,(512) 485-2686,eXp Realty,Tucson,AZ,85397,17,43,A,72,LinkedIn,2026-08-03T11:50:21Z
CREAM-20260803-00100,Betty Peterson,betty_peterson@gmail.com,(972) 202-3950,Douglas Elliman,Dallas,TX,77910,8,28,A,100,Referral Network,2026-08-03T07:53:02Z
CREAM-20260803-00101,Ashley Myers,amyers@re/max.com,(334) 290-1556,RE/MAX,Scottsdale,AZ,86945,23,31,A,92,Referral Network,2026-08-03T16:11:35Z
CREAM-20260803-00102,Sandra Brown,sbrown@me.com,(602) 445-5452,HER Realtors,Cincinnati,OH,45132,25,49,A,78,Realtor.com,2026-08-03T02:26:44Z
CREAM-20260803-00103,Laura Campbell,laura.campbell@alliebethallman.com,(980) 687-5312,Allie Beth Allman,Fort Worth,TX,77421,10,34,A,88,Trade Show,2026-08-03T17:54:40Z
CREAM-20260803-00104,Melissa Garcia,melissagarcia@aol.com,(972) 907-6013,Keller Williams,Manhattan,NY,13708,18,62,A,61,Realtor.com,2026-08-03T16:16:04Z
CREAM-20260803-00105,Maria Watson,mariaw@aol.com,(916) 334-7659,Long Realty,Scottsdale,AZ,85711,21,55,A,99,Facebook,2026-08-03T10:11:33Z
CREAM-20260803-00106,Edward Chavez,edwardc@kellerwilliams.com,(212) 548-6931,Keller Williams,El Paso,TX,75756,5,19,A,99,MLS Database,2026-08-03T23:29:20Z
CREAM-20260803-00107,Alexander Harris,alexanderh@aol.com,(415) 546-1392,eXp Realty,Cleveland,OH,45885,12,63,A,64,MLS Database,2026-08-03T18:53:28Z
CREAM-20260803-00108,Pamela Richardson,pamela_richardson@hotmail.com,(614) 530-5325,Douglas Elliman,El Paso,TX,77895,3,22,A,86,Facebook,2026-08-03T14:35:19Z
CREAM-20260803-00109,Mary Thomas,marythomas@gmail.com,(303) 889-1364,Keller Williams,Staten Island,NY,13414,13,53,A,62,LinkedIn,2026-08-03T20:29:14Z
CREAM-20260803-00110,Emma Reyes,emma_reyes@me.com,(646) 581-6783,eXp Realty,Charlotte,NC,28768,14,29,A,66,LinkedIn,2026-08-03T07:07:47Z
CREAM-20260803-00111,Dennis Wright,dennisw@yahoo.com,(512) 879-6545,eXp Realty,Jacksonville,FL,34798,3,11,A,66,Referral Network,2026-08-03T04:54:18Z
CREAM-20260803-00112,Jack Rivera,jack.rivera@re/max.com,(212) 247-3136,RE/MAX,Austin,TX,78523,19,68,A,86,Brokerage Listings,2026-08-03T00:23:57Z
CREAM-20260803-00113,Stephanie Morales,stephanie_morales@outlook.com,(415) 547-8053,Nest Seekers,New York City,NY,14737,18,64,A,95,Referral Network,2026-08-03T10:45:32Z
CREAM-20260803-00114,Mary Jimenez,mary_jimenez@aol.com,(704) 548-9597,Berkshire Hathaway,Columbus,OH,43855,7,22,A,87,Cold Outreach,2026-08-03T18:13:56Z
CREAM-20260803-00115,Brandon Alvarez,brandon_alvarez@outlook.com,(714) 991-3029,Compass,Queens,NY,13514,8,17,A,97,Website Lead,2026-08-03T01:24:39Z
CREAM-20260803-00116,Jason Mendoza,jason_mendoza@yahoo.com,(303) 453-5119,RE/MAX,Tucson,AZ,85386,0,1,A,96,MLS Database,2026-08-03T15:23:56Z
CREAM-20260803-00117,Donna Chavez,dchavez@homesmart.com,(713) 611-3728,HomeSmart,Scottsdale,AZ,86897,14,75,A,74,Realtor.com,2026-08-03T00:10:52Z
CREAM-20260803-00118,Michelle Collins,michellec@icloud.com,(512) 911-2313,Century 21,Fort Lauderdale,FL,32890,1,9,A,77,MLS Database,2026-08-03T09:10:12Z
CREAM-20260803-00119,Angela Perez,angela_perez@hotmail.com,(512) 542-6116,RE/MAX,Cincinnati,OH,45418,7,37,A,73,Cold Outreach,2026-08-03T06:48:41Z
CREAM-20260803-00120,Amanda Price,amanda_price@gmail.com,(512) 421-3596,Coldwell Banker,Aurora,CO,80187,9,34,A,91,Realtor.com,2026-08-03T21:25:42Z
CREAM-20260803-00121,Rachel Morgan,rachel.morgan@outlook.com,(614) 653-7134,Coldwell Banker,Columbus,OH,43409,21,31,A,94,Brokerage Listings,2026-08-03T08:30:12Z
CREAM-20260803-00122,Jessica Kim,jessicak@exprealty.com,(310) 975-5184,eXp Realty,San Antonio,TX,78832,5,9,A,80,LinkedIn,2026-08-03T04:43:21Z
CREAM-20260803-00123,Jonathan Sanders,jonathan_sanders@gmail.com,(614) 387-8449,Coldwell Banker,Phoenix,AZ,86164,1,3,A,64,Realtor.com,2026-08-03T23:14:38Z
CREAM-20260803-00124,Eric Clark,eclark@compass.com,(720) 936-7385,Compass,Jacksonville,FL,34718,2,10,A,60,Facebook,2026-08-03T15:37:21Z
CREAM-20260803-00125,Donald Allen,donalda@berkshirehathaway.com,(646) 452-2016,Berkshire Hathaway,St. Petersburg,FL,34472,5,12,A,87,NAR Directory,2026-08-03T15:17:27Z
CREAM-20260803-00126,Shirley Rivera,srivera@me.com,(972) 648-6743,Keller Williams Realty,Tampa,FL,33885,17,50,A,73,Realtor.com,2026-08-03T14:18:58Z
CREAM-20260803-00127,Gary Mendoza,garym@me.com,(980) 415-9732,Long Realty,Mesa,AZ,86927,5,25,A,92,Cold Outreach,2026-08-03T06:57:26Z
CREAM-20260803-00128,Barbara Gonzalez,barbarag@homesmart.com,(469) 461-8942,HomeSmart,Phoenix,AZ,86230,5,12,A,63,Realtor.com,2026-08-03T17:05:17Z
CREAM-20260803-00129,Patricia Foster,patricia_foster@aol.com,(407) 462-4140,eXp Realty,Fort Worth,TX,77956,14,34,A,81,NAR Directory,2026-08-03T12:40:01Z
CREAM-20260803-00130,Samantha Hall,samanthahall@outlook.com,(929) 478-8070,Howard Hanna,Raleigh,NC,27752,1,10,A,64,NAR Directory,2026-08-03T00:37:24Z
CREAM-20260803-00131,Donna Diaz,donnad@hotmail.com,(646) 302-6183,Douglas Elliman,St. Petersburg,FL,34249,5,19,A,97,NAR Directory,2026-08-03T00:50:55Z
CREAM-20260803-00132,Dorothy Cooper,dorothyc@century21.com,(646) 994-1044,Century 21,Miami,FL,33377,2,6,A,73,Facebook,2026-08-03T21:48:02Z
CREAM-20260803-00133,Paul Rogers,paul.rogers@icloud.com,(786) 652-2314,Compass,St. Petersburg,FL,33596,2,11,A,84,Brokerage Listings,2026-08-03T11:51:53Z
CREAM-20260803-00134,Catherine Thomas,cthomas@berkshirehathaway.com,(303) 289-5273,Berkshire Hathaway,Scottsdale,AZ,86485,0,5,A,74,Cold Outreach,2026-08-03T14:50:48Z
CREAM-20260803-00135,Susan Carter,scarter@gmail.com,(404) 771-2202,eXp Realty,St. Petersburg,FL,33439,5,18,A,63,Realtor.com,2026-08-03T20:33:44Z
CREAM-20260803-00136,Justin Perry,justin.perry@compass.com,(805) 759-6267,Compass,Miami,FL,32114,21,34,A,77,LinkedIn,2026-08-03T23:38:25Z
CREAM-20260803-00137,Janet Gutierrez,jgutierrez@berkshirehathaway.com,(805) 951-9301,Berkshire Hathaway,Charlotte,NC,28596,0,5,A,91,Cold Outreach,2026-08-03T08:09:52Z
CREAM-20260803-00138,Jerry Rodriguez,jrodriguez@hotmail.com,(646) 305-6158,RE/MAX,Phoenix,AZ,86897,15,39,A,70,Website Lead,2026-08-03T03:56:23Z
CREAM-20260803-00139,Dorothy Ruiz,dorothy.ruiz@outlook.com,(469) 962-1523,Keller Williams,Denver,CO,80651,12,64,A,80,LinkedIn,2026-08-03T16:52:05Z
CREAM-20260803-00140,Rachel Reyes,rachel_reyes@aol.com,(972) 810-8159,Keller Williams,Denver,CO,80571,3,16,A,63,Facebook,2026-08-03T00:18:45Z
CREAM-20260803-00141,Debra Martinez,debra.martinez@me.com,(303) 607-6996,Keller Williams,Austin,TX,76551,20,63,A,68,Website Lead,2026-08-03T17:04:30Z
CREAM-20260803-00142,Michael Williams,michael.williams@gmail.com,(512) 282-2205,Sotheby's International,San Diego,CA,95924,25,43,A,69,MLS Database,2026-08-03T06:12:34Z
CREAM-20260803-00143,Catherine Gutierrez,catherine.gutierrez@icloud.com,(786) 962-4576,Compass,Charlotte,NC,27448,1,7,A,99,Cold Outreach,2026-08-03T21:26:17Z
CREAM-20260803-00144,Samuel Rogers,samuel_rogers@hotmail.com,(214) 318-1513,Coldwell Banker,Miami,FL,33356,1,3,A,61,MLS Database,2026-08-03T12:34:39Z
CREAM-20260803-00145,Kenneth Russell,kennethrussell@outlook.com,(303) 787-9490,Berkshire Hathaway,Tucson,AZ,85403,8,28,A,86,Referral Network,2026-08-03T08:14:22Z
CREAM-20260803-00146,Catherine Smith,catherine_smith@gmail.com,(980) 805-4216,Corcoran Group,Brooklyn,NY,12109,3,9,A,97,Facebook,2026-08-03T18:48:17Z
CREAM-20260803-00147,Robert Stewart,roberts@corcorangroup.com,(469) 950-6176,Corcoran Group,New York City,NY,13924,1,11,A,79,Brokerage Listings,2026-08-03T04:37:10Z
CREAM-20260803-00148,Ronald Lee,ronaldlee@aol.com,(720) 342-6841,Howard Hanna,Greensboro,NC,28137,15,71,A,81,Realtor.com,2026-08-03T08:46:44Z
CREAM-20260803-00149,Melissa Cruz,melissa_cruz@yahoo.com,(214) 586-9329,Keller Williams,Greensboro,NC,27534,8,40,A,98,Referral Network,2026-08-03T04:39:43Z
CREAM-20260803-00150,Thomas Martin,thomas.martin@gmail.com,(303) 404-4937,Huntington Real Estate,Cleveland,OH,44873,1,3,A,62,Cold Outreach,2026-08-03T11:23:56Z
CREAM-20260803-00151,Margaret Chavez,margaret_chavez@icloud.com,(805) 890-3252,eXp Realty,Jacksonville,FL,32227,2,9,A,87,Trade Show,2026-08-03T19:04:39Z
