full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Louis Gibson,Louis,Gibson,louisgibson@realtor.com,(862) 100-8210,Purplebricks,Tallahassee,FL,6,16,10756784,FL67761,FL,4.9,90,B,realtor_scraper,2026-05-03T07:04:04.220574+00:00
Katherine Morgan,Katherine,Morgan,katherinem@trulia.com,(407) 140-8872,Re/Max,Ann Arbor,MI,1,8,2252408,MI557180,MI,4.4,70,C,realtor_scraper,2026-05-03T07:04:04.231895+00:00
Ashley Kennedy,Ashley,Kennedy,ashleykennedy@bhhs.com,(336) 954-8198,Cushman & Wakefield,El Paso,TX,19,35,17826060,TX945028,TX,3.7,100,A,realtor_scraper,2026-05-03T07:04:04.214238+00:00
Diane Bennett,Diane,Bennett,dianeb@coldwellbanker.com,(626) 660-2733,Re/Max,Henderson,NV,13,32,19711232,NV170933,NV,4.7,100,A,realtor_scraper,2026-05-03T07:04:04.218521+00:00
Robert Romero,Robert,Romero,robertromero@icloud.com,(248) 389-5535,CBRE,Salt Lake City,UT,6,35,12979750,UT621668,UT,3.0,90,B,realtor_scraper,2026-05-03T07:04:04.227315+00:00
Timothy Bryant,Timothy,Bryant,bryanttimothy@agent.com,(801) 506-6026,Taylor Morrison,Odessa,TX,7,16,4983264,TX678651,TX,3.4,89,C,realtor_scraper,2026-05-03T07:04:04.235991+00:00
Thomas Boyd,Thomas,Boyd,boydthomas@outlook.com,(845) 269-2988,Lyon Real Estate,Paterson,NJ,7,25,11748025,NJ273896,NJ,3.7,92,B,realtor_scraper,2026-05-03T07:04:04.226949+00:00
Rose Sanders,Rose,Sanders,sandersrose@outlook.com,(870) 547-9443,David Weekley Homes,Virginia Beach,VA,5,11,6037636,VA96746,VA,4.3,86,A,realtor_scraper,2026-05-03T07:04:04.217700+00:00
William James,William,James,william.james@realty.com,(305) 710-6328,Marcus & Millichap,Colorado Springs,CO,5,15,7877820,CO41176,CO,3.4,90,A,realtor_scraper,2026-05-03T07:04:04.212608+00:00
Preston Murray,Preston,Murray,murraypreston@outlook.com,(703) 925-2956,Keller Williams,Rockford,IL,2,10,4719940,IL210889,IL,4.8,77,B,realtor_scraper,2026-05-03T07:04:04.227344+00:00
Christian Rice,Christian,Rice,christianr@redfin.com,(586) 639-4218,David Weekley Homes,Springfield,MO,3,13,6041113,MO894165,MO,5.0,82,B,realtor_scraper,2026-05-03T07:04:04.226875+00:00
Harold Ford,Harold,Ford,fordharold@yahoo.com,(818) 356-8578,Newmark Grubb Knight Frank,Gilbert,AZ,6,21,12784254,AZ76320,AZ,4.5,92,A,realtor_scraper,2026-05-03T07:04:04.219519+00:00
Betty Simpson,Betty,Simpson,betty.simpson@nextdoor.com,(747) 974-4427,AvalonBay Communities,Killeen,TX,9,31,18789348,TX392216,TX,4.0,96,B,realtor_scraper,2026-05-03T07:04:04.225461+00:00
Jose Ryan,Jose,Ryan,ryanjose@redfin.com,(956) 679-9358,Realty ONE Group,Rockford,IL,0,10,3885440,IL97825,IL,4.9,73,B,realtor_scraper,2026-05-03T07:04:04.231097+00:00
Nicole Roberts,Nicole,Roberts,robertsnicole@compass.com,(716) 610-2012,David Weekley Homes,Madison,WI,9,35,10513510,WI217600,WI,4.6,98,A,realtor_scraper,2026-05-03T07:04:04.212082+00:00
Nicholas Gonzalez,Nicholas,Gonzalez,nicholasg@kw.com,(412) 805-2285,United Real Estate,Burbank,CA,4,14,4555894,CA12407,CA,4.3,82,C,realtor_scraper,2026-05-03T07:04:04.235001+00:00
Dylan Taylor,Dylan,Taylor,dtaylor@exp.com,(312) 432-3283,Marcus & Millichap,Raleigh,NC,17,27,18651762,NC314837,NC,3.7,100,A,realtor_scraper,2026-05-03T07:04:04.213651+00:00
Douglas Ryan,Douglas,Ryan,ryandouglas@nextdoor.com,(669) 903-5925,Redfin Partner,Garland,TX,12,32,24287936,TX297395,TX,3.6,100,A,realtor_scraper,2026-05-03T07:04:04.213990+00:00
Megan Mendoza,Megan,Mendoza,mmendoza@redfin.com,(628) 135-6213,Pulte Homes,Odessa,TX,4,16,5460176,TX851764,TX,3.5,83,C,realtor_scraper,2026-05-03T07:04:04.235197+00:00
Gerald Guzman,Gerald,Guzman,gguzman@icloud.com,(828) 949-6240,CBRE,Hollywood,FL,8,22,16974012,FL380637,FL,4.8,94,B,realtor_scraper,2026-05-03T07:04:04.220618+00:00
Eric Thompson,Eric,Thompson,ericthompson@remax.net,(725) 800-5836,Ryan Homes,Springfield,MO,2,10,3451540,MO520402,MO,4.9,77,B,realtor_scraper,2026-05-03T07:04:04.221230+00:00
Logan Allen,Logan,Allen,logan.allen@compass.com,(570) 263-4524,NextHome,Los Angeles,CA,7,22,14244274,CA289766,CA,4.7,94,A,realtor_scraper,2026-05-03T07:04:04.213163+00:00
Joseph Henry,Joseph,Henry,jhenry@trulia.com,(539) 957-1408,Colliers International,Las Vegas,NV,14,22,11456324,NV785251,NV,4.6,100,A,realtor_scraper,2026-05-03T07:04:04.219897+00:00
Kimberly Owens,Kimberly,Owens,kowens@exp.com,(859) 554-3681,Coldwell Banker,Grand Rapids,MI,3,16,6553904,MI519185,MI,3.7,84,B,realtor_scraper,2026-05-03T07:04:04.231120+00:00
Joshua Jenkins,Joshua,Jenkins,joshuajenkins@zillow.com,(850) 969-6285,Equity Residential,Vallejo,CA,2,10,3424110,CA105536,CA,3.7,77,B,realtor_scraper,2026-05-03T07:04:04.225492+00:00
Melissa Anderson,Melissa,Anderson,melissaa@yahoo.com,(501) 527-7410,KB Home,Dayton,OH,6,35,11779285,OH519438,OH,3.4,90,B,realtor_scraper,2026-05-03T07:04:04.225015+00:00
Emma Morgan,Emma,Morgan,emma.morgan@realtor.com,(410) 958-2323,Coldwell Banker,Birmingham,AL,2,6,1428768,AL294991,AL,4.5,73,B,realtor_scraper,2026-05-03T07:04:04.230337+00:00
Amanda Perry,Amanda,Perry,amanda.perry@trulia.com,(901) 326-5986,Keller Williams,Minneapolis,MN,9,35,25204445,MN789826,MN,3.0,98,A,realtor_scraper,2026-05-03T07:04:04.218159+00:00
Juan Soto,Juan,Soto,juan.soto@icloud.com,(442) 154-2813,Keller Williams,Arlington,TX,8,12,8644092,TX397178,TX,3.2,93,A,realtor_scraper,2026-05-03T07:04:04.219085+00:00
Gloria Hall,Gloria,Hall,gloriah@exp.com,(917) 246-7593,NextHome,Lewisville,TX,1,9,3990717,TX663333,TX,4.3,71,C,realtor_scraper,2026-05-03T07:04:04.236336+00:00
Virginia Long,Virginia,Long,longvirginia@realty.com,(931) 907-2971,Lennar,Fort Lauderdale,FL,5,16,6611184,FL229790,FL,3.8,88,B,realtor_scraper,2026-05-03T07:04:04.224623+00:00
Kenneth Ryan,Kenneth,Ryan,kennethr@broker.com,(754) 771-4379,Village Real Estate,Fort Worth,TX,7,9,4769514,TX159475,TX,3.8,88,A,realtor_scraper,2026-05-03T07:04:04.220118+00:00
Brenda Wallace,Brenda,Wallace,bwallace@century21.com,(508) 806-5512,Ryan Homes,Tucson,AZ,12,10,7380410,AZ815243,AZ,3.5,95,A,realtor_scraper,2026-05-03T07:04:04.219956+00:00
Gerald Kim,Gerald,Kim,kimgerald@century21.com,(773) 901-3924,Intero Real Estate,Peoria,AZ,8,25,13116950,AZ359485,AZ,3.1,91,C,realtor_scraper,2026-05-03T07:04:04.231650+00:00
Ralph Simpson,Ralph,Simpson,simpsonralph@exp.com,(419) 139-6160,Lyon Real Estate,Des Moines,IA,9,34,17913512,IA482507,IA,4.5,96,B,realtor_scraper,2026-05-03T07:04:04.231016+00:00
Charles Soto,Charles,Soto,csoto@yahoo.com,(646) 329-1555,Baird & Warner,Fort Wayne,IN,9,25,17328250,IN937920,IN,4.5,98,A,realtor_scraper,2026-05-03T07:04:04.214131+00:00
Brenda Sullivan,Brenda,Sullivan,brendasullivan@realtyonegroup.com,(531) 303-3228,HomeSmart,Pueblo,CO,6,31,23949143,CO460522,CO,4.2,87,C,realtor_scraper,2026-05-03T07:04:04.231952+00:00
Alan Patel,Alan,Patel,alanp@outlook.com,(682) 896-3563,Redfin,Oklahoma City,OK,12,27,20332350,OK649321,OK,4.4,100,A,realtor_scraper,2026-05-03T07:04:04.214153+00:00
Justin Marshall,Justin,Marshall,justin.marshall@coldwellbanker.com,(385) 675-9523,Ryan Homes,Springfield,MA,15,18,5699160,MA811539,MA,4.3,98,B,realtor_scraper,2026-05-03T07:04:04.220525+00:00
Samantha Salazar,Samantha,Salazar,ssalazar@gmail.com,(580) 676-8254,Cushman & Wakefield,Irvine,CA,4,9,5381406,CA496969,CA,4.3,80,B,realtor_scraper,2026-05-03T07:04:04.225270+00:00
Natalie Rose,Natalie,Rose,natalier@realty.com,(831) 598-8376,Coldwell Banker,High Point,NC,3,17,8817050,NC509548,NC,3.3,81,C,realtor_scraper,2026-05-03T07:04:04.232222+00:00
Paul Fisher,Paul,Fisher,paulfisher@zillow.com,(331) 141-8789,Century 21,Dayton,OH,9,29,18360857,OH452026,OH,4.0,96,B,realtor_scraper,2026-05-03T07:04:04.225437+00:00
Charles Brooks,Charles,Brooks,charlesbrooks@trulia.com,(667) 595-3471,NVR Homes,Lansing,MI,5,19,5008210,MI346259,MI,3.5,85,C,realtor_scraper,2026-05-03T07:04:04.231224+00:00
Carolyn Edwards,Carolyn,Edwards,carolyne@trulia.com,(667) 883-3064,Perry Homes,McKinney,TX,0,4,1616140,TX709366,TX,3.7,67,B,realtor_scraper,2026-05-03T07:04:04.224925+00:00
Russell Morgan,Russell,Morgan,rmorgan@realty.com,(274) 288-1911,Compass,Provo,UT,2,2,816924,UT940429,UT,4.0,66,C,realtor_scraper,2026-05-03T07:04:04.237020+00:00
Sean Tran,Sean,Tran,sean.tran@compass.com,(562) 266-3138,Help-U-Sell,Lexington,KY,12,15,9453105,KY796408,KY,4.4,100,A,realtor_scraper,2026-05-03T07:04:04.218741+00:00
Christian Perez,Christian,Perez,cperez@exp.com,(313) 552-7351,Re/Max,Minneapolis,MN,6,31,12978925,MN589901,MN,3.4,92,A,realtor_scraper,2026-05-03T07:04:04.217584+00:00
Billy West,Billy,West,billyw@compass.com,(302) 751-1712,Dickson Realty,New York,NY,12,11,7093394,NY345410,NY,3.3,96,A,realtor_scraper,2026-05-03T07:04:04.220101+00:00
Dylan Williams,Dylan,Williams,dylan.williams@sothebysrealty.com,(601) 910-9464,Village Real Estate,Springfield,MO,4,10,3098910,MO105821,MO,3.4,81,B,realtor_scraper,2026-05-03T07:04:04.230818+00:00
Emma Miller,Emma,Miller,emma.miller@remax.net,(585) 602-7326,NVR Homes,Madison,WI,8,19,13171636,WI658357,WI,3.9,96,A,realtor_scraper,2026-05-03T07:04:04.218666+00:00
Stephanie Jenkins,Stephanie,Jenkins,stephaniejenkins@coldwellbanker.com,(863) 325-1221,Perry Homes,Richmond,VA,3,10,5658990,VA544887,VA,3.7,79,B,realtor_scraper,2026-05-03T07:04:04.230764+00:00
Adam Jenkins,Adam,Jenkins,adam.jenkins@exp.com,(669) 619-1995,Coldwell Banker,Mesa,AZ,5,17,8213176,AZ902557,AZ,4.7,90,A,realtor_scraper,2026-05-03T07:04:04.212969+00:00
Christina Roberts,Christina,Roberts,robertschristina@century21.com,(802) 294-2283,Cushman & Wakefield,Clovis,CA,3,20,8087080,CA970195,CA,4.6,81,C,realtor_scraper,2026-05-03T07:04:04.236803+00:00
Gloria Payne,Gloria,Payne,gloriap@trulia.com,(401) 824-3038,ERA Real Estate,Toledo,OH,11,32,11204160,OH623512,OH,3.1,100,A,realtor_scraper,2026-05-03T07:04:04.213628+00:00
Judith Nguyen,Judith,Nguyen,judith.nguyen@broker.com,(227) 282-9543,Beazer Homes,Lancaster,CA,5,10,5960220,CA739538,CA,3.1,83,B,realtor_scraper,2026-05-03T07:04:04.221167+00:00
Donald Garza,Donald,Garza,dgarza@exp.com,(251) 989-6529,Equity Residential,Abilene,TX,1,9,4135590,TX50562,TX,3.8,71,C,realtor_scraper,2026-05-03T07:04:04.232354+00:00
Paul Reed,Paul,Reed,paul.reed@agent.com,(248) 867-5604,D.R. Horton,Alexandria,VA,3,15,8173470,VA462072,VA,4.9,84,B,realtor_scraper,2026-05-03T07:04:04.230151+00:00
Alexis Woods,Alexis,Woods,woodsalexis@realty.com,(907) 620-3879,Taylor Morrison,New Orleans,LA,7,35,23497740,LA214444,LA,4.4,94,A,realtor_scraper,2026-05-03T07:04:04.217864+00:00
Kenneth Perry,Kenneth,Perry,kennethp@redfin.com,(628) 202-9663,Dickson Realty,Orlando,FL,9,29,12406374,FL664048,FL,4.9,98,A,realtor_scraper,2026-05-03T07:04:04.217732+00:00
Judy Collins,Judy,Collins,judyc@homes.com,(612) 969-4897,NVR Homes,Philadelphia,PA,9,25,17259100,PA972009,PA,3.8,98,A,realtor_scraper,2026-05-03T07:04:04.212706+00:00
Raymond Kim,Raymond,Kim,raymondk@exp.com,(602) 550-9119,United Real Estate,Portland,OR,14,10,6233580,OR828323,OR,3.5,95,A,realtor_scraper,2026-05-03T07:04:04.220202+00:00
